data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.addthis.render_toolbox,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.userTime.optimizely_blockEnd,data.average.firstView.userTime.optimizely_projectJSBegin,data.average.firstView.userTime.optimizely_projectJSEnd,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,5193.0,,3892.0,,3892.8999999915995,3892.8999999915995,4532,1940,7498.0,,0,1,887.0,1,2201928,2200177,82505,80923,0,,10656,5193,5045,5044,1948,14.0,3892.0,4315.0,3386.0,4880.0,4880.0,3892.0,3892.0,10721,10657,2199,1947.0,1947.0,40,13708.0,0.0,1548581824.2303019,10657,10657,5193,5045,3423,5044,0,0,187111,252400.0,2,3893.0,4315.0,3386.0,4880.0,3892.8999999915995,3893.0,13708,12000,42.613636363699996,22925,1607415,,,,,,15306,344071,5500,0.68,0.64,0.11,56.26055555560001,5700.93,12686.658000000001,9012.381,17640.903000000002,,8536.0,0.23,0.73,10721,10657,10657,0,-1,-1,1,3900,220,175,220,182,0,38,0,1,42,94,-1,96,-1,-1,99,100,-1,100,0,48,0,1,0,19258,0,5503,5503.0,3354,,,,5500,4800,4800,4900,5300,9000,9000,1548581829,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_YT_ab095da4c955bef3b5e932080ee60676,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_YT_ab095da4c955bef3b5e932080ee60676,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-07-192.168.10.86,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,27,1,freshdirect-product,4,2019,200,Test Complete,18.1
24,6081.0,,4594.0,,4594.0000000001,4594.0000000001,5474,1937,7981.0,,0,1,881.0,1,2230483,2228803,84564,82978,0,,11942,6080,5917,5917,1946,14.0,4594.0,5005.0,4015.0,5728.0,5728.0,4594.0,4594.0,11996,11942,2167,1944.0,1944.0,41,14890.0,0.0,1548625937.043073,11942,11942,6081,5917,3478,5917,0,0,172198,222768.0,2,4594.0,5005.0,4015.0,5728.0,4594.0000000001,4594.0,14890,13320,43.700787401599996,22919,1611903,,,,,,15306,347117,6700,0.68,0.64,0.09,53.1042,6389.489000000001,12951.126,9395.533000000001,18107.389,,8770.0,0.23,0.73,11996,11943,11942,0,-1,-1,1,4600,227,179,227,184,0,43,0,1,42,93,-1,96,-1,-1,99,100,-1,100,0,49,0,1,0,21454,0,6561,6561.0,3985,,,,6500,5900,5900,5900,6500,9000,9000,1548625936,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_TE_cd77ee9d57f5e5bb6f13d42f4de18ebc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_TE_cd77ee9d57f5e5bb6f13d42f4de18ebc,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-04-192.168.10.72,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,27,1,freshdirect-product,4,2019,200,Test Complete,18.1
24,6203.0,,4347.0,,4347.3,4347.2,5432,2367,7379.0,,0,1,880.0,1,2241149,2239483,85289,83461,0,,12481,6202,5999,5999,2376,11.0,4347.0,5177.0,3846.0,5768.0,5768.0,4347.0,4347.0,12535,12482,2645,2375.0,2375.0,41,15260.0,0.0,1548670840.968739,12482,12482,6203,6000,3474,5999,0,0,173826,221402.0,2,4347.0,5178.0,3847.0,5768.0,4347.2,4347.0,15260,13119,43.559096945600004,22919,1621666,,,,,,15306,348419,6800,0.68,0.64,0.1,77.1298333333,5790.86,13879.896999999999,9157.261,17797.182,,8653.0,0.23,0.73,12536,12482,12482,0,-1,-1,1,4400,229,182,229,186,0,43,0,1,41,94,-1,96,-1,-1,99,100,-1,100,0,49,0,1,0,21877,0,6708,6708.0,3814,,,,6800,5800,5800,5800,6500,9000,9000,1548670849,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_QJ_9b731602e730cbb6a1a6951938815e01,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_QJ_9b731602e730cbb6a1a6951938815e01,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-08-192.168.10.87,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,28,1,freshdirect-product,5,2019,200,Test Complete,18.1
24,5584.0,,4257.0,,4257.4000000022,4257.4000000022,5054,2123,8215.0,,0,1,880.0,1,2233428,2231677,85419,83229,0,,11515,5583,5403,5403,2136,14.0,4257.0,4830.0,3743.0,5746.0,5746.0,4257.0,4257.0,11658,11515,2346,2135.0,2135.0,42,14935.0,0.0,1548714128.095932,11515,11516,5584,5404,3464,5404,0,0,174323,237614.0,2,4257.0,4831.0,3744.0,5746.0,4257.4000000022,4257.0,14935,13239,44.9118046133,22919,1612698,,,,,,15306,349254,6100,0.68,0.64,0.1,33.9402631579,5952.779,13477.205,9883.948,18180.402,,8882.0,0.23,0.73,11659,11516,11515,0,-1,-1,1,4400,228,179,228,187,0,41,0,1,42,93,-1,96,-1,-1,99,100,-1,100,0,49,0,1,0,21396,0,6112,6112.0,3617,,,,5800,5300,5300,5800,5800,9000,9000,1548714136,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_SW_49fe5d1e9cb829099d8d8d8171d874eb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_SW_49fe5d1e9cb829099d8d8d8171d874eb,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-04-192.168.10.62,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,28,1,freshdirect-product,5,2019,200,Test Complete,18.1
24,5758.0,,4057.0,,4057.6000000001,4057.4999999953,5000,2056,11174.0,4057.0,0,1,897.0,1,2233568,2233250,85108,83522,0,8025.0,26695,5757,5600,5599,2063,15.0,4057.0,4772.0,3581.0,5368.0,5368.0,4057.0,4057.0,26760,26695,2329,2062.0,2062.0,41,27704.0,0.0,1548758227.878056,26696,26696,5758,5600,3484,5600,0,0,87085,90635.0,2,4058.0,4772.0,3581.0,5369.0,4057.4999999953,4058.0,27704,15159,26.8985095813,22931,1613379,,,,,,15306,348858,6200,0.68,0.64,0.11,66.6014285714,5993.475,13457.491000000002,9054.653,18452.145,,8579.0,0.23,0.73,26761,26696,26696,0,-1,-1,1,4100,233,231,233,190,0,43,0,1,41,93,-1,96,-1,-1,99,100,-1,100,0,49,0,1,0,38346,0,6227,6227.0,3545,,,,5900,5400,5400,5400,5900,9000,9000,1548758253,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_40_4ee26784a0751ec5810e3f4063f523ff,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_40_4ee26784a0751ec5810e3f4063f523ff,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-05-192.168.10.84,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,29,1,freshdirect-product,5,2019,200,Test Complete,18.1
24,6384.0,,3944.0,,3944.7,3944.7,5783,2094,9048.0,3944.0,0,1,872.0,1,1660698,1659200,74219,72677,0,,11878,6384,6250,6250,2101,12.0,3944.0,5632.0,3534.0,6494.0,6494.0,3944.0,3944.0,11904,11878,2372,2100.0,2100.0,36,14911.0,0.0,1548802328.835711,11879,11878,6384,6250,3417,6250,0,0,129569,169565.0,2,3945.0,5632.0,3535.0,6495.0,3944.7,3945.0,14911,8889,30.330945069899997,52347,1273291,,,,,,15306,347068,6700,0.84,0.64,0.15,79.01625,5853.746,11788.873,8202.246,13496.627,,7918.0,0.23,0.73,11904,11878,11879,0,-1,-1,1,3900,199,151,199,155,0,44,0,1,42,92,-1,96,-1,-1,96,100,-1,100,0,45,0,1,0,21028,0,3506,,3506,,,,6700,6500,6700,6700,6700,9000,9000,1548802330,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_GW_e87875a03d05f4684f1412aaeb7759d5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_GW_e87875a03d05f4684f1412aaeb7759d5,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-04-192.168.10.83,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,29,1,freshdirect-product,5,2019,200,Test Complete,18.1
24,5430.0,,3903.0,,3903.5199999998,3903.5199999998,4622,1909,8488.0,,0,1,883.0,1,2653592,2651957,74615,72446,0,,11215,5429,5302,5302,1916,5.0,3903.0,4363.0,3407.0,4961.0,4961.0,3903.0,3903.0,11276,11215,2185,1915.0,1915.0,37,14371.0,0.0,1548846428.394469,11216,11215,5430,5302,3405,5302,0,0,212934,284942.0,2,3904.0,4364.0,3408.0,4962.0,3903.5199999998,3904.0,14371,11659,39.1537944929,52353,1273065,,,,,,838033,1340054,5600,0.84,0.64,0.17,23.9202068966,5847.024,8378.473,7986.815,14880.37,,7687.0,0.23,0.73,11277,11216,11216,0,-1,-1,1,3900,199,151,199,157,0,42,0,1,42,93,-1,38,-1,-1,96,100,-1,100,0,46,0,1,0,20573,0,3377,,3377,,,,5600,4800,4800,5000,5500,9000,9000,1548846428,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_32_c1b84debed9407113a06cfb2d499c27d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_32_c1b84debed9407113a06cfb2d499c27d,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-02-192.168.10.60,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,30,1,freshdirect-product,5,2019,200,Test Complete,18.1
24,5976.0,,4541.0,,4541.9649999967,4541.959999995,5174,2471,8839.0,,0,1,873.0,1,1638756,1307325,74466,59866,0,,6949,5976,5871,5871,2547,12.0,4541.0,4971.0,4032.0,5557.0,5557.0,4541.0,4541.0,6950,6949,2816,2546.0,2546.0,36,12225.0,0.0,1548890541.0068119,6950,6949,5976,5871,3454,5871,0,0,168008,291878.0,2,4542.0,4972.0,4032.0,5557.0,4541.959999995,4542.0,12225,9920,39.1630477694,22917,1250204,,,,,,15306,350381,6200,0.84,0.64,0.16,39.551636363600004,6061.199000000001,11907.316,8412.412,11907.316,,8070.0,0.23,0.73,6950,6949,6950,0,-1,-1,1,4500,162,90,162,139,0,23,0,1,42,92,-1,96,-1,-1,99,100,-1,100,0,46,0,1,0,18129,0,4004,,4004,,,,6200,5300,5300,5600,6100,9000,9000,1548890525,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_TY_6efbf84575b5f12f31e1429bf77c8cf0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_TY_6efbf84575b5f12f31e1429bf77c8cf0,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-06-192.168.10.74,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,30,1,freshdirect-product,5,2019,200,Test Complete,18.1
24,7120.0,,5781.0,,5781.54,5781.53,6445,3690,9850.0,7120.0,0,1,1894.0,1,1656663,1295603,73179,58582,0,,8065,7119,7026,7026,3700,7.0,5781.0,6209.0,5266.0,6683.0,6683.0,5781.0,5781.0,8066,8065,3904,3699.0,3699.0,35,13443.0,0.0,1548934644.9137359,8065,8066,7120,7027,3389,7026,0,0,169861,296137.0,2,5782.0,6209.0,5266.0,6683.0,5781.53,5782.0,13443,9189,33.7247706422,52347,1273225,,,,,,15306,344503,7400,0.84,0.64,0.27,28.2171875,5706.816,8503.993,7978.251,8503.993,,7838.0,0.23,0.73,8067,8066,8065,0,-1,-1,1,5800,163,88,163,139,0,24,0,1,42,93,-1,96,-1,-1,96,100,-1,100,0,45,0,1,0,18995,0,5232,,5232,,,,7400,6600,6600,6700,7300,9000,9000,1548934626,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_T9_794f8c5276c373e0a9f7c23d3a98150b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_T9_794f8c5276c373e0a9f7c23d3a98150b,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-03-192.168.10.71,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,31,1,freshdirect-product,5,2019,200,Test Complete,18.1
24,6172.0,,4278.0,,4278.0449999991,4278.0449999991,5231,2254,9265.0,,0,1,908.0,1,2569446,2567906,75588,73959,0,,11526,6172,6044,6042,2264,38.0,4278.0,4818.0,3708.0,5601.0,5601.0,4278.0,4278.0,11562,11526,2554,2263.0,2263.0,37,14511.0,0.0,1549023107.9219198,11526,11526,6172,6044,3424,6042,0,0,209630,276952.0,2,4278.0,4818.0,3709.0,5602.0,4278.0449999991,4278.0,14511,13010,45.173611111099994,22954,1190563,,,,,,838033,1339600,6400,0.84,0.64,0.16,40.7836,5805.67,9467.877,8076.977,14990.025000015301,,7720.0,0.23,0.73,11562,11526,11526,0,-1,-1,1,4300,198,153,198,157,0,41,0,1,41,92,-1,38,-1,-1,99,100,-1,100,0,46,0,1,0,21727,0,3682,,3682,,,,6400,5400,5400,5600,6400,9000,9000,1549023098,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_KD_4f42a9cf8241b00b0a48e01fbd098fcd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_KD_4f42a9cf8241b00b0a48e01fbd098fcd,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-06-192.168.10.74,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,1,2,freshdirect-product,5,2019,200,Test Complete,18.1
24,6029.0,,4690.0,,4690.885,4690.8800000019,5365,2252,8798.0,,0,1,923.0,1,1571507,1234793,73887,58763,0,,6904,6028,5933,5933,2260,22.0,4690.0,5119.0,4176.0,5669.0,5669.0,4690.0,4690.0,6905,6904,2516,2259.0,2259.0,36,12395.0,0.0,1549066405.610423,6904,6904,6029,5934,3388,5934,0,0,154935,265432.0,2,4691.0,5120.0,4176.0,5670.0,4690.8800000019,4691.0,12395,10109,40.214797136,22957,1189322,,,,,,15306,344018,6300,0.84,0.64,0.2,36.9225714286,5778.05,11101.215,8066.678000000001,11101.215,,7590.0,0.23,0.73,6906,6905,6904,0,-1,-1,1,4700,163,88,163,138,0,25,0,1,42,93,-1,96,-1,-1,99,100,-1,100,0,45,0,1,0,19275,0,4141,,4141,,,,6300,5500,5500,5700,6200,9000,9000,1549066401,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_JQ_c067ad0aa194fdee6d0089e516e8b4c5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_JQ_c067ad0aa194fdee6d0089e516e8b4c5,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-02-192.168.10.81,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,1,2,freshdirect-product,5,2019,200,Test Complete,18.1
24,5731.0,,4037.0,,4037.7850000003996,4037.7850000003996,4793,2120,7349.0,,0,1,892.0,1,2154659,2152950,85981,84396,0,,11807,5730,5584,5584,2129,10.0,4037.0,4536.0,3577.0,5188.0,5188.0,4037.0,4037.0,11864,11807,2356,2128.0,2128.0,42,14861.0,0.0,1549075077.804588,11808,11808,5731,5585,3502,5585,0,0,169112,222228.0,2,4038.0,4536.0,3577.0,5189.0,4037.7850000003996,4038.0,14861,13320,43.643512450799996,22970,1562157,,,,,,15306,348041,6000,0.68,0.64,0.1,67.9018181818,5843.044,18168.656000000006,9095.061,18168.656000000006,,8612.0,0.23,0.73,11865,11808,11808,0,-1,-1,1,4000,234,184,234,189,0,45,0,1,41,93,-1,96,-1,-1,99,100,-1,100,0,50,0,1,0,21384,0,6023,6023.0,3536,,,,6000,5100,5100,5200,5900,9000,9000,1549075082,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_HE_a01c0211e3da2b95476c13f47fdae541,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_HE_a01c0211e3da2b95476c13f47fdae541,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-08-192.168.10.87,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,1,2,freshdirect-product,5,2019,200,Test Complete,18.1
24,6018.0,,4439.0,,4439.4350000002005,4439.4300000058,5230,2634,8338.0,,0,1,873.0,1,2149214,2147571,85590,83689,0,,11435,6018,5889,5889,2641,5.0,4439.0,4933.0,4029.0,5555.0,5555.0,4439.0,4439.0,11485,11435,2854,2640.0,2640.0,42,14396.0,0.0,1549154336.877451,11436,11435,6018,5890,3449,5889,0,0,182725,243986.0,2,4439.0,4934.0,4029.0,5555.0,4439.4300000058,4439.0,14396,9529,33.1940090561,22952,1557674,,,,,,15306,347184,6200,0.68,0.64,0.16,41.4091333333,5583.403,12269.301000000001,8962.488000000001,12269.301000000001,,8440.0,0.23,0.73,11485,11435,11436,0,-1,-1,1,4400,228,180,228,187,0,41,0,1,41,93,-1,96,-1,-1,99,100,-1,100,0,47,0,1,0,19817,0,6347,6347.0,4007,4161.0,4063.0,4066.0,6200,5500,5500,5600,6100,9000,9000,1549154328,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_T7_2960635e7cc8df65d8045387122bb46d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_T7_2960635e7cc8df65d8045387122bb46d,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-07-192.168.10.75,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,2,2,freshdirect-product,5,2019,200,Test Complete,18.1
24,,,,,4154.439999998401,4154.4349999967,4764,2074,,,0,1,873.0,1,2145460,2144048,84076,82492,0,,10829,5681,5512,5512,2080,14.0,4154.0,4512.0,3498.0,5157.0,5157.0,4154.0,4154.0,10885,10829,2357,2080.0,2080.0,41,,,1549198426.474313,10830,10829,5681,5512,3464,5512,0,0,182282,244866.0,2,4154.0,4513.0,3498.0,5158.0,4154.4349999967,4154.0,13844,11530,41.639581076199995,22954,1557855,,,,,,15306,343531,5900,0.68,0.64,0.01,30.2844,13137.085,21026.107000000004,17423.355,26248.047000000002,,16323.0,0.23,0.73,10885,10829,10830,0,-1,-1,1,4100,220,178,220,179,0,41,0,1,42,94,-1,96,-1,-1,99,100,-1,100,0,47,0,1,0,19715,0,5951,5951.0,3459,,,,5900,5000,5000,5200,5800,9000,9000,1549198432,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_PZ_6d056be821e5fb67d88afb060a94049f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_PZ_6d056be821e5fb67d88afb060a94049f,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-02-192.168.10.81,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,3,2,freshdirect-product,5,2019,200,Test Complete,18.1
24,6395.0,,4571.0,,4571.5949999994,4571.5949999994,5453,2594,7277.0,,0,1,893.0,1,2189990,2188765,86006,84421,0,,12071,6395,6194,6194,2607,15.0,4571.0,5138.0,4099.0,5892.0,5892.0,4571.0,4571.0,12130,12071,2858,2606.0,2606.0,42,14894.0,0.0,1549286629.780476,12071,12071,6395,6194,3515,6194,0,0,178047,230955.0,2,4572.0,5138.0,4099.0,5893.0,4571.5949999994,4572.0,14894,12670,43.065941536400004,52383,1590865,,,,,,15306,354105,6700,0.68,0.64,0.12,53.714818181800005,5679.535,13336.245,8703.305,17756.885,,8215.0,0.23,0.73,12130,12071,12071,0,-1,-1,1,4600,218,181,218,186,0,32,0,1,41,93,-1,96,-1,-1,97,100,-1,100,0,49,0,1,0,22200,0,6754,6754.0,4073,,,,6700,5900,5900,5900,6600,9000,9000,1549286631,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_NJ_9b1ef31fcb40fb5bedd6990127668b44,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_NJ_9b1ef31fcb40fb5bedd6990127668b44,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-02-192.168.10.60,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,4,2,freshdirect-product,6,2019,200,Test Complete,18.1
24,6096.0,,4525.0,,4525.3400000001,4525.3350000003,5257,2592,7721.0,,0,1,879.0,1,2151392,2149641,84303,82740,0,,11942,6096,5942,5941,2605,12.0,4525.0,4997.0,4056.0,5650.0,5650.0,4525.0,4525.0,11989,11942,2810,2604.0,2604.0,40,14923.0,0.0,1549300438.298341,11942,11942,6096,5942,3456,5942,0,0,174470,229908.0,2,4525.0,4997.0,4056.0,5650.0,4525.3350000003,4525.0,14923,11640,38.929765886300004,22955,1557163,,,,,,15306,349525,6400,0.68,0.64,0.1,57.140090909099996,5864.9569999999985,13986.37,9242.623,18248.999,,8739.0,0.23,0.73,11989,11942,11942,0,-1,-1,1,4600,227,179,227,185,0,42,0,1,42,95,-1,96,-1,-1,99,100,-1,100,0,49,0,1,0,21835,0,6439,6439.0,4021,,,,6400,5500,5500,5700,6300,9000,9000,1549300415,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_E9_eb846a2d2e9c4d9cb3026d2c3be51472,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_E9_eb846a2d2e9c4d9cb3026d2c3be51472,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-03-192.168.10.91,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,4,2,freshdirect-product,6,2019,200,Test Complete,18.1
