data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.core_execution_end,data.average.firstView.userTime.core_execution_start,data.average.firstView.userTime.with_airbnb_interactive_did_mount,data.average.firstView.userTimingMeasure.Google TTI Polyfill,data.average.firstView.userTimingMeasure.Time to AirbnbInteractive,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,4052.0,2350.0,2350.2850000004,2350.2799999987,3844,1274,10917.0,2350.0,0,1,708,1,2535087,2328383,58708,44421,0,,8507,4051,4051,2072,1287,16,2350,2350,2030,5699,5699,2350,2350,8520,8507,1875,1285,1285,25,11336.0,30.0,1550591786.710232,8507,8507,4052,4052,1604,2073,0,0,251197,321911,1,2350,2350,2031,5700,2350.2799999987,2350,11366,11349,42.4299065421,4162,1805895,2955,638559,4800,0.89,0.93,0.24,20.9006444444,2943.0559999999996,12301.825,11589.167,19529.1780000076,7845,0.38,1.0,8521,8507,8507,0,-1,-1,1,2300,159,107,159,118,0,41,0,1,84,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,20618,0,4934,3382,3118,4934,,5742,4800,4700,4700,4800,4800,9000,9000,1550591737,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190219_C8_7ad7359fe7a8f5d92ab29e554934dc0a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190219_C8_7ad7359fe7a8f5d92ab29e554934dc0a,https://www.airbnb.com/,VM04-07-192.168.10.95,https://www.airbnb.com/,19,2,airbnb-home,8,2019,200,Test Complete,18.1
24,,,2358.5099999982,2358.5049999965,3910,1321,,,0,1,709,1,2618178,1547458,59588,32533,0,,4575,3968,3968,2136,1330,21,2358,2358,2064,5766,5766,2358,2358,4580,4575,1901,1329,1329,23,,,1550635821.4564471,4576,4576,3968,3968,1601,2137,0,0,311799,475409,1,2359,2359,2065,5767,2358.5049999965,2359,9718,10579,44.6037099494,4169,1803946,2948,722928,7500,0.89,0.93,0.25,19.4600263158,2816.219,12161.503999999999,11321.081,19403.333,7810,0.38,1.0,4580,4576,4576,0,-1,-1,1,2400,159,48,159,117,0,42,0,1,86,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,18472,0,4963,3294,3160,4963,12444.0,5745,7500,4600,4700,4800,4800,9000,9000,1550635799,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_W4_025ebbc90818fcaa31c4a726df2cf582,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_W4_025ebbc90818fcaa31c4a726df2cf582,https://www.airbnb.com/,VM01-05-192.168.10.63,https://www.airbnb.com/,19,2,airbnb-home,8,2019,200,Test Complete,18.1
24,4251.0,2529.0,2529.1799999976997,2529.1799999976997,4003,1427,8466.0,2529.0,0,1,732,1,2547266,1560891,59611,32437,0,,4895,4251,4251,2228,1443,60,2529,2529,2185,6496,6496,2529,2529,4901,4896,2025,1441,1441,24,10645.0,0.0,1550680463.3527188,4896,4896,4251,4251,1603,2228,0,0,276336,449954,1,2529,2529,2186,6496,2529.1799999976997,2529,10645,12570,49.2747941984,4166,1816938,2953,638559,5800,0.89,0.93,0.24,21.9985897436,2967.1859999999997,12270.516000000001,11502.688999999998,19206.613,7871,0.38,1.0,4902,4896,4896,0,-1,-1,1,2600,159,48,159,117,0,42,0,1,85,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,19564,0,5464,3575,3392,5464,14372.0,6543,5800,4700,4800,4800,4900,9000,9000,1550680413,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_8E_66f77e8002a312edc1b1fa37d656ea60,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_8E_66f77e8002a312edc1b1fa37d656ea60,https://www.airbnb.com/,VM04-07-192.168.10.95,https://www.airbnb.com/,20,2,airbnb-home,8,2019,200,Test Complete,18.1
24,,,4023.7749999942,4023.7699999998,4545,1254,,,0,1,705,1,2322852,2192127,66206,52686,0,,9363,2904,2904,2035,1264,24,4023,4023,2014,6503,6503,4023,4023,9371,9363,1831,1263,1263,25,,,1550698572.95629,9364,9363,2905,2905,1628,2036,0,0,220845,270299,1,4024,4024,2014,6503,4023.7699999998,4024,11772,11639,42.2811478387,4175,1812459,2955,421979,5000,0.85,0.93,0.28,21.4031875,2901.862,10903.341,10146.954,17746.051,6959,0.38,1.0,9372,9364,9364,0,-1,-1,1,4000,164,114,164,120,0,44,0,1,84,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,20101,0,5638,2755,2637,5638,15605.0,6495,5000,4900,5000,5000,5000,9000,9000,1550698549,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_QN_985e75885be6f7f570486efeb01ceb50,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_QN_985e75885be6f7f570486efeb01ceb50,https://www.airbnb.com/,VM01-03-192.168.10.61,https://www.airbnb.com/,20,2,airbnb-home,8,2019,200,Test Complete,18.1
24,,,2338.4399999995003,2338.4399999995003,3561,1321,,,0,1,755,1,2535006,1547959,57494,31869,0,,4185,3666,3666,2113,1331,13,2338,2338,2080,5822,5822,2338,2338,4187,4185,1913,1330,1330,23,,,1550698697.8500679,4185,4185,3666,3666,1601,2113,0,0,295662,540488,1,2338,2338,2080,5823,2338.4399999995003,2338,9895,11329,47.1101871102,4173,1807423,2946,638552,5000,0.89,0.86,0.26,22.3192,2751.382,11911.948999999999,11452.149,19260.731,7557,0.38,1.0,4188,4185,4185,0,-1,-1,1,2400,160,51,160,117,0,43,0,1,86,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,18166,0,4927,3013,2851,4927,13489.0,5858,5000,4100,4300,4300,4400,9000,9000,1550698646,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_CB_147ed07ecc3cfa3b7cdb740edb71314a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_CB_147ed07ecc3cfa3b7cdb740edb71314a,https://www.airbnb.com/,VM04-04-192.168.10.92,https://www.airbnb.com/,20,2,airbnb-home,8,2019,200,Test Complete,18.1
24,,,2491.5049999981,2491.4999999964,3501,1377,,,0,1,752,1,2625772,1555262,60304,32485,0,,4776,4092,4092,2181,1403,29,2491,2491,2127,6065,6065,2491,2491,4784,4776,1961,1399,1399,24,,,1550724902.414731,4776,4777,4093,4093,1596,2182,0,0,296295,457564,1,2492,2492,2128,6065,2491.4999999964,2492,10239,12830,52.1121039805,4178,1811550,2952,722932,7000,0.85,0.93,0.27,37.0982857143,2958.969,11205.456,10471.706,18228.486,7062,0.38,1.0,4784,4777,4776,0,-1,-1,1,2400,161,48,161,119,0,42,0,1,86,98,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,20188,0,5274,3446,3314,5274,12968.0,6084,4200,4100,4200,4200,4200,9000,9000,1550724847,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_01_4231c740b824aa3fe22a6a8772625a0f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_01_4231c740b824aa3fe22a6a8772625a0f,https://www.airbnb.com/,VM03-03-192.168.10.82,https://www.airbnb.com/,20,2,airbnb-home,8,2019,200,Test Complete,18.1
24,4197.0,2428.0,2428.7600000025,2428.7550000008,4053,1375,11097.0,2428.0,0,1,704,1,2611256,2481211,60485,46934,0,,9345,4196,4196,2154,1385,5,2428,2428,2115,6099,6099,2428,2428,9361,9345,1960,1385,1385,25,12420.0,0.0,1550742671.621217,9345,9345,4197,4197,1596,2155,0,0,236419,311318,1,2429,2429,2116,6100,2428.7550000008,2429,12420,12889,45.212206243400004,4169,1798124,2961,722939,6900,0.85,0.93,0.27,21.953565217399998,2907.908,11417.389,10480.725,18440.8659999924,7038,0.38,1.0,9361,9345,9345,0,-1,-1,1,2400,161,111,161,118,0,43,0,1,85,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,22172,0,5286,3471,3281,5286,15742.0,6118,6300,4900,5000,5000,5000,9000,9000,1550742650,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_KN_f72f5473ad6f3f4cf309acc762b5a7b6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_KN_f72f5473ad6f3f4cf309acc762b5a7b6,https://www.airbnb.com/,VM01-06-192.168.10.64,https://www.airbnb.com/,21,2,airbnb-home,8,2019,200,Test Complete,18.1
24,3614.0,2367.0,2367.3000000001,2367.3000000001,3444,1305,7303.0,,0,1,713,1,2410578,1339508,65653,36226,0,,4355,3614,3614,2092,1313,22,2367,2367,2053,5552,5552,2367,2367,4373,4355,1897,1312,1312,23,9565.0,0.0,1550767570.93837,4355,4355,3614,3614,1622,2092,0,0,291837,439182,1,2367,2367,2053,5552,2367.3000000001,2367,9565,10980,46.7432950192,4170,1815475,2952,506352,4200,0.89,0.93,0.24,20.8372181818,2870.442,12448.591999999999,11719.136,18843.652,7912,0.38,1.0,4373,4355,4355,0,-1,-1,1,2400,166,52,166,122,0,44,0,1,84,99,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,17358,0,4785,3001,2884,4785,12475.0,5602,4200,4200,4200,4200,4200,9000,9000,1550767528,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_9C_49311e4f2f9cecbc48bd6d56fad6f85c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_9C_49311e4f2f9cecbc48bd6d56fad6f85c,https://www.airbnb.com/,VM02-06-192.168.10.74,https://www.airbnb.com/,21,2,airbnb-home,8,2019,200,Test Complete,18.1
24,3934.0,2451.0,2451.9450000007,2451.9400000027,3763,1408,7892.0,2451.0,0,1,735,1,2541187,1555174,57568,31779,0,,4653,3933,3932,2183,1420,18,2451,2451,2149,5849,5849,2451,2451,4656,4653,1992,1418,1418,24,9707.0,0.0,1550786797.09729,4653,4653,3934,3933,1594,2183,0,0,306204,479252,1,2452,2452,2150,5850,2451.9400000027,2452,9707,11419,48.720136518800004,4165,1812033,2947,638553,5200,0.89,0.93,0.24,21.3996181818,2909.825,12160.188,11478.964,19669.501,8037,0.38,1.0,4657,4653,4653,0,-1,-1,1,2500,157,48,157,116,0,41,0,1,85,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,18249,0,5114,3257,3117,5114,12970.0,5879,5200,4400,4500,4500,4600,9000,9000,1550786774,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_CK_aad9dbd1649e5b1dd1d2a65ca66091a3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_CK_aad9dbd1649e5b1dd1d2a65ca66091a3,https://www.airbnb.com/,VM01-02-192.168.10.60,https://www.airbnb.com/,21,2,airbnb-home,8,2019,200,Test Complete,18.1
24,3790.0,2435.0,2435.5849999992997,2435.5799999976,3460,1334,9856.0,2435.0,0,1,708,1,2311792,2104798,62654,49005,0,,8636,3789,3789,2147,1344,24,2435,2435,2089,6355,6355,2435,2435,8649,8636,1918,1343,1343,24,11723.0,0.0,1550810868.209247,8637,8636,3790,3789,1454,2148,0,0,222523,288210,1,2436,2436,2089,6356,2435.5799999976,2436,11723,11099,40.629575402600004,4174,1799531,2960,421984,4200,0.89,0.93,0.25,19.0126666667,2886.761,12179.704,11471.086000000001,18999.346999999998,7747,0.38,1.0,8650,8636,8637,0,-1,-1,1,2400,162,111,162,119,0,43,0,1,83,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,19981,0,5705,3206,3051,5705,14963.0,6359,4200,4200,4200,4200,4200,9000,9000,1550810844,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_5F_7b6f46e8f8a8dd0ceddb8aa4c3fe9fba,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_5F_7b6f46e8f8a8dd0ceddb8aa4c3fe9fba,https://www.airbnb.com/,VM03-03-192.168.10.82,https://www.airbnb.com/,21,2,airbnb-home,8,2019,200,Test Complete,18.1
24,3949.0,2411.0,2411.0900000001,2411.075,3555,1329,10300.0,2411.0,0,1,718,1,2325182,2194786,58338,45366,0,,8650,3948,3948,2119,1339,5,2411,2411,2080,5578,5578,2411,2411,8654,8650,1910,1338,1338,24,11153.0,0.0,1550855413.5022962,8651,8651,3949,3948,1620,2120,0,0,236683,299752,1,2411,2411,2080,5578,2411.075,2411,11153,10869,41.0188679245,4178,1810847,2955,421979,4400,0.89,0.93,0.27,20.7855901639,2875.171,11372.286,10644.419,19095.778000000002,7142,0.38,1.0,8655,8651,8651,0,-1,-1,1,2400,158,109,158,117,0,41,0,1,83,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,19148,0,4915,3266,3136,4915,15121.0,5631,4400,4400,4400,4400,4400,9000,9000,1550855388,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_KT_15e1ee388e9d2e283b64a9ed0648f166,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_KT_15e1ee388e9d2e283b64a9ed0648f166,https://www.airbnb.com/,VM01-01-192.168.10.43,https://www.airbnb.com/,22,2,airbnb-home,8,2019,200,Test Complete,18.1
24,3835.0,2424.0,2424.0600000012,2424.0549999995,3492,1276,10260.0,2424.0,0,1,714,1,2325544,2118684,58695,45546,0,,8508,3835,3834,2095,1285,20,2424,2424,2050,5759,5759,2424,2424,8511,8508,1860,1284,1284,24,10729.0,0.0,1550875078.648047,8509,8508,3835,3835,1620,2095,0,0,246011,292919,1,2424,2424,2051,5759,2424.0549999995,2424,10729,10940,43.1048069346,4163,1812979,2953,421977,4300,0.89,0.93,0.23,19.0345818182,3038.6020000000003,12235.697,11615.915,20156.1810000038,7924,0.38,1.0,8512,8509,8509,0,-1,-1,1,2400,158,108,158,118,0,40,0,1,83,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,18593,0,5011,3158,3022,5011,,5752,4300,4300,4300,4300,4300,9000,9000,1550875021,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_M3_84abfb1f1ee0c99f55a94bf89d403568,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_M3_84abfb1f1ee0c99f55a94bf89d403568,https://www.airbnb.com/,VM04-03-192.168.10.91,https://www.airbnb.com/,22,2,airbnb-home,8,2019,200,Test Complete,18.1
24,4537.0,2399.0,2399.8750000028,2399.8750000028,4062,1347,10686.0,2399.0,0,1,730,1,2525654,2394819,57984,43917,0,,9353,4536,4536,2123,1360,19,2399,2399,2342,6211,6211,2399,2399,9368,9353,1937,1359,1359,25,12375.0,0.0,1550898680.282897,9353,9354,4537,4537,1547,2124,0,0,229021,299128,1,2400,2400,2343,6212,2399.8750000028,2400,12375,12129,42.6661976785,4163,1796954,2950,638554,5100,0.89,0.93,0.14,30.34975,3125.639,36521.234,32112.644,36521.234,17238,0.38,1.0,9369,9354,9353,0,-1,-1,1,2400,158,107,158,118,0,40,0,1,84,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,21204,0,5491,3891,3755,5491,15775.0,6198,5100,5000,5000,5000,5100,9000,9000,1550898692,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_1M_e9a8cb37274a3580561d732786e9b57e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_1M_e9a8cb37274a3580561d732786e9b57e,https://www.airbnb.com/,VM03-01-192.168.10.79,https://www.airbnb.com/,23,2,airbnb-home,8,2019,200,Test Complete,18.1
24,4293.0,3027.0,3027.8150000013,3027.8099999996,4250,1855,11786.0,3027.0,0,1,711,1,2332942,2121366,66147,51945,0,,10404,4292,4292,2601,1867,21,3027,3027,2963,7744,7744,3027,3027,10407,10404,2397,1867,1867,25,12733.0,0.0,1550919142.277048,10404,10404,4293,4293,1305,2601,0,0,214464,248142,1,3028,3028,2963,7745,3027.8099999996,3028,12733,13489,46.3255494505,2976,1797429,0,430888,5200,0.89,0.93,0.21,27.193959999999997,3311.906,15199.027,13375.785,15199.0270000076,8779,0.38,1.0,10407,10404,10404,0,-1,-1,1,3000,163,111,163,121,0,42,0,1,74,99,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,21391,0,6703,3379,3248,6703,,7759,5200,5100,5200,5200,5200,9000,9000,1550919087,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_6F_8efde54bf899f07e57f74cdbdea30589,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_6F_8efde54bf899f07e57f74cdbdea30589,https://www.airbnb.com/,VM04-03-192.168.10.91,https://www.airbnb.com/,23,2,airbnb-home,8,2019,200,Test Complete,18.1
24,,,2593.1199999995,2593.1149999997,3746,1512,,,0,1,730,1,2319298,2110739,58427,45294,0,,8940,4111,4111,2305,1523,5,2593,2593,2268,6088,6088,2593,2593,8943,8940,2098,1522,1522,24,,,1550942774.115334,8940,8940,4111,4111,1470,2306,0,0,240940,284159,1,2593,2593,2269,6088,2593.1149999997,2593,11138,11299,42.803030303,4179,1806909,2949,421973,4600,0.89,0.93,0.24,20.806362069000002,2875.5490000000004,12450.298999999999,12093.468,19144.741999998998,7894,0.38,1.0,8944,8940,8940,0,-1,-1,1,2600,158,108,158,118,0,40,0,1,84,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,19243,0,4963,3425,3319,4963,,6143,4600,4600,4600,4600,4600,9000,9000,1550942749,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_Q9_0ea3cfa7af2f6fae1882d0d2ab0a5b6f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_Q9_0ea3cfa7af2f6fae1882d0d2ab0a5b6f,https://www.airbnb.com/,VM01-05-192.168.10.63,https://www.airbnb.com/,23,2,airbnb-home,8,2019,200,Test Complete,18.1
24,,,2456.8399999989,2456.8350000009,3995,1365,,,0,1,733,1,2634808,2373919,63984,49151,0,10942.0,9607,4093,4093,2160,1374,19,2456,2456,2128,6828,6828,2456,2456,9627,9607,1956,1374,1374,26,,,1550963207.42423,9608,9607,4093,4093,1445,2160,0,0,185080,287992,1,2457,2457,2128,6829,2456.8350000009,2457,15601,15730,47.957317073199995,4168,1822159,2952,722930,8800,0.89,0.93,0.24,22.3993548387,2917.474,12277.203000000001,11986.356000000002,19292.717,7926,0.38,1.0,9627,9607,9608,0,-1,-1,1,2500,169,111,169,123,0,46,0,1,85,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,25539,0,5474,3266,3146,5474,17434.0,6890,7400,4700,4800,4800,4900,9000,9000,1550963154,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_F6_227946d59fdb6c142e468c3134b8f6cb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_F6_227946d59fdb6c142e468c3134b8f6cb,https://www.airbnb.com/,VM04-01-192.168.10.80,https://www.airbnb.com/,23,2,airbnb-home,8,2019,200,Test Complete,18.1
24,3732.0,2380.0,2380.4549999913,2380.4499999969,3547,1342,8050.0,2380.0,0,1,736,1,2624502,1546096,57076,31639,0,,4665,3731,3731,2127,1354,7,2380,2380,2087,6309,6309,2380,2380,4671,4666,1942,1353,1353,22,10154.0,0.0,1550986420.381567,4666,4666,3732,3732,1276,2128,0,0,297832,465131,1,2380,2380,2087,6310,2380.4499999969,2380,10154,11219,45.7026476578,4175,1808116,2951,728450,5100,0.89,0.93,0.24,22.5754918033,2860.2329999999997,18467.928,11790.667,18467.928,7778,0.38,1.0,4672,4666,4666,0,-1,-1,1,2400,160,51,160,118,0,42,0,1,86,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,18890,0,5213,3044,2927,5213,13913.0,6291,5100,4200,4200,4300,4400,9000,9000,1550986395,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190224_QE_9f532a4c16c672376d99b035ffd11087,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190224_QE_9f532a4c16c672376d99b035ffd11087,https://www.airbnb.com/,VM01-03-192.168.10.61,https://www.airbnb.com/,24,2,airbnb-home,8,2019,200,Test Complete,18.1
24,4243.0,2528.0,2528.6799999885,2528.6699999997,4181,1397,9338.0,2528.0,0,1,758,1,2548868,1549689,58161,24721,0,,5238,4242,4242,2223,1407,9,2528,2528,2192,7817,7817,2528,2528,5247,5238,1987,1407,1407,24,12742.0,0.0,1551007276.104094,5239,5239,4243,4243,1445,2223,0,0,224668,403354,1,2529,2529,2193,7817,2528.6699999997,2529,12742,14409,49.8788508134,4169,1820017,2953,638559,6100,0.89,0.93,0.21,22.7259736842,3138.046,18655.502,12041.191,18655.502,8220,0.38,1.0,5248,5239,5239,0,-1,-1,1,2500,157,43,157,117,0,40,0,1,86,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,21498,0,6404,3464,3336,6404,14737.0,7916,6100,5000,5000,5000,5000,9000,9000,1551007252,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190224_Y8_34a45075dfec2add951d7522f1d56a47,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190224_Y8_34a45075dfec2add951d7522f1d56a47,https://www.airbnb.com/,VM03-06-192.168.10.85,https://www.airbnb.com/,24,2,airbnb-home,8,2019,200,Test Complete,18.1
24,,,2460.2450000020003,2460.2450000020003,3591,1362,,,0,1,709,1,2332992,2124805,59217,45983,0,,8512,3880,3879,2151,1371,9,2460,2460,2122,5938,5938,2460,2460,8515,8512,1957,1370,1370,24,,,1551030430.708265,8512,8512,3880,3880,1470,2151,0,0,241660,297175,1,2460,2460,2122,5938,2460.2450000020003,2460,11016,10420,40.030733768699996,4173,1820993,2948,421972,4400,0.89,0.93,0.24,19.8367272727,2791.94,18390.368000000002,11752.886,18390.3680000038,7802,0.38,1.0,8516,8512,8512,0,-1,-1,1,2500,158,108,158,118,0,40,0,1,84,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,18515,0,4842,3199,3093,4842,,5948,4400,4400,4400,4400,4400,9000,9000,1551030382,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190224_J9_65245f71cb81014aca0e2dd295eedfa6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190224_J9_65245f71cb81014aca0e2dd295eedfa6,https://www.airbnb.com/,VM02-01-192.168.10.69,https://www.airbnb.com/,24,2,airbnb-home,8,2019,200,Test Complete,18.1
24,3605.0,2348.0,2348.4549999994,2348.4499999976997,3545,1374,8097.0,2348.0,0,1,707,1,2563165,1558915,57403,31613,0,,4456,3605,3605,2076,1386,12,2348,2348,2048,6276,6276,2348,2348,4461,4456,1945,1385,1385,25,11328.0,0.0,1551051376.6306949,4456,4456,3605,3605,1445,2077,0,0,257501,505812,1,2348,2348,2048,6277,2348.4499999976997,2348,11328,13369,50.8365019011,2976,1805739,0,647470,5000,0.85,0.93,0.25,43.32155555560001,2986.0490000000004,16243.823999999999,11440.84,16243.823999999999,7339,0.38,1.0,4462,4456,4456,0,-1,-1,1,2400,160,51,160,118,0,42,0,1,76,98,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,20540,0,4949,2839,2722,4949,14812.0,6403,5000,4200,4200,4200,4300,9000,9000,1551051349,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190224_JX_f3a91c79401a2fbb7fbdd87e66e9170e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190224_JX_f3a91c79401a2fbb7fbdd87e66e9170e,https://www.airbnb.com/,VM03-01-192.168.10.79,https://www.airbnb.com/,24,2,airbnb-home,8,2019,200,Test Complete,18.1
