data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,3963.0,,3963.0,,3963.3999999987,3963.3949999989,7634.0,2474.0,13528.0,3963.0,0.0,1.0,699.0,0.0,1729050.0,1220930.0,45929.0,18885.0,0.0,,9774.0,3946.0,3933.0,3933.0,2484.0,19.0,3963.0,9205.0,3921.0,9123.0,9123.0,3963.0,,9835.0,9774.0,2714.0,2483.0,2483.0,54.0,18403.0,0.0,1552903676.267549,9774.0,9775.0,3947.0,3934.0,1233.0,3934.0,0.0,0.0,108547.0,167250.0,1.0,3963.0,9205.0,3922.0,9124.0,3963.3949999989,,18403.0,17950.0,49.2455418381,63508.0,1606373.0,,,,,31798.0,44666.0,13800.0,0.74,0.86,0.09,1452.3870000000006,4795.067,19501.88,5774.055,24580.807999999,,12273.0,0.38,0.91,9836.0,9775.0,9774.0,0.0,-1.0,-1.0,1.0,4000.0,175.0,32.0,175.0,127.0,1.0,47.0,99999.0,1.0,46.0,85.0,-1.0,29.0,-1.0,-1.0,97.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,25324.0,0.0,11408.0,11408.0,13800.0,7600.0,9300.0,9300.0,9300.0,9000,9000,1552903595,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190318_1V_5524367ef635de09148add6bc1296976,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190318_1V_5524367ef635de09148add6bc1296976,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-07-192.168.10.95,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,18,3,browse22,12,2019,200,Test Complete,18.1
,24.0,3658.0,,3650.0,,3650.8050000047997,3650.8050000047997,8387.0,2183.0,12253.0,3650.0,0.0,1.0,703.0,0.0,1699161.0,1220761.0,44071.0,18948.0,0.0,,10355.0,3657.0,3641.0,3641.0,2193.0,10.0,3650.0,9678.0,3627.0,9678.0,9678.0,3650.0,,10410.0,10356.0,2419.0,2193.0,2193.0,51.0,18870.0,0.0,1552991833.145442,10356.0,10356.0,3658.0,3641.0,1226.0,3641.0,0.0,0.0,101825.0,149365.0,1.0,3651.0,9679.0,3628.0,9679.0,3650.8050000047997,,18870.0,20309.0,55.325524380299996,33982.0,1577246.0,,,,,31798.0,44667.0,14400.0,0.74,0.86,0.1,1262.06,4832.024,14014.786,5680.321,24613.866,,11940.0,0.38,0.91,10411.0,10356.0,10356.0,0.0,-1.0,-1.0,1.0,3600.0,172.0,32.0,172.0,128.0,1.0,43.0,99999.0,1.0,46.0,90.0,-1.0,29.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,26216.0,0.0,12006.0,12006.0,13800.0,8500.0,9800.0,9800.0,9800.0,9000,9000,1552991769,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190319_R6_3b7e078cdacf4123257f1b21d6000029,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190319_R6_3b7e078cdacf4123257f1b21d6000029,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM02-05-192.168.10.73,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,19,3,browse22,12,2019,200,Test Complete,18.1
,24.0,3684.0,,3684.0,,3684.7999999991,3684.7949999991997,7298.0,2093.0,13025.0,3684.0,0.0,1.0,746.0,0.0,1716430.0,1237964.0,44356.0,19287.0,0.0,,9322.0,3640.0,3627.0,3627.0,2105.0,6.0,3684.0,8742.0,3618.0,8625.0,8625.0,3684.0,,9382.0,9322.0,2334.0,2104.0,2104.0,54.0,17869.0,0.0,1553080172.137114,9322.0,9322.0,3640.0,3627.0,1232.0,3627.0,0.0,0.0,108800.0,171249.0,1.0,3685.0,8742.0,3619.0,8626.0,3684.7949999991997,,17869.0,19629.0,56.4242598448,33982.0,1594905.0,,,,,31798.0,44666.0,13400.0,0.74,0.86,0.08,1375.757,5149.255,14762.79,6110.608,27574.4629999981,,12863.0,0.38,0.91,9383.0,9323.0,9322.0,0.0,-1.0,-1.0,1.0,3700.0,175.0,33.0,175.0,124.0,1.0,50.0,99999.0,1.0,45.0,90.0,-1.0,29.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,24964.0,0.0,10947.0,10947.0,12600.0,7300.0,8700.0,8700.0,8700.0,9000,9000,1553080134,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190320_9X_4e61072dea70fadf052225986da44e3d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190320_9X_4e61072dea70fadf052225986da44e3d,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM01-02-192.168.10.60,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,20,3,browse22,12,2019,200,Test Complete,18.1
,24.0,4190.0,,4190.0,,4190.6550000022,4190.6500000005,8519.0,2427.0,7711.0,,0.0,1.0,696.0,0.0,1708760.0,1238835.0,47961.0,20866.0,0.0,,9910.0,3925.0,3916.0,3915.0,2437.0,7.0,4190.0,9926.0,4160.0,9786.0,9786.0,4190.0,,10023.0,9910.0,2769.0,2436.0,2436.0,52.0,18461.0,0.0,1553124108.851675,9910.0,9910.0,3926.0,3916.0,1108.0,3916.0,0.0,0.0,106571.0,165553.0,1.0,4191.0,9926.0,4160.0,9787.0,4190.6500000005,,18461.0,20190.0,55.866076369700004,33982.0,1587206.0,,,,,31798.0,44667.0,13800.0,0.74,0.86,0.11,34.029,4209.003,20336.679,12927.892,20336.679,,11639.0,0.38,0.91,10023.0,9910.0,9910.0,0.0,-1.0,-1.0,1.0,4200.0,176.0,33.0,176.0,128.0,1.0,47.0,99999.0,1.0,45.0,90.0,-1.0,29.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,25569.0,0.0,11691.0,11691.0,13400.0,8600.0,9900.0,9900.0,9900.0,9000,9000,1553124067,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190320_XE_6ea156ba4f70bcb927e32907df47a854,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190320_XE_6ea156ba4f70bcb927e32907df47a854,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM01-01-192.168.10.43,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,20,3,browse22,12,2019,200,Test Complete,18.1
,24.0,3903.0,,3903.0,,3903.7949999984003,3903.7850000022,8820.0,2297.0,7812.0,,0.0,1.0,702.0,0.0,1565677.0,1238938.0,44653.0,20854.0,0.0,,10634.0,3627.0,3614.0,3613.0,2314.0,21.0,3903.0,9095.0,3837.0,10376.0,10376.0,3903.0,,10709.0,10634.0,2542.0,2313.0,2313.0,48.0,18892.0,0.0,1553212309.9974859,10635.0,10634.0,3627.0,3614.0,1104.0,3613.0,0.0,0.0,94346.0,148589.0,1.0,3904.0,9096.0,3837.0,10376.0,3903.7850000022,,18892.0,20349.0,54.2811416378,33982.0,1443151.0,,,,,31798.0,44666.0,14500.0,0.74,0.86,0.09,1618.945,4987.973,21627.534,5894.476,21627.5340000076,,13206.0,0.38,0.91,10709.0,10634.0,10635.0,0.0,-1.0,-1.0,1.0,4000.0,169.0,33.0,169.0,122.0,1.0,46.0,99999.0,1.0,46.0,92.0,-1.0,29.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,28457.0,0.0,11880.0,11880.0,13900.0,9100.0,9100.0,9100.0,9100.0,9000,9000,1553212271,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190321_QX_dcf605f3fbcc6a7e5655e1facd487414,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190321_QX_dcf605f3fbcc6a7e5655e1facd487414,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM01-03-192.168.10.61,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,21,3,browse22,12,2019,200,Test Complete,18.1
,24.0,4213.0,,4211.0,,4211.1299999997,4211.124999998,8638.0,2520.0,13951.0,4211.0,0.0,1.0,738.0,0.0,1565586.0,1239062.0,46530.0,19275.0,0.0,,10838.0,4212.0,4183.0,4183.0,2536.0,20.0,4211.0,10219.0,4165.0,10219.0,10219.0,4211.0,,10952.0,10838.0,2762.0,2535.0,2535.0,49.0,19181.0,0.0,1553388759.624171,10839.0,10839.0,4213.0,4183.0,1110.0,4183.0,0.0,0.0,93967.0,148943.0,1.0,4211.0,10220.0,4165.0,10220.0,4211.124999998,,19181.0,20770.0,55.6239957151,33982.0,1443249.0,,,,,31798.0,44666.0,14600.0,0.74,0.86,0.02,1337.799,8186.531,18108.071,9108.221,23353.212000000003,,15727.0,0.38,0.91,10952.0,10839.0,10839.0,0.0,-1.0,-1.0,1.0,4200.0,175.0,33.0,175.0,127.0,1.0,47.0,99999.0,1.0,46.0,92.0,-1.0,29.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,27505.0,0.0,12215.0,12215.0,14100.0,8700.0,10200.0,10200.0,10200.0,9000,9000,1553388673,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190324_04_662e336f42c42e64b68a5149bb693925,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190324_04_662e336f42c42e64b68a5149bb693925,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-06-192.168.10.94,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,23,3,browse22,12,2019,200,Test Complete,18.1
,24.0,4411.0,,4411.0,,4411.3550000038,4411.3550000038,8815.0,2631.0,14315.0,4411.0,0.0,1.0,704.0,0.0,1584174.0,1257376.0,46130.0,19275.0,0.0,,10676.0,4277.0,4272.0,4272.0,2646.0,10.0,4411.0,9997.0,4261.0,9997.0,9997.0,4411.0,,10778.0,10677.0,2988.0,2644.0,2644.0,49.0,18955.0,0.0,1553432839.133321,10677.0,10677.0,4278.0,4273.0,1109.0,4272.0,0.0,0.0,97045.0,156273.0,1.0,4411.0,9998.0,4262.0,9998.0,4411.3550000038,,18955.0,21119.0,56.2599893447,33982.0,1462066.0,,,,,31798.0,44667.0,14600.0,0.74,0.86,0.08,1582.059,5364.1669999999995,14344.556999999999,6377.403,19880.8830000076,,12009.0,0.38,0.91,10778.0,10677.0,10677.0,0.0,-1.0,-1.0,1.0,4400.0,169.0,33.0,169.0,126.0,1.0,42.0,99999.0,1.0,45.0,91.0,-1.0,29.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,27360.0,0.0,11939.0,11939.0,14600.0,8900.0,10200.0,10200.0,10200.0,9000,9000,1553432770,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190324_CQ_0f252223bafd9e9645c6780f61a48f6e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190324_CQ_0f252223bafd9e9645c6780f61a48f6e,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM02-05-192.168.10.73,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,24,3,browse22,12,2019,200,Test Complete,18.1
,24.0,4196.0,,4196.0,,4196.3749999995,4196.370000001501,7434.0,2340.0,8994.0,,0.0,1.0,697.0,0.0,1565842.0,1239061.0,42437.0,19275.0,0.0,,9661.0,3770.0,3758.0,3758.0,2355.0,9.0,4196.0,8942.0,3751.0,8942.0,8942.0,4196.0,,9763.0,9661.0,2576.0,2354.0,2354.0,49.0,18073.0,0.0,1553476916.685669,9662.0,9661.0,3770.0,3758.0,1114.0,3758.0,0.0,0.0,99525.0,169224.0,1.0,4196.0,8942.0,3752.0,8942.0,4196.370000001501,,18073.0,18979.0,53.4196453701,33982.0,1443265.0,,,,,31798.0,44666.0,13500.0,0.74,0.86,0.07,1325.297,5642.946,15351.817,6544.95,21105.593999999997,,13037.0,0.38,0.91,9763.0,9661.0,9662.0,0.0,-1.0,-1.0,1.0,4200.0,167.0,33.0,167.0,123.0,1.0,43.0,99999.0,1.0,45.0,91.0,-1.0,29.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,25960.0,0.0,10910.0,10910.0,12800.0,7400.0,8900.0,8900.0,8900.0,9000,9000,1553476868,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190325_XY_831ce8718725bd707a0da4c7932e094e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190325_XY_831ce8718725bd707a0da4c7932e094e,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM03-02-192.168.10.81,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,24,3,browse22,12,2019,200,Test Complete,18.1
,24.0,3961.0,,3961.0,,3961.8150000023998,3961.8150000023998,7654.0,2549.0,12315.0,3961.0,0.0,1.0,704.0,0.0,1589270.0,1258319.0,44260.0,19275.0,0.0,,9320.0,3959.0,3952.0,3952.0,2559.0,8.0,3961.0,8829.0,3931.0,8737.0,8737.0,3961.0,,9384.0,9320.0,2904.0,2558.0,2558.0,50.0,17565.0,0.0,1553521123.890484,9321.0,9321.0,3960.0,3952.0,1114.0,3952.0,0.0,0.0,105838.0,185812.0,1.0,3962.0,8829.0,3932.0,8737.0,3961.8150000023998,,17565.0,15979.0,45.7617411226,33982.0,1460815.0,,,,,31798.0,44667.0,13100.0,0.74,0.86,0.14,1363.1170000000004,4200.155,14168.04,5056.687,20582.397,,11632.0,0.38,0.91,9385.0,9321.0,9321.0,0.0,-1.0,-1.0,1.0,4000.0,175.0,34.0,175.0,125.0,1.0,49.0,99999.0,1.0,44.0,90.0,-1.0,29.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,23908.0,0.0,10509.0,10509.0,12500.0,7700.0,8900.0,8900.0,8900.0,9000,9000,1553521072,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190325_XY_8f507b37cb771a821e3aa93c82edfb2c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190325_XY_8f507b37cb771a821e3aa93c82edfb2c,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM03-05-192.168.10.84,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,25,3,browse22,13,2019,200,Test Complete,18.1
,24.0,4108.0,,4108.0,,4108.7450000014005,4108.7400000033,7536.0,2430.0,7055.0,,0.0,1.0,705.0,0.0,1571738.0,1239060.0,45229.0,20805.0,0.0,,9279.0,3807.0,3801.0,3801.0,2440.0,8.0,4108.0,9081.0,4083.0,8980.0,8980.0,4108.0,,9369.0,9279.0,2668.0,2439.0,2439.0,51.0,17555.0,0.0,1553565165.71946,9280.0,9280.0,3807.0,3802.0,1114.0,3801.0,0.0,0.0,103916.0,180884.0,1.0,4109.0,9082.0,4083.0,8980.0,4108.7400000033,,17555.0,17880.0,49.944134078199994,33982.0,1443636.0,,,,,31798.0,44666.0,12800.0,0.74,0.86,0.1,27.1829411765,4467.4540000000015,19996.069,13265.817,19996.069,,11692.0,0.38,0.91,9370.0,9280.0,9280.0,0.0,-1.0,-1.0,1.0,4100.0,175.0,33.0,175.0,123.0,1.0,51.0,99999.0,1.0,46.0,92.0,-1.0,29.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,1.0,0.0,1.0,0.0,24904.0,0.0,10872.0,10872.0,12800.0,7500.0,9200.0,9200.0,9200.0,9000,9000,1553565071,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190326_F3_29ea58e8c549a571f3fe746d18e223fc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190326_F3_29ea58e8c549a571f3fe746d18e223fc,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-05-192.168.10.93,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,25,3,browse22,13,2019,200,Test Complete,18.1
,24.0,3476.0,6100.0,3459.0,6800.0,3459.57,3459.57,6065.0,2007.0,10392.0,3459.0,0.0,1.0,696.0,0.0,1485357.0,1139225.0,56821.0,14089.0,0.0,,7376.0,3476.0,3471.0,3470.0,2016.0,13.0,3459.0,3707.0,3424.0,5737.0,5737.0,3459.0,,7379.0,7376.0,2246.0,2015.0,2015.0,52.0,16062.0,0.0,1553612786.2849288,7377.0,7377.0,3476.0,3471.0,1113.0,3471.0,0.0,0.0,105681.0,212146.0,1.0,3460.0,3708.0,3425.0,5738.0,3459.57,,16062.0,13070.0,39.3319289798,33982.0,1320043.0,6100.0,6100.0,6800.0,6800.0,31798.0,87058.0,11700.0,0.74,0.86,0.11,22.42616,4460.969,18573.493,13587.688999999995,18573.493,,10832.0,0.38,0.91,7380.0,7377.0,7377.0,0.0,-1.0,-1.0,1.0,3500.0,181.0,33.0,181.0,131.0,1.0,49.0,99999.0,1.0,51.0,87.0,-1.0,64.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,6.0,0.0,1.0,0.0,24221.0,0.0,9331.0,9331.0,11700.0,6100.0,6800.0,6800.0,6800.0,9000,9000,1553612691,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190326_P6_6ef78f52c799394b781765320cd348fc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190326_P6_6ef78f52c799394b781765320cd348fc,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-08-192.168.10.96,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,26,3,browse22,13,2019,200,Test Complete,18.1
,24.0,7209.0,,7209.0,,7209.810000000301,7209.7999999969,9924.0,878.0,10905.0,7209.0,0.0,1.0,,0.0,1491517.0,1146376.0,58108.0,14089.0,0.0,,10906.0,7173.0,7164.0,7163.0,5633.0,14.0,7209.0,7422.0,7135.0,12817.0,12817.0,7209.0,,10912.0,10906.0,5969.0,5632.0,5632.0,51.0,19763.0,0.0,1553697464.559249,10907.0,10907.0,7174.0,7164.0,1112.0,7164.0,0.0,0.0,78978.0,114306.0,0.0,7210.0,7422.0,7135.0,12817.0,7209.7999999969,,19763.0,15380.0,39.649394173800005,33982.0,1325416.0,,,,,31798.0,87056.0,15400.0,0.74,0.86,0.14,29.4478823529,4063.417,18228.865,12562.843,18228.865,,10274.0,0.38,0.91,10913.0,10907.0,10907.0,0.0,-1.0,-1.0,1.0,7200.0,187.0,34.0,187.0,137.0,1.0,49.0,99999.0,1.0,50.0,93.0,-1.0,64.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,6.0,0.0,1.0,0.0,27365.0,0.0,12958.0,12958.0,15400.0,10000.0,10500.0,10500.0,10600.0,9000,9000,1553697365,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190327_3K_08fd0d06f06b7a52723f798384fef9ae,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190327_3K_08fd0d06f06b7a52723f798384fef9ae,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-04-192.168.10.92,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,27,3,browse22,13,2019,200,Test Complete,18.1
,24.0,3771.0,,3771.0,,3771.35000001,3771.35000001,6440.0,2109.0,10955.0,3771.0,0.0,1.0,736.0,0.0,1492958.0,1140599.0,59517.0,14089.0,0.0,,7509.0,3439.0,3433.0,3433.0,2123.0,14.0,3771.0,3808.0,3692.0,9216.0,9216.0,3771.0,,7512.0,7509.0,2352.0,2122.0,2122.0,51.0,16319.0,0.0,1553785723.414079,7509.0,7509.0,3439.0,3434.0,1173.0,3433.0,0.0,0.0,105063.0,211222.0,1.0,3771.0,3809.0,3693.0,9217.0,3771.35000001,,16319.0,14240.0,44.100340662700006,33982.0,1322565.0,,,,,31798.0,87058.0,11700.0,0.74,0.86,0.17,891.191,4051.995,12728.065,4918.427,18356.851000000002,,10170.0,0.38,0.91,7513.0,7509.0,7509.0,0.0,-1.0,-1.0,1.0,3800.0,189.0,33.0,189.0,136.0,1.0,52.0,99999.0,1.0,50.0,92.0,-1.0,64.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,6.0,0.0,1.0,0.0,22496.0,0.0,9307.0,9307.0,11000.0,6500.0,7100.0,7100.0,7100.0,9000,9000,1553785662,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190328_JK_acd5eb4b64db90312b3c7bc84241c689,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190328_JK_acd5eb4b64db90312b3c7bc84241c689,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM03-07-192.168.10.86,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,28,3,browse22,13,2019,200,Test Complete,18.1
,24.0,3587.0,,3585.0,,3585.3299999981,3585.325,5959.0,2091.0,10626.0,3585.0,0.0,1.0,733.0,0.0,1493451.0,1140908.0,58837.0,14087.0,0.0,,6969.0,3586.0,3576.0,3576.0,2105.0,14.0,3585.0,3776.0,3555.0,8937.0,8937.0,3585.0,,6974.0,6969.0,2322.0,2104.0,2104.0,52.0,15800.0,0.0,1553829734.166788,6970.0,6969.0,3587.0,3576.0,1170.0,3576.0,0.0,0.0,108939.0,233840.0,1.0,3585.0,3777.0,3555.0,8938.0,3585.325,,15800.0,13479.0,42.9984051037,33982.0,1323210.0,,,,,31798.0,87058.0,10900.0,0.74,0.86,0.16,927.581,4127.5790000000015,12640.993,5000.397,17982.212,,10342.0,0.38,0.91,6974.0,6970.0,6970.0,0.0,-1.0,-1.0,1.0,3600.0,189.0,33.0,189.0,137.0,1.0,51.0,99999.0,1.0,48.0,91.0,-1.0,64.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,6.0,0.0,1.0,0.0,22072.0,0.0,9174.0,9174.0,10900.0,6000.0,6600.0,6600.0,6600.0,9000,9000,1553829674,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_M0_9578f535f70068d858fda30177c86994,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_M0_9578f535f70068d858fda30177c86994,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM01-05-192.168.10.63,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,28,3,browse22,13,2019,200,Test Complete,18.1
