data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.component_render_end,data.average.firstView.userTime.component_render_start,data.average.firstView.userTime.core_execution_end,data.average.firstView.userTime.core_execution_start,data.average.firstView.userTime.with_airbnb_interactive_did_mount,data.average.firstView.userTimingMeasure.Component execution,data.average.firstView.userTimingMeasure.Google TTI Polyfill,data.average.firstView.userTimingMeasure.Time to AirbnbInteractive,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,2281.2999999987,2281.2999999987,6079,1349,,,0,1,726.0,6,4062115,3866278,81629,68845,0,10926.0,9486,3275,3275,2133,1358,19,2281,5861.0,2264,5861,5861,2281,2281.0,9505,9488,1946,1357,1357,32,,,1547385401.7289429,9488,9487,3275,3275,2198,2134,0,0,294015,475031,1,2281,5861.0,2265,5861,2281.2999999987,2281.0,15165,11889,36.4612082183,4202,1917058,223172,2078936,6800,0.95,1.0,0.15,17.072947368399998,3430.315,10854.987,10854.987,29528.8630000038,13406.0,0.38,1.0,9505,9489,9488,0,-1,-1,1,2300,269,223,269,195,0,74,0,1,80,99,-1,90,-1,-1,100,100,-1,0,0,3,0,1,0,22869,0,5389,,,3098,2970,5389.0,,16393.0,5877.0,6800,6800,6800,6800,6800,9000,9000,1547385451,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190113_BY_429a2dcec8b1b700995156eaf988fc78,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190113_BY_429a2dcec8b1b700995156eaf988fc78,https://www.airbnb.com/s/homes,VM03-02-192.168.10.81,https://www.airbnb.com/s/homes,13,1,airbnb-homes,2,2019,200,Test Complete,18.1
24,3357.0,2374.0,2374.7999999978,2374.7000000003,5975,1353,15447.0,2374.0,0,1,736.0,6,3962485,3766638,80750,69323,0,,10490,3357,3357,2199,1366,5,2374,5721.0,2364,5721,5721,2374,2374.0,10494,10490,1943,1365,1365,32,15410.0,1.0,1547429528.789644,10491,10490,3357,3357,2196,2199,0,0,281866,412195,1,2375,5721.0,2364,5721,2374.7000000003,2375.0,15411,13410,40.959071472199994,4165,1916967,187566,1978764,6500,0.95,1.0,0.2,19.397916666700002,2673.355,10341.735999999999,10297.574,27164.327,13408.0,0.38,1.0,10494,10491,10491,0,-1,-1,1,2400,265,224,265,193,0,72,0,1,77,99,-1,91,-1,-1,100,100,-1,0,0,3,0,1,0,24189,0,5209,,,3101,2931,5209.0,,16938.0,5707.0,6500,6500,6500,6500,6500,9000,9000,1547429563,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190114_FM_8e9823683647ab60e5bc3daea640e3be,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190114_FM_8e9823683647ab60e5bc3daea640e3be,https://www.airbnb.com/s/homes,VM04-06-192.168.10.94,https://www.airbnb.com/s/homes,13,1,airbnb-homes,2,2019,200,Test Complete,18.1
24,3301.0,2313.0,2313.0000000019,2313.0000000019,5741,1350,12466.0,2313.0,0,1,751.0,6,3877028,3681154,75991,64593,0,,10759,3300,3300,2124,1361,7,2313,5661.0,2301,5661,5661,2313,2313.0,10762,10760,1943,1360,1360,36,15395.0,0.0,1547473035.083978,10760,10760,3301,3301,2192,2124,0,0,276043,391195,1,2313,5661.0,2301,5661,2313.0000000019,2313.0,15395,12970,39.3149439224,4175,1917285,169258,1890967,6200,0.95,1.0,0.19,18.4298,2665.9320000000002,10594.611,10594.611,29595.500999996202,12957.0,0.38,1.0,10763,10760,10760,0,-1,-1,1,2300,263,222,263,192,0,71,0,1,81,99,-1,92,-1,-1,100,100,-1,0,0,3,0,1,0,23869,0,5120,,,3055,2909,5120.0,,17405.0,5663.0,6200,6200,6200,6200,6200,9000,9000,1547473085,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190114_MP_a4bc5c87186caaefac2d1099015623e0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190114_MP_a4bc5c87186caaefac2d1099015623e0,https://www.airbnb.com/s/homes,VM01-05-192.168.10.63,https://www.airbnb.com/s/homes,14,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,3371.0,2266.0,2266.4000000004003,2266.4000000004003,6212,1349,11083.0,2266.0,0,1,725.0,6,3889410,3695570,72968,63064,0,,9443,3371,3371,2124,1369,15,2266,6083.0,2252,6083,6083,2266,2266.0,9450,9444,1933,1368,1368,31,11297.0,49.0,1547517149.044535,9444,9444,3371,3371,2191,2125,0,0,389057,456525,1,2266,6084.0,2253,6084,2266.4000000004003,2266.0,11346,12039,45.433962264099996,4192,1959218,168406,1862709,6700,0.95,1.0,0.19,17.5762244898,2796.559,10338.885,10073.192,28855.147999999997,12238.0,0.38,1.0,9450,9444,9444,0,-1,-1,1,2300,254,219,254,188,0,66,0,1,81,99,-1,91,-1,-1,100,100,-1,0,0,3,0,1,0,19789,0,5532,,,3125,2989,5532.0,,,6045.0,6700,6700,6700,6700,6700,9000,9000,1547517179,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190115_V0_fe110186be4e8862188e28ada8bcdc21,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190115_V0_fe110186be4e8862188e28ada8bcdc21,https://www.airbnb.com/s/homes,VM04-07-192.168.10.95,https://www.airbnb.com/s/homes,14,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,3350.0,2226.0,2225.9999999987,2225.9999999987,5939,1310,10142.0,2226.0,0,1,713.0,6,3975273,3781303,78306,67908,0,,9317,3350,3350,2084,1318,12,2226,5906.0,2210,5906,5906,2226,2226.0,9329,9318,1919,1317,1317,32,11408.0,0.0,1547560443.069362,9318,9318,3350,3350,2191,2084,0,0,393669,472190,1,2226,5906.0,2210,5906,2225.9999999987,2226.0,11408,12020,44.3378827001,4186,1963076,175455,1947042,6400,0.95,1.0,0.19,16.0798965517,2806.815,10090.83,10090.83,30326.2109999962,13793.0,0.38,1.0,9329,9318,9318,0,-1,-1,1,2200,258,222,258,191,0,67,0,1,87,99,-1,91,-1,-1,100,100,-1,0,0,3,0,1,0,19533,0,5417,,,3150,3012,5417.0,,,5845.0,6400,6400,6400,6400,6400,9000,9000,1547560478,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190115_AR_bc3ba6a1c75111a9c8680f6ee614b707,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190115_AR_bc3ba6a1c75111a9c8680f6ee614b707,https://www.airbnb.com/s/homes,VM02-07-192.168.10.75,https://www.airbnb.com/s/homes,15,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,3320.0,2218.0,2218.1000000055,2218.1000000055,6131,1247,13197.0,2218.0,0,1,703.0,6,4313940,4118103,79645,67206,0,,10970,3319,3319,2025,1262,15,2218,5950.0,2200,5950,5950,2218,2218.0,10990,10970,1836,1260,1260,36,15440.0,0.0,1547572551.955657,10971,10971,3320,3319,2193,2025,0,0,303948,423498,1,2218,5950.0,2200,5950,2218.1000000055,2218.0,15440,15190,45.6430288462,4185,1962388,266978,2284958,7000,0.95,1.0,0.18,18.8028181818,2953.959000000001,10647.061000000003,10647.061000000003,29368.062,13554.0,0.38,1.0,10991,10971,10971,0,-1,-1,1,2200,266,223,266,195,0,71,0,1,85,99,-1,89,-1,-1,100,100,-1,0,0,3,0,1,0,24990,0,5360,,,3051,2892,5360.0,,18427.0,5918.0,7000,7000,7000,7000,7000,9000,9000,1547572592,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190115_7K_e76bcfadc0cc7234c03e9324411cccc4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190115_7K_e76bcfadc0cc7234c03e9324411cccc4,https://www.airbnb.com/s/homes,VM02-08-192.168.10.76,https://www.airbnb.com/s/homes,15,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,3423.0,2427.0,2427.7999999977,2427.7999999977,6000,1534,10574.0,2427.0,0,1,813.0,6,4314334,3955730,74396,63812,0,,9666,3422,3422,2309,1545,21,2427,5752.0,2420,5752,5752,2427,2427.0,9685,9666,2119,1544,1544,32,12100.0,0.0,1547604535.802754,9666,9666,3423,3423,2191,2310,0,0,408322,486439,1,2428,5753.0,2421,5753,2427.7999999977,2428.0,12100,11409,40.5328596803,4162,1921148,276716,2324850,6500,0.95,1.0,0.17,19.5097,2796.912000000001,13603.996000000001,13603.996000000001,45849.718,20234.0,0.38,1.0,9686,9667,9666,0,-1,-1,1,2400,255,218,255,189,0,66,0,1,87,99,-1,89,-1,-1,100,100,-1,0,0,3,0,1,0,20131,0,5227,,,3217,3089,5227.0,,,5750.0,6500,6500,6500,6500,6500,9000,9000,1547604599,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190116_82_66bd62735cfc3361cdd013ffb6dfc851,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190116_82_66bd62735cfc3361cdd013ffb6dfc851,https://www.airbnb.com/s/homes,VM03-04-192.168.10.83,https://www.airbnb.com/s/homes,15,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,3381.0,2377.0,2378.0000000006,2378.0000000006,5891,1441,11355.0,2377.0,0,1,731.0,6,4176955,3982957,74109,64162,0,,9518,3380,3380,2233,1453,6,2377,5731.0,2362,5731,5731,2377,2377.0,9521,9518,2039,1452,1452,31,11597.0,0.0,1547647754.901323,9518,9519,3381,3381,2194,2234,0,0,411279,493123,1,2378,5732.0,2363,5732,2378.0000000006,2378.0,11597,11770,43.4798670115,4204,1925671,242958,2183924,6400,0.95,1.0,0.11,21.2587826087,4137.766,12352.402,12039.031,29040.9120000019,14064.0,0.38,1.0,9522,9519,9518,0,-1,-1,1,2400,255,220,255,188,0,67,0,1,86,99,-1,89,-1,-1,100,100,-1,0,0,3,0,1,0,21264,0,5208,,,3193,3060,5208.0,,16274.0,5666.0,6400,6300,6400,6400,6400,9000,9000,1547647798,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190116_D4_632dde97a0ace04606176610c175ff3d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190116_D4_632dde97a0ace04606176610c175ff3d,https://www.airbnb.com/s/homes,VM01-06-192.168.10.64,https://www.airbnb.com/s/homes,16,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,,,2172.8000000003,2172.6999999992,5586,1237,,,0,1,703.0,6,3849115,3739308,83215,73295,0,5512.0,37648,3202,3202,2025,1248,6,2172,5512.0,2158,5512,5512,2172,2172.0,37660,37648,1818,1246,1246,32,,,1547650043.865695,37649,37649,3203,3203,2200,2026,0,0,99844,102694,1,2173,5513.0,2159,5513,2172.6999999992,2173.0,39788,14610,18.2146864481,4193,1928312,162867,1845218,6100,0.95,1.0,0.29,20.687409090899997,2768.19,10062.371,10062.371,9989.417,12222.0,0.38,1.0,37661,37649,37649,0,-1,-1,1,2200,299,267,299,218,0,81,0,1,89,99,-1,92,-1,-1,100,100,-1,0,0,3,0,1,0,51507,0,5028,,,3005,2860,5028.0,,,5530.0,6100,6100,6100,6100,6100,9000,9000,1547650120,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190116_FE_0942c4de94e3e2e4f1c3dbcb633e5bff,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190116_FE_0942c4de94e3e2e4f1c3dbcb633e5bff,https://www.airbnb.com/s/homes,VM02-03-192.168.10.71,https://www.airbnb.com/s/homes,16,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,3470.0,2397.0,2398.0999999985,2398.0999999985,5925,1425,11379.0,2397.0,0,1,707.0,6,3835932,3475864,75865,64519,0,,9378,3470,3469,2225,1434,14,2397,5872.0,2374,5872,5872,2397,2397.0,9381,9378,2023,1433,1433,33,11703.0,0.0,1547691853.594049,9379,9379,3470,3470,2199,2225,0,0,373217,436995,1,2398,5873.0,2375,5873,2398.0999999985,2398.0,11703,12640,45.714285714300004,4168,1930661,161497,1836966,6400,0.95,1.0,0.19,18.1650909091,2777.8979999999997,10263.323,10204.808,27978.355,12840.0,0.38,1.0,9382,9379,9379,0,-1,-1,1,2400,263,223,263,196,0,67,0,1,86,99,-1,92,-1,-1,100,100,-1,0,0,3,0,1,0,19969,0,5349,,,3213,3068,5349.0,,,5903.0,6400,6400,6400,6400,6400,9000,9000,1547691892,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_GW_bb200b2d7b72c13f8f8257ec3d9c37bb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_GW_bb200b2d7b72c13f8f8257ec3d9c37bb,https://www.airbnb.com/s/homes,VM01-03-192.168.10.61,https://www.airbnb.com/s/homes,16,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,3136.0,2162.0,2162.9000000012,2162.9000000012,5695,1253,10745.0,2162.0,0,1,719.0,6,4194793,3999738,75599,64390,0,,9777,3136,3136,2016,1266,19,2162,5515.0,2144,5515,5515,2162,2162.0,9788,9777,1853,1265,1265,32,12040.0,0.0,1547731992.732057,9777,9777,3136,3136,2199,2016,0,0,388874,469232,1,2163,5516.0,2144,5516,2162.9000000012,2163.0,12040,12419,43.6555360281,4170,1931289,248364,2195167,6100,0.95,1.0,0.21,20.031,2584.901,9709.176,9214.742,24580.3479999981,12006.0,0.38,0.91,9789,9777,9777,0,-1,-1,1,2200,262,223,262,196,0,66,0,1,88,99,-1,89,-1,-1,100,100,-1,0,0,3,0,1,0,20904,0,5015,,,2988,2856,5015.0,,,5483.0,6100,6100,6100,6100,6100,9000,9000,1547732027,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_79_180da255a8d26a52998717bb4e81e2f8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_79_180da255a8d26a52998717bb4e81e2f8,https://www.airbnb.com/s/homes,VM03-08-192.168.10.87,https://www.airbnb.com/s/homes,17,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,3402.0,2278.0,2277.9999999983997,2277.9999999983997,6252,1274,15761.0,2278.0,0,1,710.0,6,4161989,3964888,77771,65057,0,,10943,3402,3402,2044,1285,4,2278,5981.0,2257,5981,5981,2277,2278.0,10959,10943,1857,1284,1284,36,15740.0,0.0,1547735539.823017,10944,10943,3402,3402,2203,2045,0,0,287708,410019,1,2278,5982.0,2257,5982,2277.9999999983997,2278.0,15740,13679,41.1676196208,4200,1931060,241963,2161473,6800,0.95,1.0,0.2,17.529375,2644.945,9931.652,9931.652,27942.131,12008.0,0.38,1.0,10959,10943,10944,0,-1,-1,1,2300,269,224,269,200,0,69,0,1,86,99,-1,89,-1,-1,100,100,-1,0,0,3,0,1,0,24331,0,5460,,,3062,2922,5460.0,,17970.0,5973.0,6800,6800,6800,6800,6800,9000,9000,1547735584,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_3Y_9d6320e6c9bdbb94e4d52b91972f7479,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_3Y_9d6320e6c9bdbb94e4d52b91972f7479,https://www.airbnb.com/s/homes,VM01-07-192.168.10.65,https://www.airbnb.com/s/homes,17,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,4184.0,2693.0,2693.5999999987,2693.5999999987,6559,1877,11811.0,2693.0,0,1,719.0,6,3314077,3189073,108971,99257,0,,11034,4184,4184,2247,1887,9,2693,6196.0,2678,6196,6196,2693,2693.0,11044,11034,2239,1886,1886,34,12813.0,0.0,1547745218.9295962,11035,11034,4184,4184,2328,2248,0,0,303042,348228,1,2694,6196.0,2679,6196,2693.5999999987,2694.0,12813,13480,46.0382513661,4193,1284658,180248,1960884,7100,0.95,1.0,0.2,20.2062608696,2778.341,10113.841999999999,9714.735,27123.627,11741.0,0.38,1.0,11045,11035,11035,0,-1,-1,1,2700,343,310,343,275,0,68,0,1,95,99,-1,91,-1,-1,100,100,-1,0,0,3,0,1,0,21632,0,5745,,,4285,3564,5745.0,,17089.0,6247.0,7100,7100,7100,7100,7100,9000,9000,1547745257,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_C0_0f25bf9d4df42d8e95b7418134908dc3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_C0_0f25bf9d4df42d8e95b7418134908dc3,https://www.airbnb.com/s/homes,VM03-08-192.168.10.87,https://www.airbnb.com/s/homes,17,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,,,2484.199999999,2484.199999999,5929,1550,,,0,1,821.0,6,4155805,3958751,75324,63612,0,,10616,3976,3976,2325,1564,14,2484,5498.0,2468,5498,5498,2484,2484.0,10619,10617,2136,1563,1563,31,,,1547779639.861656,10617,10617,3977,3977,2196,2325,0,0,295030,436610,1,2484,5498.0,2468,5498,2484.199999999,2484.0,15636,12879,38.2536382536,4198,1930906,238478,2155859,6600,0.95,1.0,0.23,18.632769230799997,2309.96,9202.37,8812.759,23610.522999999997,11628.0,0.38,0.91,10620,10617,10617,0,-1,-1,1,2500,267,224,267,199,0,68,0,1,86,99,-1,89,-1,-1,100,100,-1,0,0,3,0,1,0,23884,0,5114,,,3217,3069,5114.0,,17998.0,5555.0,6600,6600,6600,6600,6600,9000,9000,1547779673,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190118_C4_b3d50677d1b8fa265ff1aa3200d9a22b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190118_C4_b3d50677d1b8fa265ff1aa3200d9a22b,https://www.airbnb.com/s/homes,VM03-08-192.168.10.87,https://www.airbnb.com/s/homes,17,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,,,2287.4000000010997,2287.4000000010997,6248,1306,,,0,1,708.0,6,4396111,4156434,82529,70364,0,,11009,3956,3956,2111,1324,23,2287,5986.0,2273,5986,5986,2287,2287.0,11023,11009,1890,1322,1322,32,,,1547823344.42874,11009,11010,3957,3957,2198,2111,0,0,305264,428365,1,2287,5987.0,2273,5987,2287.4000000010997,2287.0,15707,15810,47.764350453199995,46652,1977759,285952,2350828,6600,0.95,1.0,0.29,16.0,2708.011,10132.279,10132.279,10009.5159999962,12578.0,0.35,1.0,11024,11010,11009,0,-1,-1,1,2300,272,228,272,200,0,72,0,1,86,99,-1,88,-1,-1,98,100,-1,0,0,3,0,1,0,25547,0,5334,,,3071,2901,5334.0,,18025.0,5940.0,6600,6600,6600,6600,6600,9000,9000,1547823437,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190118_R7_d58498fd6866b1ca604cc7968bda5829,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190118_R7_d58498fd6866b1ca604cc7968bda5829,https://www.airbnb.com/s/homes,VM03-03-192.168.10.82,https://www.airbnb.com/s/homes,18,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,3887.0,2423.0,2423.8000000041,2423.8000000041,6129,1398,11113.0,2423.0,0,1,736.0,6,4033875,3673817,79508,69155,0,,9299,3887,3887,2270,1408,18,2423,5807.0,2415,5807,5807,2423,2423.0,9302,9299,2002,1407,1407,30,11900.0,0.0,1547863612.949193,9300,9300,3887,3887,2196,2270,0,0,384105,464922,1,2424,5807.0,2415,5807,2423.8000000041,2424.0,11900,12510,45.3918722787,4166,1932225,202915,2035563,6500,0.95,1.0,0.19,18.9842307692,2924.225,10153.308,10153.308,27183.363999999998,12497.0,0.38,1.0,9303,9300,9300,0,-1,-1,1,2400,265,227,265,195,0,70,0,1,86,99,-1,91,-1,-1,100,100,-1,0,0,3,0,1,0,20269,0,5234,,,3219,3077,5234.0,,,5914.0,6500,6500,6500,6500,6500,9000,9000,1547863648,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_QN_d58376cbcc30248148e41617016687fc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_QN_d58376cbcc30248148e41617016687fc,https://www.airbnb.com/s/homes,VM01-08-192.168.10.66,https://www.airbnb.com/s/homes,18,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,,,2358.0000000002,2358.0000000002,5906,1414,,,0,1,708.0,6,4221651,3981970,78417,64762,0,,10616,3961,3961,2216,1425,20,2358,5578.0,2349,5578,5578,2358,2358.0,10632,10616,2019,1424,1424,33,,,1547867462.943267,10616,10616,3961,3961,2201,2216,0,0,291288,432728,1,2358,5578.0,2349,5578,2358.0000000002,2358.0,15907,13399,39.9047051817,46677,2017369,225536,2135628,6300,0.95,1.0,0.16,16.9635357143,2947.352000000001,18785.295,18785.295,65261.011,26962.0,0.38,1.0,10632,10616,10616,0,-1,-1,1,2300,271,224,271,204,0,67,0,1,86,99,-1,90,-1,-1,98,100,-1,0,0,3,0,1,0,24353,0,5092,,,3207,3053,5092.0,,17513.0,5637.0,6300,6300,6300,6300,6300,9000,9000,1547867524,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_50_5cd9946a2f831f15062eaca397738682,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_50_5cd9946a2f831f15062eaca397738682,https://www.airbnb.com/s/homes,VM04-07-192.168.10.95,https://www.airbnb.com/s/homes,18,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,,,2271.8999999997,2271.8999999997,5881,1311,,,0,1,703.0,6,4138170,3943032,75197,64505,0,,9978,3796,3796,2104,1322,15,2272,5702.0,2251,5702,5702,2272,2272.0,9986,9979,1903,1321,1321,33,,,1547910998.476963,9979,9979,3796,3796,2198,2105,0,0,389805,454895,1,2272,5702.0,2252,5702,2271.8999999997,2272.0,11927,12569,44.941008223100006,4196,1934480,225535,2135627,6200,0.95,1.0,0.19,17.0154125,2851.742,10286.084,10286.084,27815.8960000038,12883.0,0.38,1.0,9986,9979,9979,0,-1,-1,1,2300,264,226,264,195,0,69,0,1,86,99,-1,90,-1,-1,100,100,-1,0,0,3,0,1,0,20546,0,5135,,,3095,2943,5135.0,,,5752.0,6200,6200,6200,6200,6200,9000,9000,1547911032,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_E8_58dd33b64ae332b1af07d90a50fcfd27,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_E8_58dd33b64ae332b1af07d90a50fcfd27,https://www.airbnb.com/s/homes,VM03-06-192.168.10.85,https://www.airbnb.com/s/homes,19,1,airbnb-homes,3,2019,200,Test Complete,18.1
24,,,2304.4999999983997,2304.4999999983997,6068,1302,,,0,1,710.0,6,4018931,3821771,82226,69518,0,,10372,3886,3886,2080,1313,23,2304,5721.0,2285,5721,5721,2304,2304.0,10388,10372,1883,1312,1312,33,,,1547951814.163399,10373,10373,3887,3887,2199,2081,0,0,280710,421317,1,2304,5721.0,2286,5721,2304.4999999983997,2304.0,15619,13869,41.5518274416,4188,1977225,185032,1975109,6500,0.95,1.0,0.29,16.8712222222,2946.999000000001,9843.8,9843.8,9757.987,12172.0,0.38,1.0,10388,10373,10373,0,-1,-1,1,2300,273,228,273,201,0,72,0,1,86,99,-1,91,-1,-1,100,100,-1,0,0,3,0,1,0,24078,0,5205,,,3037,2877,5205.0,,17345.0,5796.0,6500,6500,6500,6500,6500,9000,9000,1547951870,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_TZ_3412f11792930ebf90e217aeedc146fa,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_TZ_3412f11792930ebf90e217aeedc146fa,https://www.airbnb.com/s/homes,VM01-08-192.168.10.66,https://www.airbnb.com/s/homes,19,1,airbnb-homes,3,2019,200,Test Complete,18.1
