data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,4427.0,7100.0,4427.0,7600.0,4427.42,4427.4149999983,6821,2623,7909.0,,0,1,705.0,0,1504346,1198850,52148,22172,0,,8073,4426,4354,4354,2643,15.0,4427.0,4427.0,4323.0,4427.0,4427.0,4427.0,,8082,8073,2889,2642.0,2642.0,49,16582.0,0.0,1553917924.021163,8073,8073,4426,4355,1278,4355,0,0,107768,219972.0,1,4427.0,4427.0,4324.0,4427.0,4427.4149999983,,16582,14739,44.952729490699994,14988,1245489,7600.0,7100.0,7100.0,7600.0,1957,176495,13600,0.7,0.86,0.1,1366.494,5756.939,18713.486,5756.94,18713.4860000038,,9019.0,0.38,0.9,8082,8073,8073,0,-1,-1,1,4400,213,63,213,160,0,53,0,1,47,89,-1,99,-1,-1,99,100,-1,0,0,37,0,1,0,26056,0,9748.0,9748.0,13600,13500,13500,13600,13600,9000,9000,1553917870,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190330_P1_a650d959069cc97e055ecbaeb9fc7e54,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190330_P1_a650d959069cc97e055ecbaeb9fc7e54,,https://jet.com/search?term=socks,VM01-03-192.168.10.61,https://jet.com/search?term=socks,29,3,search,13,2019,200,Test Complete,18.1
24,4222.0,7000.0,4222.0,7500.0,4222.3200000008,4222.3200000008,6643,2569,9968.0,4222.0,0,1,710.0,0,1484652,1179111,51724,21814,0,,8016,4210,4176,4176,2596,11.0,4222.0,4222.0,4122.0,4222.0,4222.0,4222.0,,8019,8016,2782,2595.0,2595.0,49,16257.0,0.0,1553962087.278147,8016,8016,4211,4176,1273,4176,0,0,108463,216469.0,1,4222.0,4222.0,4122.0,4222.0,4222.3200000008,,16257,14159,43.690219068199994,14988,1243022,7500.0,7000.0,7000.0,7500.0,0,156864,13500,0.7,0.86,0.17,1319.2879999999998,5012.768,13154.954,5012.77,17277.936,,7893.0,0.38,0.9,8019,8016,8016,0,-1,-1,1,4200,208,61,208,158,0,50,0,1,47,93,-1,100,-1,-1,99,100,-1,0,0,37,0,1,0,25873,0,9258.0,9258.0,13500,13400,13500,13500,13500,9000,9000,1553962030,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190330_W3_391f8da945cb99bfe384f539f6c67442,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190330_W3_391f8da945cb99bfe384f539f6c67442,,https://jet.com/search?term=socks,VM03-01-192.168.10.79,https://jet.com/search?term=socks,30,3,search,13,2019,200,Test Complete,18.1
24,4601.0,7800.0,4601.0,8500.0,4601.324999996,4601.324999996,7272,2867,8339.0,,0,1,712.0,0,1496286,1188178,54805,23718,0,,8516,4529,4505,4505,2878,19.0,4601.0,4601.0,4430.0,4601.0,4601.0,4601.0,,8523,8516,3101,2878.0,2878.0,51,16659.0,0.0,1554006152.585901,8517,8516,4529,4506,1278,4506,0,0,108489,210296.0,1,4601.0,4601.0,4430.0,4601.0,4601.324999996,,16659,14810,43.558823529399994,14988,1249037,8500.0,7800.0,7800.0,8500.0,0,163376,14300,,,,,,,,,,,,,8524,8516,8517,0,-1,-1,1,4600,209,61,209,158,0,51,0,1,47,89,-1,100,-1,-1,99,100,-1,0,0,36,0,1,0,25874,0,9808.0,9808.0,14300,14200,14300,14300,14300,9000,9000,1554006044,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_1D_a4b8d4618fdb1217e8b2f5a59afe96b6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_1D_a4b8d4618fdb1217e8b2f5a59afe96b6,,https://jet.com/search?term=socks,VM02-06-192.168.10.74,https://jet.com/search?term=socks,31,3,search,13,2019,200,Test Complete,18.1
24,4758.0,7400.0,4758.0,7900.0,4758.81,4758.81,7257,2907,8573.0,,0,1,705.0,0,1550487,1207974,55817,24498,0,,8563,4749,4715,4715,2921,26.0,4758.0,4758.0,4654.0,4758.0,4758.0,4758.0,,8567,8563,3139,2920.0,2920.0,50,16847.0,0.0,1554050227.875577,8564,8564,4750,4716,1288,4716,0,0,111225,213536.0,1,4759.0,4759.0,4655.0,4759.0,4758.81,,16847,14850,44.5277361319,44559,1282961,7900.0,7400.0,7400.0,7900.0,1957,178130,13900,0.7,0.86,0.14,1339.3339999999996,5144.414000000002,13174.229,5144.415,19048.4529999999,,8279.0,0.38,0.9,8567,8564,8564,0,-1,-1,1,4800,214,65,214,162,0,52,0,1,48,94,-1,99,-1,-1,97,100,-1,0,0,39,0,1,0,26988,0,9854.0,9854.0,13900,13800,13900,13900,13900,9000,9000,1554050172,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_HM_1fc5372066e01d39345a466c70dad04d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_HM_1fc5372066e01d39345a466c70dad04d,,https://jet.com/search?term=socks,VM01-01-192.168.10.43,https://jet.com/search?term=socks,31,3,search,13,2019,200,Test Complete,18.1
24,4864.0,7800.0,4864.0,8400.0,4864.615000005901,4864.585000003,7355,3033,8881.0,,0,1,716.0,0,1498347,1190992,55961,24140,0,,8863,4788,4747,4747,3053,9.0,4864.0,4864.0,4703.0,4864.0,4864.0,4864.0,,8866,8863,3269,3053.0,3053.0,50,16944.0,0.0,1554094355.64366,8864,8864,4789,4748,1284,4748,0,0,107709,204251.0,1,4865.0,4865.0,4703.0,4865.0,4864.585000003,,16944,15189,44.6896145925,14988,1249426,8400.0,7800.0,7800.0,8400.0,1957,165618,14300,0.7,0.86,0.12,1497.835,5548.055,13734.893999999998,5548.056,19642.451,,8499.0,0.38,0.9,8867,8864,8864,0,-1,-1,1,4900,214,63,214,162,0,52,0,1,47,93,-1,99,-1,-1,99,100,-1,0,0,37,0,1,0,27287,0,10131.0,10131.0,14300,14200,14200,14300,14300,9000,9000,1554094275,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190401_HC_1c7e7ffa17a6f06517452c30d33cca20,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190401_HC_1c7e7ffa17a6f06517452c30d33cca20,,https://jet.com/search?term=socks,VM02-07-192.168.10.75,https://jet.com/search?term=socks,1,4,search,14,2019,200,Test Complete,18.1
24,4376.0,7000.0,4376.0,7700.0,4376.9350000075,4376.9350000075,6976,2675,7795.0,,0,1,705.0,0,1617903,1275542,57871,24515,0,,8360,4369,4320,4320,2690,6.0,4376.0,4376.0,4281.0,4376.0,4376.0,4376.0,,8372,8360,2906,2688.0,2688.0,49,16853.0,0.0,1554138514.814477,8361,8361,4369,4320,1276,4320,0,0,114113,224330.0,1,4377.0,4377.0,4281.0,4377.0,4376.9350000075,,16853,16280,49.1842900302,44559,1282591,7700.0,7000.0,7000.0,7700.0,0,246081,14300,0.7,0.86,0.1,1342.453,5918.168000000002,19813.756999999998,5918.169,19813.7569999847,,8887.0,0.38,0.9,8372,8361,8361,0,-1,-1,1,4400,216,65,216,165,0,51,0,1,48,94,-1,100,-1,-1,97,100,-1,0,0,39,0,1,0,27188,0,10017.0,10017.0,14300,14200,14300,14300,14300,9000,9000,1554138416,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190401_GB_fbc9c9e463f359422fc8d2cb7e8ce152,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190401_GB_fbc9c9e463f359422fc8d2cb7e8ce152,,https://jet.com/search?term=socks,VM04-03-192.168.10.91,https://jet.com/search?term=socks,1,4,search,14,2019,200,Test Complete,18.1
24,4442.0,7100.0,4406.0,7800.0,4406.6049999965,4406.6049999965,6778,2648,8328.0,,0,1,702.0,0,1591089,1283385,54935,23421,0,,8322,4441,4374,4374,2663,12.0,4406.0,4406.0,4320.0,4406.0,4406.0,4406.0,,8325,8322,2879,2661.0,2661.0,51,16539.0,0.0,1554226666.163728,8323,8323,4442,4375,1266,4375,0,0,114540,226147.0,1,4407.0,4407.0,4321.0,4407.0,4406.6049999965,,16539,15749,47.1274685817,14988,1280808,7800.0,7100.0,7100.0,7800.0,0,227629,13700,0.61,0.86,0.16,1781.0910000000001,4947.58,14027.552,4947.581,18902.247,,8002.0,0.38,0.9,8326,8323,8323,0,-1,-1,1,4400,210,59,210,155,0,55,0,1,49,93,-1,100,-1,-1,99,100,-1,0,0,33,0,1,0,27203,0,9622.0,9622.0,13700,13600,13600,13700,13700,9000,9000,1554226584,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190402_NJ_848dd63b518258c17e2eb65d9acab409,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190402_NJ_848dd63b518258c17e2eb65d9acab409,,https://jet.com/search?term=socks,VM02-08-192.168.10.76,https://jet.com/search?term=socks,2,4,search,14,2019,200,Test Complete,18.1
24,4580.0,7200.0,4580.0,7700.0,4580.4500000004,4580.4450000001,6789,2815,7949.0,,0,1,697.0,0,1542981,1205412,53811,23063,0,,8108,4560,4518,4518,2826,7.0,4580.0,4580.0,4475.0,4580.0,4580.0,4580.0,,8113,8108,3025,2825.0,2825.0,51,16410.0,0.0,1554315186.880625,8109,8109,4560,4519,1272,4519,0,0,113496,227693.0,1,4580.0,4580.0,4476.0,4580.0,4580.4450000001,,16410,14930,44.6471291866,44553,1304537,7700.0,7200.0,7200.0,7700.0,1957,155109,13500,0.61,0.79,0.14,1464.2920000000001,5297.937,13882.153,5297.938,16648.9150000005,,8455.0,0.38,0.9,8114,8109,8109,0,-1,-1,1,4600,203,57,203,154,0,49,0,1,48,89,-1,99,-1,-1,97,100,-1,0,0,32,0,1,0,25629,0,9375.0,9375.0,13500,13400,13400,13400,13500,9000,9000,1554315134,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190403_Q8_5d09d5ef4095ce1cdafc28da9e1bc022,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190403_Q8_5d09d5ef4095ce1cdafc28da9e1bc022,,https://jet.com/search?term=socks,VM01-01-192.168.10.43,https://jet.com/search?term=socks,3,4,search,14,2019,200,Test Complete,18.1
24,4722.0,8200.0,4668.0,9300.0,4668.064999998,4668.064999998,7446,2758,7936.0,,0,1,718.0,0,1531731,1223952,57056,24406,0,,8487,4721,4662,4662,2774,15.0,4668.0,4668.0,4578.0,4668.0,4668.0,4668.0,,8490,8487,3023,2772.0,2772.0,53,17088.0,0.0,1554359090.606509,8487,8487,4722,4662,1290,4662,0,0,106889,213641.0,1,4668.0,4668.0,4579.0,4668.0,4668.064999998,,17088,21269,66.241046403,14988,1275885,9300.0,8200.0,8200.0,9300.0,1957,173398,14800,0.61,0.86,0.13,1508.069,5264.802,18616.957,5264.803000000001,18616.957000007602,,8482.0,0.38,0.9,8490,8487,8487,0,-1,-1,1,4700,206,62,206,158,0,48,0,1,49,94,-1,99,-1,-1,99,100,-1,0,0,37,0,1,0,29686,0,10419.0,10419.0,14800,14600,14700,14800,14800,9000,9000,1554359034,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190404_H4_68b399c7c69cb90b61d67605a3aa247d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190404_H4_68b399c7c69cb90b61d67605a3aa247d,,https://jet.com/search?term=socks,VM03-02-192.168.10.81,https://jet.com/search?term=socks,4,4,search,14,2019,200,Test Complete,18.1
24,4538.0,7200.0,4510.0,7700.0,4510.8749999999,4510.8749999999,6920,2745,8510.0,,0,1,702.0,0,1532640,1224491,57081,24046,0,,8509,4537,4495,4495,2757,17.0,4510.0,4510.0,4428.0,4510.0,4510.0,4510.0,,8514,8509,2968,2756.0,2756.0,55,17516.0,0.0,1554403135.5799394,8510,8510,4538,4496,1290,4495,0,0,103760,212400.0,1,4511.0,4511.0,4428.0,4511.0,4510.8749999999,,17516,16589,48.48042080649999,14988,1276665,7700.0,7200.0,7200.0,7700.0,1957,173270,14100,0.61,0.86,0.08,1440.808,6456.757,14940.671999999999,6456.7580000000025,20404.392,,9717.0,0.38,0.9,8514,8510,8510,0,-1,-1,1,4500,214,62,214,160,0,54,0,1,49,90,-1,99,-1,-1,99,100,-1,0,0,36,0,1,0,28584,0,9828.0,9828.0,14100,14000,14100,14100,14100,9000,9000,1554403076,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190404_8H_c43666c30c886a6eca35936ef585da13,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190404_8H_c43666c30c886a6eca35936ef585da13,,https://jet.com/search?term=socks,VM03-03-192.168.10.82,https://jet.com/search?term=socks,4,4,search,14,2019,200,Test Complete,18.1
24,4448.0,7300.0,4448.0,7700.0,4448.889999999699,4448.889999999699,6798,2565,7972.0,,0,1,705.0,0,1521934,1211889,58594,23875,0,,8009,4351,4332,4332,2575,18.0,4448.0,4448.0,4299.0,4448.0,4448.0,4448.0,,8015,8009,2781,2574.0,2574.0,51,16137.0,0.0,1554492180.6920972,8009,8010,4352,4333,1288,4333,0,0,112137,222610.0,1,4449.0,4449.0,4299.0,4449.0,4448.889999999699,,16137,14500,44.4104134763,14988,1274087,7700.0,7300.0,7300.0,7700.0,1957,160406,13600,0.61,0.86,0.13,1436.9370000000001,5425.5459999999985,13546.733,5425.547,18468.896,,8534.0,0.38,0.9,8016,8010,8009,0,-1,-1,1,4500,218,61,218,164,0,54,0,1,48,93,-1,99,-1,-1,99,100,-1,0,0,36,0,1,0,25938,0,9283.0,9283.0,13600,13400,13500,13500,13600,9000,9000,1554492124,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190405_CN_93d148e4e4ee8932f274dcd540fbadd6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190405_CN_93d148e4e4ee8932f274dcd540fbadd6,,https://jet.com/search?term=socks,VM01-07-192.168.10.65,https://jet.com/search?term=socks,5,4,search,14,2019,200,Test Complete,18.1
24,4134.0,7900.0,4113.0,9300.0,4113.7850000014005,4113.7799999997,5292,2401,7754.0,,0,1,700.0,0,1538337,1208529,55243,23991,0,,8448,4133,4095,4095,2412,12.0,4113.0,4113.0,4014.0,4113.0,4113.0,4113.0,,8458,8448,2620,2410.0,2410.0,52,17373.0,0.0,1554535385.311788,8449,8449,4134,4096,1225,4096,0,0,102747,199822.0,1,4114.0,4114.0,4015.0,4114.0,4113.7799999997,,17373,17479,50.1434308663,14988,1293296,9300.0,7900.0,7900.0,9300.0,0,156648,9300,0.61,0.86,0.17,1243.0430000000001,4824.566,18635.587,4824.567,18635.5869999924,,7489.0,0.38,0.9,8459,8449,8449,0,-1,-1,1,4100,209,59,209,154,0,55,0,1,49,94,-1,100,-1,-1,99,100,-1,0,0,33,0,1,0,28831,0,10212.0,10212.0,9300,9300,9300,9300,9300,9000,9000,1554535299,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190406_E5_705c0e9e6aaf4d931974f8c6cffb042d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190406_E5_705c0e9e6aaf4d931974f8c6cffb042d,,https://jet.com/search?term=socks,VM02-04-192.168.10.72,https://jet.com/search?term=socks,6,4,search,14,2019,200,Test Complete,18.1
24,4834.0,7800.0,4797.0,8600.0,4797.9400000040005,4797.9350000096,5609,3053,8573.0,,0,1,701.0,0,1535122,1210503,57019,23927,0,,8776,4834,4786,4786,3069,27.0,4797.0,4797.0,4706.0,4797.0,4797.0,4797.0,,8781,8776,3265,3068.0,3068.0,50,17543.0,0.0,1554579451.84623,8777,8776,4834,4786,1242,4786,0,0,105943,211478.0,1,4798.0,4798.0,4707.0,4798.0,4797.9350000096,,17543,16799,48.1651376147,14988,1293974,8600.0,7800.0,7800.0,8600.0,0,158183,8800,0.61,0.86,0.14,1302.879,5398.3719999999985,14020.152,5398.373000000001,18759.331000000002,,8112.0,0.38,0.9,8781,8776,8777,0,-1,-1,1,4800,210,61,210,162,0,48,0,1,48,94,-1,100,-1,-1,99,100,-1,0,0,35,0,1,0,28305,0,10709.0,10709.0,8800,8600,8600,8600,8600,9000,9000,1554579397,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190406_BF_de02d8fe362e64192ed5b0038595e492,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190406_BF_de02d8fe362e64192ed5b0038595e492,,https://jet.com/search?term=socks,VM01-07-192.168.10.65,https://jet.com/search?term=socks,6,4,search,14,2019,200,Test Complete,18.1
24,4487.0,7200.0,4487.0,7900.0,4487.454999995,4487.454999995,5438,2612,12071.0,4487.0,0,1,710.0,0,1534705,1209884,54282,23387,0,,8562,4432,4373,4373,2622,10.0,4487.0,4487.0,4319.0,4487.0,4487.0,4487.0,,8565,8562,2838,2621.0,2621.0,52,16861.0,96.0,1554667742.8858109,8563,8563,4432,4373,1225,4373,0,0,106985,203307.0,1,4487.0,4487.0,4320.0,4487.0,4487.454999995,,16957,14139,42.183770883,14988,1290927,7900.0,7200.0,7200.0,7900.0,1957,157870,9000,0.61,0.86,0.13,1635.606,5245.069,17160.474,5245.071,19310.358,,8411.0,0.38,0.9,8565,8563,8563,0,-1,-1,1,4500,195,58,195,149,0,46,0,1,48,93,-1,99,-1,-1,99,100,-1,0,0,32,0,1,0,27797,0,10228.0,10228.0,7900,7900,7900,7900,7900,9000,9000,1554667654,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190407_FD_e052604d7ad1505cb7e87cd630f3c0e8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190407_FD_e052604d7ad1505cb7e87cd630f3c0e8,,https://jet.com/search?term=socks,VM02-08-192.168.10.76,https://jet.com/search?term=socks,7,4,search,14,2019,200,Test Complete,18.1
24,4506.0,7400.0,4506.0,7900.0,4506.6100000040005,4506.6050000023,5301,569,8604.0,,0,1,,0,1516024,1191133,56767,22307,0,,8583,4502,4465,4465,2845,16.0,4506.0,4506.0,4410.0,4506.0,4506.0,4506.0,,8586,8583,3045,2844.0,2844.0,52,16923.0,0.0,1554711765.696942,8584,8584,4502,4466,1229,4466,0,0,92700,148612.0,0,4507.0,4507.0,4411.0,4507.0,4506.6050000023,,16923,14749,44.1220460664,14988,1293244,7900.0,7400.0,7400.0,7900.0,0,138354,9100,0.61,0.86,0.11,1379.9289999999999,6186.18,13681.946000000002,6186.181,18270.6550000076,,8409.0,0.38,0.9,8587,8584,8584,0,-1,-1,1,4500,209,53,209,156,0,53,0,1,49,94,-1,100,-1,-1,99,100,-1,0,0,27,0,1,0,26605,0,10397.0,10397.0,9100,7900,7900,7900,7900,9000,9000,1554711709,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190408_5G_1aa36b7ec832d8b00fdc989ccf85f901,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190408_5G_1aa36b7ec832d8b00fdc989ccf85f901,,https://jet.com/search?term=socks,VM01-01-192.168.10.43,https://jet.com/search?term=socks,8,4,search,15,2019,200,Test Complete,18.1
24,5181.0,8600.0,5162.0,9100.0,5162.0300000068,5162.0300000068,6242,3297,9383.0,5181.0,0,1,706.0,0,1539447,1216004,55535,24323,0,,9385,5181,5132,5131,3315,12.0,5162.0,5162.0,5064.0,5162.0,5162.0,5162.0,,9387,9385,3542,3313.0,3313.0,49,18175.0,0.0,1554755858.670371,9385,9386,5181,5132,1224,5132,0,0,103471,199737.0,1,5162.0,5162.0,5064.0,5162.0,5162.0300000068,,18175,16159,45.457102672299996,14988,1293414,9100.0,8600.0,8600.0,9100.0,1957,163108,10100,0.61,0.86,0.1,1493.223,5875.073,14021.053,5875.074000000001,19980.9950000076,,8771.0,0.38,0.9,9388,9386,9385,0,-1,-1,1,5200,214,64,214,159,0,55,0,1,48,90,-1,99,-1,-1,99,100,-1,0,0,38,0,1,0,29160,0,11192.0,11192.0,10100,9100,9100,9100,10100,9000,9000,1554755797,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190408_1J_2299447b918fdb4baa844ab5ef6527d2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190408_1J_2299447b918fdb4baa844ab5ef6527d2,,https://jet.com/search?term=socks,VM03-08-192.168.10.87,https://jet.com/search?term=socks,8,4,search,15,2019,200,Test Complete,18.1
24,4493.0,7400.0,4474.0,7900.0,4474.7399999906,4474.7399999906,5146,2589,10954.0,4474.0,0,1,701.0,0,1522940,1184463,55442,23339,0,,7855,4492,4418,4418,2601,17.0,4474.0,4474.0,4364.0,4474.0,4474.0,4474.0,,7862,7855,2806,2600.0,2600.0,52,16351.0,114.0,1554844167.594342,7855,7855,4493,4419,1194,4419,0,0,109753,224926.0,1,4475.0,4475.0,4365.0,4475.0,4474.7399999906,,16465,14059,43.1288343558,14988,1296750,7900.0,7400.0,7400.0,7900.0,0,143922,8500,0.61,0.86,0.17,1493.585,5062.46,18726.694,5062.462,18726.6940000153,,7358.0,0.38,0.9,7863,7856,7855,0,-1,-1,1,4500,211,56,211,155,0,56,0,1,50,90,-1,100,-1,-1,99,100,-1,0,0,30,0,1,0,26610,0,9619.0,9619.0,8500,7900,7900,7900,7900,9000,9000,1554844075,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190409_6T_8d95a8d419faced71ca87cc3529f55f7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190409_6T_8d95a8d419faced71ca87cc3529f55f7,,https://jet.com/search?term=socks,VM02-08-192.168.10.76,https://jet.com/search?term=socks,9,4,search,15,2019,200,Test Complete,18.1
24,4685.0,8900.0,4608.0,8900.0,4608.7649999972,4608.7649999972,5440,2769,12169.0,4608.0,0,1,698.0,0,1523646,1183882,55007,22719,0,,8856,4685,4656,4656,2782,25.0,4608.0,4608.0,4548.0,4608.0,4608.0,4608.0,,8863,8856,2991,2781.0,2781.0,55,17528.0,0.0,1554888254.479855,8856,8856,4685,4657,1204,4657,0,0,103235,194493.0,1,4609.0,4609.0,4549.0,4609.0,4608.7649999972,,17528,16569,47.5057339449,14988,1296997,8900.0,8900.0,,8900.0,0,143630,9700,0.61,0.93,0.18,1377.866,4910.324000000001,17342.465,4910.325,17342.465,,7213.0,0.38,0.9,8863,8856,8856,0,-1,-1,1,4600,208,55,208,153,0,55,0,1,48,89,-1,100,-1,-1,99,100,-1,0,0,29,0,1,0,27803,0,10617.0,10617.0,9700,8700,8700,8700,8900,9000,9000,1554888188,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190410_G6_f5e8eb8ff36ffe329608c9c545bfafcb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190410_G6_f5e8eb8ff36ffe329608c9c545bfafcb,,https://jet.com/search?term=socks,VM03-07-192.168.10.86,https://jet.com/search?term=socks,10,4,search,15,2019,200,Test Complete,18.1
