data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.redirectEnd,data.average.firstView.chromeUserTiming.redirectStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,6903.0,,5381.0,,5381.2299999991,5381.2299999991,6399.0,3174.0,9982.0,6903.0,0.0,1.0,,0.0,1316214.0,964896.0,59851.0,47208.0,0.0,,7956.0,6902.0,6899.0,6899.0,3183.0,1436.0,5381.0,5710.0,4889.0,6582.0,6582.0,5381.0,5381.0,7961.0,7957.0,1436.0,4.0,3379.0,3182.0,3182.0,36.0,13762.0,0.0,1550344476.481484,7957.0,7957.0,6903.0,6900.0,4844.0,6899.0,0.0,0.0,124311.0,201734.0,3.0,5381.0,5711.0,4889.0,6583.0,5381.2299999991,5381.0,13762.0,10629.0,38.4031791907,24024.0,983841.0,,,,,15306.0,226354.0,7500.0,0.76,0.64,0.29,29.664956521700002,4986.904,9900.871,6445.941,9900.871,,6523.0,0.23,0.73,7961.0,7957.0,7957.0,0.0,-1.0,-1.0,1.0,5500.0,159.0,76.0,159.0,129.0,0.0,30.0,0.0,1.0,41.0,93.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,39.0,0.0,1.0,0.0,20174.0,0.0,4864.0,4864.0,7000.0,6900.0,7000.0,7000.0,7000.0,9000,9000,1550344428,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190216_Q3_525df9a7f045d6a48c31717b7f83f619,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190216_Q3_525df9a7f045d6a48c31717b7f83f619,,https://www.freshdirect.com/,VM04-03-192.168.10.91,https://www.freshdirect.com/,16,2,freshdirect-home,7,2019,200,Test Complete,18.1
,24.0,5787.0,,4196.0,,4196.4750000006,4196.470000000801,5125.0,2283.0,8704.0,,0.0,1.0,,0.0,1345970.0,964762.0,60139.0,47495.0,0.0,,6808.0,5787.0,5784.0,5783.0,2294.0,1475.0,4196.0,4501.0,3721.0,5444.0,5444.0,4196.0,4196.0,6813.0,6808.0,1475.0,14.0,2484.0,2294.0,2294.0,36.0,12428.0,0.0,1550432648.160424,6809.0,6808.0,5787.0,5784.0,4834.0,5784.0,0.0,0.0,132673.0,213159.0,3.0,4196.0,4502.0,3721.0,5445.0,4196.470000000801,4196.0,12428.0,10170.0,40.9255533199,53444.0,1012574.0,,,,,15306.0,226354.0,6200.0,0.76,0.64,0.22,33.925875,5331.239000000001,10057.608,6615.044,13552.008,,6664.0,0.23,0.73,6813.0,6809.0,6809.0,0.0,-1.0,-1.0,1.0,4200.0,156.0,76.0,156.0,128.0,0.0,28.0,0.0,1.0,41.0,93.0,-1.0,94.0,-1.0,-1.0,95.0,100.0,-1.0,100.0,0.0,39.0,0.0,1.0,0.0,18870.0,0.0,3697.0,3697.0,5900.0,5500.0,5700.0,5700.0,5900.0,9000,9000,1550432631,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190217_DH_5a61359fe2ca8e07242567ce5f8d361c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190217_DH_5a61359fe2ca8e07242567ce5f8d361c,,https://www.freshdirect.com/,VM03-07-192.168.10.86,https://www.freshdirect.com/,17,2,freshdirect-home,7,2019,200,Test Complete,18.1
,24.0,5790.0,,4362.0,,4362.0500000106,4362.0500000106,5311.0,2326.0,8632.0,,0.0,1.0,,0.0,1332986.0,963233.0,59506.0,46957.0,0.0,,6786.0,5789.0,5786.0,5785.0,2338.0,1522.0,4362.0,4458.0,3751.0,5465.0,5465.0,4362.0,4362.0,6787.0,6786.0,1522.0,27.0,2526.0,2337.0,2337.0,35.0,12280.0,0.0,1550476747.482598,6787.0,6787.0,5790.0,5787.0,4834.0,5786.0,0.0,0.0,133914.0,215923.0,3.0,4362.0,4458.0,3751.0,5466.0,4362.0500000106,4362.0,12280.0,10649.0,41.9621749409,53436.0,1000877.0,,,,,15306.0,225355.0,6400.0,0.67,0.64,0.28,28.1411428571,5188.109,9646.96,6682.5819999999985,9646.96,,6763.0,0.23,0.73,6788.0,6787.0,6787.0,0.0,-1.0,-1.0,1.0,4400.0,156.0,75.0,156.0,127.0,0.0,29.0,0.0,1.0,41.0,95.0,-1.0,94.0,-1.0,-1.0,95.0,100.0,-1.0,100.0,0.0,37.0,0.0,1.0,0.0,18293.0,0.0,3726.0,3726.0,6400.0,6100.0,6400.0,6400.0,6400.0,9000,9000,1550476728,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_2D_18aee4f8fead0d55c4472c2b6282aea3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_2D_18aee4f8fead0d55c4472c2b6282aea3,,https://www.freshdirect.com/,VM01-02-192.168.10.60,https://www.freshdirect.com/,18,2,freshdirect-home,8,2019,200,Test Complete,18.1
,24.0,5777.0,,4324.0,,4324.3299999995,4324.3250000014,5332.0,2346.0,9174.0,,0.0,1.0,,0.0,1311089.0,970969.0,60240.0,47494.0,0.0,,6890.0,5777.0,5774.0,5773.0,2355.0,1434.0,4324.0,4476.0,3770.0,5413.0,5413.0,4324.0,4324.0,6891.0,6890.0,1434.0,14.0,2546.0,2354.0,2354.0,35.0,13012.0,74.0,1550520849.643755,6890.0,6890.0,5777.0,5774.0,4821.0,5774.0,0.0,0.0,122075.0,213681.0,3.0,4324.0,4477.0,3770.0,5413.0,4324.3250000014,4324.0,13086.0,10650.0,39.6058014132,24007.0,972162.0,,,,,16747.0,232937.0,6600.0,0.76,0.64,0.23,32.1045263158,5660.5509999999995,10319.738000000001,7154.7019999999975,10319.7380000038,,7196.0,0.23,0.73,6891.0,6890.0,6890.0,0.0,-1.0,-1.0,1.0,4300.0,169.0,76.0,169.0,135.0,0.0,34.0,0.0,1.0,42.0,95.0,-1.0,93.0,-1.0,-1.0,98.0,100.0,-1.0,85.0,0.0,39.0,0.0,1.0,0.0,18601.0,0.0,3741.0,3741.0,6600.0,5800.0,6400.0,6600.0,6600.0,9000,9000,1550520828,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_TK_c129c1476c8bdf015d66f295c6108cf2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_TK_c129c1476c8bdf015d66f295c6108cf2,,https://www.freshdirect.com/,VM01-05-192.168.10.63,https://www.freshdirect.com/,18,2,freshdirect-home,8,2019,200,Test Complete,18.1
,24.0,6245.0,,4485.0,,4485.104999999699,4485.0999999981,5787.0,2361.0,9067.0,,0.0,1.0,,0.0,1314674.0,974952.0,62151.0,49628.0,0.0,,7262.0,6244.0,6241.0,6241.0,2372.0,1441.0,4485.0,4834.0,3872.0,5876.0,5876.0,4485.0,4485.0,7263.0,7262.0,1441.0,12.0,2560.0,2371.0,2371.0,36.0,13582.0,0.0,1550698744.3235,7262.0,7263.0,6245.0,6242.0,4845.0,6242.0,0.0,0.0,117161.0,198929.0,3.0,4485.0,4835.0,3873.0,5877.0,4485.0999999981,4485.0,13582.0,12760.0,46.6886205635,23724.0,972545.0,,,,,15306.0,236103.0,13000.0,0.67,0.64,0.24,55.16527272729999,5423.9090000000015,10481.771,7190.638000000001,10481.7710000038,,7082.0,0.23,0.73,7264.0,7263.0,7262.0,0.0,-1.0,-1.0,1.0,4600.0,174.0,79.0,174.0,139.0,0.0,35.0,0.0,1.0,42.0,95.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,41.0,0.0,1.0,0.0,21154.0,0.0,3831.0,3831.0,6500.0,6300.0,6400.0,6500.0,6500.0,9000,9000,1550698700,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_1H_0fa290f5c4fcc1218e2dd33de43fc5fe,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_1H_0fa290f5c4fcc1218e2dd33de43fc5fe,,https://www.freshdirect.com/,VM04-06-192.168.10.94,https://www.freshdirect.com/,20,2,freshdirect-home,8,2019,200,Test Complete,18.1
,24.0,6998.0,,4839.0,,4839.360000005399,4839.3550000037,6280.0,2707.0,10007.0,4839.0,0.0,1.0,,0.0,1325956.0,984540.0,60554.0,48012.0,0.0,,7930.0,6997.0,6994.0,6993.0,2717.0,1479.0,4839.0,5178.0,4112.0,6594.0,6594.0,4839.0,4839.0,7932.0,7931.0,1479.0,15.0,2909.0,2716.0,2716.0,35.0,13718.0,0.0,1550742776.3074641,7931.0,7931.0,6998.0,6994.0,4888.0,6994.0,0.0,0.0,120421.0,188464.0,3.0,4839.0,5179.0,4112.0,6594.0,4839.3550000037,4839.0,13718.0,12819.0,47.8894284647,25612.0,973499.0,,,,,15306.0,246348.0,7700.0,0.67,0.64,0.26,46.1312222222,5402.814,10060.705,7136.135,10060.7049999924,,6718.0,0.23,0.73,7933.0,7931.0,7931.0,0.0,-1.0,-1.0,1.0,4800.0,158.0,77.0,158.0,129.0,0.0,29.0,0.0,1.0,42.0,95.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,74.0,0.0,40.0,0.0,1.0,0.0,20527.0,0.0,4076.0,4076.0,7700.0,6900.0,6900.0,6900.0,7700.0,9000,9000,1550742731,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_SF_bf8bd369773ef50bb0a14a5b506e7b19,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_SF_bf8bd369773ef50bb0a14a5b506e7b19,,https://www.freshdirect.com/,VM04-07-192.168.10.95,https://www.freshdirect.com/,21,2,freshdirect-home,8,2019,200,Test Complete,18.1
,24.0,6452.0,,4750.0,,4750.3500000021,4750.3500000021,6215.0,2452.0,10213.0,4750.0,0.0,1.0,,2.0,4023920.0,4010665.0,61472.0,59488.0,0.0,,13222.0,6452.0,6448.0,6447.0,2465.0,1469.0,4750.0,4853.0,4105.0,6092.0,6092.0,4750.0,4750.0,13268.0,13222.0,1469.0,5.0,2676.0,2464.0,2464.0,38.0,17603.0,0.0,1550786853.13718,13223.0,13223.0,6452.0,6448.0,5223.0,6448.0,0.0,0.0,265587.0,372357.0,3.0,4750.0,4853.0,4106.0,6092.0,4750.3500000021,4750.0,17603.0,13789.0,40.7505910165,24009.0,987159.0,,,,,2492891.0,2929353.0,17300.0,0.67,0.64,0.17,41.9543157895,6392.05,11522.858999999999,8020.19,11522.858999999999,,8037.0,0.23,0.73,13268.0,13223.0,13223.0,0.0,-1.0,-1.0,1.0,4800.0,199.0,145.0,199.0,152.0,0.0,47.0,0.0,1.0,42.0,94.0,-1.0,15.0,-1.0,-1.0,98.0,100.0,-1.0,3.0,0.0,41.0,0.0,1.0,0.0,25973.0,0.0,4082.0,4082.0,13600.0,6200.0,6200.0,10100.0,10600.0,9000,9000,1550786828,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_5C_7440a5667f0a463f2a50027846278f34,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_5C_7440a5667f0a463f2a50027846278f34,,https://www.freshdirect.com/,VM02-05-192.168.10.73,https://www.freshdirect.com/,21,2,freshdirect-home,8,2019,200,Test Complete,18.1
,24.0,5792.0,,4185.0,,4185.7600000003,4185.7549999985995,5275.0,2235.0,8637.0,,0.0,1.0,,0.0,1348239.0,965461.0,60449.0,47338.0,0.0,,6801.0,5792.0,5787.0,5787.0,2242.0,1423.0,4185.0,4286.0,3570.0,5427.0,5427.0,4185.0,4185.0,6806.0,6801.0,1423.0,12.0,2434.0,2241.0,2241.0,38.0,12460.0,0.0,1550831004.587275,6802.0,6801.0,5792.0,5787.0,4849.0,5787.0,0.0,0.0,131857.0,211399.0,3.0,4186.0,4286.0,3570.0,5427.0,4185.7549999985995,4186.0,12460.0,11120.0,44.784534836899994,53436.0,1015244.0,,,,,15306.0,226463.0,12400.0,0.67,0.64,0.22,38.181,5459.2959999999985,10926.917,7185.486,10926.9170000076,,7283.0,0.23,0.73,6806.0,6802.0,6802.0,0.0,-1.0,-1.0,1.0,4200.0,160.0,76.0,160.0,130.0,0.0,30.0,0.0,1.0,41.0,94.0,-1.0,94.0,-1.0,-1.0,95.0,100.0,-1.0,100.0,0.0,39.0,0.0,1.0,0.0,19495.0,0.0,3542.0,3542.0,7100.0,6100.0,6100.0,6100.0,6400.0,9000,9000,1550830955,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_Z6_9d8fbe80081a7f78f3aeac53da7b953f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_Z6_9d8fbe80081a7f78f3aeac53da7b953f,,https://www.freshdirect.com/,VM04-08-192.168.10.96,https://www.freshdirect.com/,22,2,freshdirect-home,8,2019,200,Test Complete,18.1
,24.0,6960.0,,4896.0,,4896.6549999968,4896.6500000024,6231.0,2600.0,9979.0,4896.0,0.0,1.0,,0.0,1319677.0,967236.0,60963.0,47854.0,0.0,,7978.0,6960.0,6956.0,6955.0,2617.0,1539.0,4896.0,5345.0,4158.0,6561.0,6561.0,4896.0,4896.0,7988.0,7979.0,1539.0,25.0,2811.0,2616.0,2616.0,37.0,13619.0,0.0,1550875176.0511858,7979.0,7979.0,6960.0,6956.0,5195.0,6955.0,0.0,0.0,119763.0,179817.0,3.0,4897.0,5345.0,4159.0,6562.0,4896.6500000024,4897.0,13619.0,14389.0,52.5950292398,24009.0,988739.0,,,,,15306.0,224912.0,7600.0,0.67,0.64,0.17,40.6028235294,5425.111999999999,11070.398000000001,7110.349,14601.168,,7494.0,0.23,0.73,7988.0,7979.0,7979.0,0.0,-1.0,-1.0,1.0,5000.0,161.0,77.0,161.0,131.0,0.0,30.0,0.0,1.0,41.0,94.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,41.0,0.0,1.0,0.0,21640.0,0.0,4123.0,4123.0,7000.0,6900.0,6900.0,7000.0,7000.0,9000,9000,1550875171,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_S7_ea0e3d566130826e278b6e458a71860a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_S7_ea0e3d566130826e278b6e458a71860a,,https://www.freshdirect.com/,VM03-04-192.168.10.83,https://www.freshdirect.com/,22,2,freshdirect-home,8,2019,200,Test Complete,18.1
,24.0,5887.0,,4336.0,,4336.5300000005,4336.5249999988,5303.0,2272.0,8804.0,,0.0,1.0,,0.0,1315288.0,963373.0,59977.0,47335.0,0.0,,6893.0,5887.0,5884.0,5884.0,2282.0,1526.0,4336.0,4581.0,3733.0,5523.0,5523.0,4336.0,4336.0,6895.0,6893.0,1526.0,14.0,2482.0,2281.0,2281.0,36.0,12566.0,0.0,1550919204.350376,6894.0,6894.0,5887.0,5885.0,5152.0,5884.0,0.0,0.0,127772.0,208432.0,3.0,4337.0,4582.0,3734.0,5523.0,4336.5249999988,4337.0,12566.0,11910.0,46.09133126930001,24007.0,988558.0,,,,,15306.0,221211.0,6400.0,0.67,0.64,0.26,31.205166666700002,5481.824000000001,10063.062,6805.865,10063.0619999924,,6763.0,0.23,0.73,6896.0,6894.0,6894.0,0.0,-1.0,-1.0,1.0,4300.0,158.0,76.0,158.0,130.0,0.0,28.0,0.0,1.0,41.0,93.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,40.0,0.0,1.0,0.0,18389.0,0.0,3711.0,3711.0,6400.0,5800.0,6400.0,6400.0,6400.0,9000,9000,1550919183,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_C8_6bb1e3faead97ea3b5bb954b8add19a2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_C8_6bb1e3faead97ea3b5bb954b8add19a2,,https://www.freshdirect.com/,VM01-06-192.168.10.64,https://www.freshdirect.com/,23,2,freshdirect-home,8,2019,200,Test Complete,18.1
,24.0,6046.0,,4249.0,,4249.3950000062,4249.3899999972,5300.0,2250.0,8982.0,,0.0,1.0,,0.0,1320139.0,967062.0,61363.0,48249.0,0.0,,7045.0,6046.0,6043.0,6043.0,2268.0,1453.0,4249.0,4608.0,3736.0,5653.0,5653.0,4249.0,4249.0,7048.0,7046.0,1453.0,11.0,2460.0,2265.0,2265.0,38.0,12971.0,0.0,1551095600.386785,7046.0,7045.0,6046.0,6043.0,5152.0,6043.0,0.0,0.0,123135.0,201639.0,3.0,4249.0,4609.0,3737.0,5653.0,4249.3899999972,4249.0,12971.0,11489.0,45.005875440699995,24017.0,988984.0,,,,,15306.0,224912.0,6700.0,0.67,0.64,0.19,30.933423076900002,5324.066,10585.07,6903.473000000001,14291.9830000076,,7228.0,0.23,0.73,7048.0,7046.0,7046.0,0.0,-1.0,-1.0,1.0,4200.0,165.0,77.0,165.0,136.0,0.0,29.0,0.0,1.0,41.0,94.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,41.0,0.0,1.0,0.0,20053.0,0.0,3710.0,3710.0,6000.0,5700.0,6000.0,6000.0,6000.0,9000,9000,1551095549,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190225_K3_93a2fb49e4b5c2a9f36604a1f13d7aa2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190225_K3_93a2fb49e4b5c2a9f36604a1f13d7aa2,,https://www.freshdirect.com/,VM04-06-192.168.10.94,https://www.freshdirect.com/,25,2,freshdirect-home,9,2019,200,Test Complete,18.1
,24.0,6261.0,,4528.0,,4528.674999994099,4528.6699999997,5614.0,2409.0,9082.0,,0.0,1.0,,0.0,1321973.0,969001.0,60927.0,48280.0,0.0,,7250.0,6261.0,6255.0,6255.0,2419.0,1429.0,4528.0,4850.0,4039.0,5972.0,5972.0,4528.0,4528.0,7258.0,7250.0,1429.0,11.0,2614.0,2418.0,2418.0,36.0,13014.0,0.0,1551140181.95605,7251.0,7250.0,6261.0,6255.0,5110.0,6255.0,0.0,0.0,124655.0,200124.0,3.0,4529.0,4850.0,4039.0,5973.0,4528.6699999997,4529.0,13014.0,12150.0,45.9704880817,24008.0,988662.0,,,,,15306.0,227114.0,6800.0,0.67,0.64,0.24,41.228375,5461.206,10298.43,6991.589,10298.43,,7070.0,0.23,0.73,7258.0,7250.0,7251.0,0.0,-1.0,-1.0,1.0,4500.0,164.0,77.0,164.0,134.0,0.0,30.0,0.0,1.0,41.0,94.0,-1.0,94.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,40.0,0.0,1.0,0.0,19830.0,0.0,3992.0,3992.0,6200.0,6000.0,6000.0,6200.0,6200.0,9000,9000,1551140124,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190226_3R_ad1a9fc2b8df3398d11a40f6dea3df04,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190226_3R_ad1a9fc2b8df3398d11a40f6dea3df04,,https://www.freshdirect.com/,VM04-05-192.168.10.93,https://www.freshdirect.com/,25,2,freshdirect-home,9,2019,200,Test Complete,18.1
,24.0,6697.0,,4573.0,,4573.6999999999,4573.695,5866.0,2547.0,10067.0,4573.0,0.0,1.0,877.0,0.0,1522856.0,1170006.0,58361.0,46273.0,0.0,,7481.0,6697.0,6530.0,6530.0,2561.0,32.0,4573.0,4919.0,3942.0,6089.0,6089.0,4573.0,4573.0,7485.0,7481.0,,,2761.0,2560.0,2560.0,36.0,13058.0,77.0,1551183836.919224,7482.0,7481.0,6697.0,6530.0,5263.0,6530.0,0.0,0.0,143828.0,237083.0,2.0,4574.0,4919.0,3942.0,6089.0,4573.695,4574.0,13135.0,11489.0,44.4831591173,201306.0,1188456.0,,,,,15306.0,227830.0,7300.0,0.67,0.57,0.19,80.8903333333,5541.6,10854.775,6931.035,12237.128,,7699.0,0.23,0.8,7485.0,7482.0,7482.0,0.0,-1.0,-1.0,1.0,4600.0,159.0,78.0,159.0,132.0,0.0,27.0,0.0,1.0,42.0,94.0,-1.0,94.0,-1.0,-1.0,84.0,100.0,-1.0,100.0,0.0,42.0,0.0,1.0,0.0,19631.0,0.0,3918.0,3918.0,7300.0,6500.0,6500.0,7300.0,7300.0,9000,9000,1551183785,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190226_ZJ_37b11158217e447ac8ddedf6138eb311,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190226_ZJ_37b11158217e447ac8ddedf6138eb311,,https://www.freshdirect.com/,VM04-05-192.168.10.93,https://www.freshdirect.com/,26,2,freshdirect-home,9,2019,200,Test Complete,18.1
,24.0,6861.0,,4769.0,,4769.9900000007,4769.9900000007,6096.0,2601.0,9755.0,,0.0,1.0,922.0,1.0,1759950.0,1361513.0,57962.0,46049.0,0.0,,7796.0,6860.0,6742.0,6741.0,2608.0,15.0,4769.0,5131.0,4058.0,6376.0,6376.0,4769.0,4769.0,7802.0,7796.0,,,2812.0,2607.0,2607.0,35.0,13747.0,0.0,1551227892.142154,7797.0,7797.0,6861.0,6742.0,5345.0,6742.0,0.0,0.0,157899.0,262030.0,2.0,4770.0,5132.0,4059.0,6377.0,4769.9900000007,4770.0,13747.0,12770.0,45.9022286125,246222.0,1228771.0,,,,,15306.0,423996.0,13300.0,0.67,0.57,0.24,79.7746,5104.411,10718.318000000001,6569.5869999999995,10718.3180000076,,7120.0,0.23,0.8,7803.0,7797.0,7797.0,0.0,-1.0,-1.0,1.0,4800.0,163.0,77.0,163.0,134.0,0.0,29.0,0.0,1.0,42.0,94.0,-1.0,97.0,-1.0,-1.0,80.0,100.0,-1.0,100.0,0.0,42.0,0.0,1.0,0.0,20506.0,0.0,4028.0,4028.0,6700.0,6600.0,6600.0,6700.0,6700.0,9000,9000,1551227870,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190227_EP_5cf06006166a68004f805327d104cf69,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190227_EP_5cf06006166a68004f805327d104cf69,,https://www.freshdirect.com/,VM03-01-192.168.10.79,https://www.freshdirect.com/,26,2,freshdirect-home,9,2019,200,Test Complete,18.1
