data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.first_paint,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,5103,8700.0,3710,8700.0,3710.5650000012,3710.5599999995,8055,2360,13826,3710,0,1,878.0,0,1159146,1101090,18752,16994,0,8529.0,9528,5103,5103,3899,2377,14.0,3710,3710,3588,3710,3710,3710,,9528,9528,3663,2377,2377,23,11892,180,1555329351.059903,9528,9528,5103,5103,3519,3900,0,0,119351,153611.0,0,3711.0,3711.0,3589.0,3711.0,3710.5599999995,,12072,11209,39.8223801066,0,1116689,8700.0,8700.0,8700.0,8700.0,8700.0,0,242146,12400,0.56,0.86,,40.7705714286,3709.825,8998.356,3709.827,,,18726.0,0.23,0.75,9528,9528,9528,0,-1,-1,1,3700,79,74,79,75,1,3,99999,1,95,95,-1,100,-1,-1,100,100,-1,-1,0,39,0,1,0,27605,0,3419,3419,12400,8700,8700,11600,12400,9000,9000,1555329337,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190415_M7_3d23e71827404a9e77d87d0e13e09d2f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190415_M7_3d23e71827404a9e77d87d0e13e09d2f,1.0,https://www.flipkart.com/,VM03-07-192.168.10.86,https://www.flipkart.com/,15,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5468,9600.0,3954,9600.0,3954.7550000007,3954.7550000007,8635,784,11138,3954,0,1,,0,1150043,1147251,19253,19081,0,,9911,5468,5468,3997,2733,19.0,3954,3954,3872,3954,3954,3954,,9912,9911,3587,2732,2732,23,10247,108,1555374222.190023,9912,9912,5468,5468,3511,3998,0,0,120159,125684.0,0,3955.0,3955.0,3873.0,3955.0,3954.7550000007,,10355,9279,38.5222083852,0,1106187,9600.0,9600.0,9600.0,9600.0,9600.0,0,231872,10300,0.56,0.86,,42.7643333333,3602.181,9328.665,3602.183,,,17263.0,0.23,0.75,9913,9912,9912,0,-1,-1,1,3900,83,81,83,79,1,3,99999,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,42,0,1,0,25913,0,3738,3738,10300,9600,9600,10000,10000,9000,9000,1555374153,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_9P_95942154376a0a65f79cb12d7ac68a78,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_9P_95942154376a0a65f79cb12d7ac68a78,1.0,https://www.flipkart.com/,VM04-01-192.168.10.80,https://www.flipkart.com/,15,04,flipkart-home,16,2019,200,Test Complete,19.04
24,4862,8500.0,3524,11700.0,3524.4400000011,3524.4400000011,7962,2278,13213,3524,0,1,846.0,0,1234024,1160293,19422,17669,0,8364.0,9366,4861,4861,3768,2290,26.0,3524,3524,3451,3524,3524,3524,,9367,9367,3538,2289,2289,23,11736,173,1555417633.848073,9367,9367,4862,4862,3505,3769,0,0,128130,163675.0,0,3524.0,3524.0,3452.0,3524.0,3524.4400000011,,11909,9919,35.8900144718,0,1191334,8600.0,8500.0,8500.0,11700.0,11700.0,0,315135,12300,0.56,0.86,,56.2125,3653.166,9156.374,3653.167,,,18303.0,0.23,0.75,9368,9367,9367,0,-1,-1,1,3500,84,79,84,80,1,3,99999,1,95,95,-1,100,-1,-1,100,100,-1,0,0,42,0,1,0,28443,0,3275,3275,12300,8500,8600,11500,12300,9000,9000,1555417567,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_H9_0d469639862ef7648a51718d6683220d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_H9_0d469639862ef7648a51718d6683220d,1.0,https://www.flipkart.com/,VM04-04-192.168.10.92,https://www.flipkart.com/,16,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5452,9100.0,4017,12200.0,4017.8550000001,4017.8550000001,8558,2267,13558,4017,0,1,847.0,0,1246407,1177795,18388,16635,0,8896.0,9823,5451,5451,4041,2690,5.0,4017,4017,3943,4017,4017,4017,,9824,9823,3533,2689,2689,23,12238,154,1555461584.87639,9824,9824,5452,5452,3488,4042,0,0,123101,155854.0,0,4018.0,4018.0,3944.0,4018.0,4017.8550000001,,12392,9389,32.6041666667,0,1203664,9100.0,9100.0,9100.0,12200.0,12200.0,0,324697,12900,0.56,0.86,0.23,39.203875,3535.565,9381.168,3535.566,15395.867,,11425.0,0.23,0.75,9825,9824,9824,0,-1,-1,1,4000,77,72,77,73,1,3,99999,1,94,95,-1,100,-1,-1,100,100,-1,-1,0,35,0,1,0,28242,0,3808,3808,12900,9100,12000,12100,12100,9000,9000,1555461453,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_2V_54faadebbaa161ab00e362639b402e3d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_2V_54faadebbaa161ab00e362639b402e3d,1.0,https://www.flipkart.com/,VM04-05-192.168.10.93,https://www.flipkart.com/,16,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5689,9300.0,4116,12500.0,4116.6050000029,4116.5999999939,8730,1322,14021,4116,0,1,,0,1219261,1150649,18565,16812,0,,10148,5689,5688,4188,2730,20.0,4116,4116,4043,4116,4116,4116,,10150,10149,3606,2729,2729,23,12543,195,1555505696.602938,10149,10149,5689,5689,3496,4189,0,0,106802,130355.0,0,4117.0,4117.0,4043.0,4117.0,4116.5999999939,,12738,10309,35.7986111111,0,1175333,9300.0,9300.0,9300.0,12500.0,12500.0,0,296527,13200,0.56,0.86,,32.8905,4105.862,9275.585,4105.862,,,20351.0,0.23,0.75,10151,10149,10149,0,-1,-1,1,4100,79,74,79,75,1,3,99999,1,94,95,-1,100,-1,-1,100,100,-1,-1,0,37,0,1,0,31006,0,3861,3861,13200,9300,10600,12300,12400,9000,9000,1555505687,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_KK_e07a846be845595240c70f32b659ce46,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_KK_e07a846be845595240c70f32b659ce46,1.0,https://www.flipkart.com/,VM01-01-192.168.10.43,https://www.flipkart.com/,17,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5156,8400.0,3921,11500.0,3921.3600000003,3921.3549999986,8096,2226,13625,5156,0,1,850.0,0,1211022,1146935,18390,17874,0,5508.0,9443,5155,5155,3914,2658,16.0,3921,3921,3829,3921,3921,3921,,9443,9443,3509,2658,2658,23,11666,141,1555593877.819877,9443,9443,5156,5156,3519,3915,0,0,126398,158921.0,0,3921.0,3921.0,3830.0,3921.0,3921.3549999986,,11807,8170,29.7740524781,0,1168214,8500.0,8400.0,8400.0,11500.0,11500.0,0,289786,12100,0.56,0.86,,49.388,3575.376,9564.876,3575.378,,,18171.0,0.23,0.75,9444,9443,9443,0,-1,-1,1,3900,78,74,78,74,1,3,99999,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,35,0,1,0,26007,0,3698,3698,12100,8500,11400,11500,11800,9000,9000,1555593858,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190418_1N_480d434c42009e3060630ccd8ac3ab83,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190418_1N_480d434c42009e3060630ccd8ac3ab83,1.0,https://www.flipkart.com/,VM01-04-192.168.10.62,https://www.flipkart.com/,18,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5405,8800.0,3991,12000.0,3991.1999999999,3991.1950000001,8353,2266,13895,3991,0,1,854.0,0,1224458,1145403,17500,15747,0,,9829,5405,5405,4031,2691,5.0,3991,3991,3916,3991,3991,3991,,9829,9829,3525,2691,2691,23,11992,174,1555637975.672699,9829,9829,5405,5405,3497,4032,0,0,123682,151448.0,0,3991.0,3991.0,3916.0,3991.0,3991.1950000001,,12166,10850,38.777698356,0,1181673,8800.0,8800.0,8800.0,12000.0,12000.0,0,307099,12600,0.56,0.86,,42.6525,3797.43,9481.668,3797.431,,,18662.0,0.23,0.75,9829,9829,9829,0,-1,-1,1,4000,78,73,78,74,1,3,99999,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,37,0,1,0,30659,0,3775,3775,12600,8800,11800,11800,11900,9000,9000,1555637964,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_QE_b9d19d29aac0a8d280e00d9d6b2269e5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_QE_b9d19d29aac0a8d280e00d9d6b2269e5,1.0,https://www.flipkart.com/,VM01-06-192.168.10.64,https://www.flipkart.com/,18,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5899,9700.0,4321,12900.0,4321.615000008,4321.615000008,9156,2308,14204,4321,0,1,857.0,0,1225950,1140508,17839,16086,0,6651.0,10634,5898,5898,4387,2737,15.0,4321,4321,4228,4321,4321,4321,,10635,10634,3593,2736,2736,23,12808,186,1555682037.678085,10635,10635,5899,5899,3513,4387,0,0,114724,136965.0,0,4322.0,4322.0,4228.0,4322.0,4321.615000008,,12994,10930,37.1137521222,0,1183149,9700.0,9700.0,9700.0,12900.0,12900.0,0,306793,13600,0.56,0.86,,44.943,3934.546,9163.693,3934.548,,,18708.0,0.23,0.75,10636,10635,10635,0,-1,-1,1,4300,80,75,80,76,1,3,99999,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,40,0,1,0,31729,0,3998,3998,13600,9700,12700,12800,12800,9000,9000,1555682027,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_NB_34333844fe9d6e4e69785a4bbefa7d22,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_NB_34333844fe9d6e4e69785a4bbefa7d22,1.0,https://www.flipkart.com/,VM01-01-192.168.10.43,https://www.flipkart.com/,19,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5831,9300.0,4206,12500.0,4206.8549999967,4206.8499999987,8824,2371,14459,5831,0,1,855.0,0,1182181,1119805,18236,17720,0,6322.0,10404,5830,5830,4249,2803,10.0,4206,4206,4138,4206,4206,4206,,10404,10404,3667,2802,2802,23,12482,162,1555726225.241699,10404,10404,5831,5831,3505,4249,0,0,115076,139400.0,0,4207.0,4207.0,4139.0,4207.0,4206.8499999987,,12644,8999,30.7482063546,0,1139565,9300.0,9300.0,9300.0,12500.0,12500.0,0,266349,13100,0.56,0.86,,34.043875,3865.135,8942.529,3865.136,,,19392.0,0.23,0.75,10404,10404,10404,0,-1,-1,1,4200,76,72,76,72,1,3,99999,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,36,0,1,0,28166,0,4000,4000,13100,9300,12300,12400,13100,9000,9000,1555726153,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_9Y_817a2351e4a3fa1d9dabd085ecae4eae,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_9Y_817a2351e4a3fa1d9dabd085ecae4eae,1.0,https://www.flipkart.com/,VM04-08-192.168.10.96,https://www.flipkart.com/,19,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5723,9100.0,4245,12300.0,4245.2350000021,4245.2300000004,8683,2428,13805,4245,0,1,869.0,0,1192184,1129808,16994,15236,0,6200.0,10052,5723,5723,4309,2864,10.0,4245,4245,4175,4245,4245,4245,,10053,10052,3722,2864,2864,23,12343,146,1555770258.326659,10053,10052,5723,5723,3493,4309,0,0,118495,148171.0,0,4245.0,4245.0,4176.0,4245.0,4245.2300000004,,12489,9460,32.3418803419,0,1149654,9200.0,9100.0,9100.0,12300.0,12300.0,0,278012,13000,0.56,0.86,,42.7595714286,3737.279,9082.066,3737.282,,,19301.0,0.23,0.75,10053,10052,10053,0,-1,-1,1,4300,75,70,75,71,1,3,99999,1,94,95,-1,100,-1,-1,100,100,-1,0,0,35,0,1,0,27174,0,4006,4006,13000,9200,12100,12200,13000,9000,9000,1555770235,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_5E_768c1edfafbd363a04aa4d8882c54f3d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_5E_768c1edfafbd363a04aa4d8882c54f3d,1.0,https://www.flipkart.com/,VM03-08-192.168.10.87,https://www.flipkart.com/,20,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5243,9400.0,3823,9500.0,3823.8500000007,3823.8450000063,8416,2297,10929,3823,0,1,846.0,0,1149195,1146403,19420,19248,0,,9687,5243,5243,4028,2309,11.0,3823,3823,3722,3823,3823,3823,,9687,9687,3585,2308,2308,23,9998,126,1555814317.409187,9687,9687,5243,5243,3515,4029,0,0,146824,155128.0,0,3824.0,3824.0,3723.0,3824.0,3823.8450000063,,10124,9489,39.247311828,0,1106395,9500.0,9400.0,9400.0,9400.0,9500.0,0,228909,9500,0.56,0.86,,68.7164,3786.235,9147.453,3786.236,,,18169.0,0.23,0.75,9688,9687,9687,0,-1,-1,1,3800,83,81,83,79,1,3,99999,1,95,95,-1,100,-1,-1,100,100,-1,-1,0,43,0,1,0,26110,0,3573,3573,9500,9400,9400,9400,9500,9000,9000,1555814294,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_E7_4aaa69215ce88bafd69c209c008a82b1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_E7_4aaa69215ce88bafd69c209c008a82b1,1.0,https://www.flipkart.com/,VM03-08-192.168.10.87,https://www.flipkart.com/,20,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5834,9200.0,4270,12400.0,4270.4349999985,4270.4349999985,8719,2367,14431,5834,0,1,879.0,0,1231061,1115391,18408,17892,0,6247.0,10195,5833,5833,4227,2809,5.0,4270,4270,4152,4270,4270,4270,,10196,10196,3705,2808,2808,23,12498,144,1555858458.686561,10196,10196,5834,5834,3514,4228,0,0,119811,142469.0,0,4270.0,4270.0,4152.0,4270.0,4270.4349999985,,12642,9509,32.6019883442,0,1188522,9300.0,9200.0,9200.0,12400.0,12400.0,0,314948,13100,0.56,0.86,0.18,28.461875,3946.866,8880.255,3946.868,21771.4249999847,,12529.0,0.23,0.75,10197,10196,10196,0,-1,-1,1,4300,77,73,77,73,1,3,99999,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,37,0,1,0,28258,0,4012,4012,13100,9200,10700,12200,13100,9000,9000,1555858350,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_QX_d660196ecc95d34476a34f13a6d50352,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_QX_d660196ecc95d34476a34f13a6d50352,1.0,https://www.flipkart.com/,VM02-07-192.168.10.75,https://www.flipkart.com/,21,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5498,9100.0,4119,12200.0,4119.2850000007,4119.279999999,8666,2316,13673,4119,0,1,862.0,0,1174600,1109665,18737,18221,0,,9944,5498,5498,4166,2748,21.0,4119,4119,4054,4119,4119,4119,,9945,9944,3614,2748,2748,23,12267,181,1555902633.359097,9944,9944,5498,5498,3514,4167,0,0,115929,145472.0,0,4119.0,4119.0,4055.0,4119.0,4119.279999999,,12448,9849,34.5371669004,0,1131807,9100.0,9100.0,9100.0,12200.0,12200.0,0,252171,13000,0.56,0.86,0.17,29.7251428571,3943.09,8946.051,3943.091,67276.768,,18183.0,0.23,0.75,9945,9944,9944,0,-1,-1,1,4100,79,75,79,75,1,3,99999,1,94,95,-1,100,-1,-1,100,100,-1,-1,0,38,0,1,0,29894,0,3871,3871,13000,9100,12100,12100,12200,9000,9000,1555902548,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_K7_1e05afb4e3a66a2fe4cf881787d6c638,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_K7_1e05afb4e3a66a2fe4cf881787d6c638,1.0,https://www.flipkart.com/,VM04-07-192.168.10.95,https://www.flipkart.com/,21,04,flipkart-home,16,2019,200,Test Complete,19.04
24,5521,9100.0,4048,12200.0,4048.6949999977,4048.6900000033,8773,2273,14062,4048,0,1,858.0,0,1192366,1126499,18737,16984,0,,9942,5521,5521,4099,2702,12.0,4048,4048,3966,4048,4048,4048,,9942,9942,3553,2701,2701,23,12144,198,1555947064.155202,9942,9942,5521,5521,3469,4099,0,0,118419,146889.0,0,4049.0,4049.0,3967.0,4049.0,4048.6900000033,,12342,9740,34.3562610229,0,1149573,9100.0,9100.0,9100.0,12200.0,12200.0,0,275646,12900,0.56,0.86,,44.7074285714,3929.496,9127.078,3929.498,,,16551.0,0.23,0.75,9942,9942,9942,0,-1,-1,1,4100,79,74,79,75,1,3,99999,1,94,95,-1,100,-1,-1,100,100,-1,-1,0,38,0,1,0,29540,0,3791,3791,12900,9400,12000,12200,12900,9000,9000,1555947043,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_DX_88cc57773fe61c96b337b52bb84b7f8f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_DX_88cc57773fe61c96b337b52bb84b7f8f,1.0,https://www.flipkart.com/,VM03-02-192.168.10.81,https://www.flipkart.com/,22,04,flipkart-home,17,2019,200,Test Complete,19.04
24,5538,8900.0,4009,12100.0,4009.8200000002,4009.8200000002,8551,2242,13633,4009,0,1,842.0,0,1221692,1135707,18752,18236,0,,9912,5538,5537,4043,2665,6.0,4009,4009,3941,4009,4009,4009,,9913,9912,3498,2664,2664,23,12207,162,1555990742.744184,9913,9912,5538,5538,3499,4043,0,0,120637,148052.0,0,4010.0,4010.0,3942.0,4010.0,4009.8200000002,,12369,8790,31.0710498409,0,1179141,9000.0,8900.0,8900.0,12100.0,12100.0,0,307044,12800,0.56,0.86,0.17,34.102875,3973.98,9051.037,3973.98,44480.588000001,,15266.0,0.23,0.75,9913,9912,9913,0,-1,-1,1,4000,79,75,79,75,1,3,99999,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,38,0,1,0,29231,0,3793,3793,12800,9000,12000,12100,12800,9000,9000,1555990687,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190423_DN_b28cab9cf82965175dd768db5b7cb342,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190423_DN_b28cab9cf82965175dd768db5b7cb342,1.0,https://www.flipkart.com/,VM03-06-192.168.10.85,https://www.flipkart.com/,22,04,flipkart-home,17,2019,200,Test Complete,19.04
24,5037,8700.0,3807,11800.0,3807.6000000001,3807.6000000001,8341,2249,13768,3807,0,1,840.0,0,1221540,1135555,18807,17049,0,,9292,5037,5037,4117,2260,9.0,3807,3807,3696,3807,3807,3807,,9293,9293,3502,2259,2259,24,11828,169,1556035805.868553,9293,9293,5037,5037,3449,4118,0,0,125311,161208.0,0,3808.0,3808.0,3697.0,3808.0,3807.6000000001,,11997,9659,34.9367088607,0,1178978,8700.0,8700.0,8700.0,11800.0,11800.0,0,301004,12500,0.56,0.86,,46.6168333333,3512.618,9202.404,3512.621,,,18928.0,0.23,0.75,9293,9293,9293,0,-1,-1,1,3800,79,74,79,75,1,3,99999,1,95,65,-1,100,-1,-1,100,100,-1,-1,0,39,0,1,0,27017,0,3501,3501,12500,8700,11700,11800,12100,9000,9000,1556035781,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190423_34_ff8a20f87a9f5da27c563b2c5e56c485,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190423_34_ff8a20f87a9f5da27c563b2c5e56c485,1.0,https://www.flipkart.com/,VM03-05-192.168.10.84,https://www.flipkart.com/,23,04,flipkart-home,17,2019,200,Test Complete,19.04
24,5447,8800.0,3960,12000.0,3960.140000001,3960.1350000012,8600,2205,13444,3960,0,1,840.0,0,1307916,1232808,14929,14003,0,,9904,5447,5447,4020,2637,6.0,3960,3960,3896,3960,3960,3960,,9904,9904,3474,2637,2637,23,12069,184,1556078981.361754,9904,9904,5447,5447,3500,4020,0,0,130166,160125.0,0,3960.0,3960.0,3896.0,3960.0,3960.1350000012,,12253,10360,36.6466218606,0,1158879,8800.0,8800.0,8800.0,12000.0,12000.0,0,277785,12700,0.56,0.86,,,,,,,,,,0.75,9905,9904,9904,0,-1,-1,1,4000,78,74,78,75,0,3,0,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,40,0,1,0,27722,0,3714,3714,12700,11800,11800,11900,12700,9000,9000,1556078922,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190424_4B_0714711d47d57ef639b987c18bdb4a76,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190424_4B_0714711d47d57ef639b987c18bdb4a76,1.0,https://www.flipkart.com/,VM02-06-192.168.10.74,https://www.flipkart.com/,24,04,flipkart-home,17,2019,200,Test Complete,19.04
24,4626,7900.0,3495,11000.0,3495.9349999999,3495.93,7592,2191,12515,3495,0,1,850.0,0,1336684,1263460,15511,15167,0,,9000,4626,4626,3803,2235,17.0,3495,3495,3406,3495,3495,3495,,9000,9000,3527,2233,2233,24,11073,161,1556123020.600459,9000,9001,4626,4626,3495,3804,0,0,147814,185557.0,0,3496.0,3496.0,3407.0,3496.0,3495.93,,11234,11170,42.0557228916,0,1186555,8000.0,7900.0,7900.0,11000.0,11000.0,0,308439,11800,0.56,0.86,0.14,134.4012,3987.665,15713.783,3987.666,74464.586,,18189.0,0.23,0.75,9001,9001,9000,0,-1,-1,1,3500,80,78,80,77,0,3,0,1,95,95,-1,100,-1,-1,100,100,-1,-1,0,38,0,1,0,28340,0,3242,3242,11800,7900,10900,11000,11800,9000,9000,1556122965,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190424_X1_93c9911eafc949a444617f0d7f2c4185,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190424_X1_93c9911eafc949a444617f0d7f2c4185,1.0,https://www.flipkart.com/,VM02-06-172.16.20.228,https://www.flipkart.com/,24,04,flipkart-home,17,2019,200,Test Complete,19.04
24,4572,8100.0,3492,8100.0,3492.4700000047,3492.465000003,7292,2212,10958,3492,0,1,830.0,0,1294550,1225335,14995,14651,0,,8744,4571,4571,3988,2252,25.0,3492,3492,3402,3492,3492,3492,,8744,8744,3478,2251,2251,24,11148,112,1556167399.70996,8744,8744,4572,4572,3512,3989,0,0,143075,187589.0,0,3492.0,3492.0,3403.0,3492.0,3492.465000003,,11260,8030,35.4995579134,0,1145573,8100.0,8100.0,8100.0,8100.0,8100.0,0,269160,8100,0.56,0.86,0.31,95.4908,3816.616,9617.293,3816.617,9617.293,,8787.0,0.23,0.75,8745,8745,8744,0,-1,-1,1,3500,77,75,77,74,0,3,0,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,37,0,1,0,22340,0,3234,3234,8100,8100,8100,8100,8100,9000,9000,1556167298,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190425_7Q_674f2733be9e9c17a9f1a43546386569,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190425_7Q_674f2733be9e9c17a9f1a43546386569,1.0,https://www.flipkart.com/,VM03-07-172.16.20.204,https://www.flipkart.com/,25,04,flipkart-home,17,2019,200,Test Complete,19.04
