data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,1923.0,10000.0,1760.0,10000.0,1760.334999999,1760.3299999973,6845,1109,9545.0,1760.0,0,1,352.0,0,1188063,348681,130404,27210,0,,2235,1923,1923,1917,1123,10.0,1760,1932,1746,2271,2271,1760,,2238,2235,1339,1122,1122,37,10660.0,0.0,1554908021.331928,2236,2235,1923,1923,1733,1917,0,0,124391,309388.0,0,1760.0,1933.0,1747,2272.0,1760.3299999973,,10660,11450,45.472597299499995,0,792148,10000.0,10000.0,10000.0,10000.0,14707,397065,12800,0.36,0.86,0.47,139.60775,1839.335,8842.049,2274.064,10191.086,,6849.0,0.23,0.67,2238,2236,2236,0,-1,-1,1,1800,123,13,123,110,0,13,0,1,67,91,-1,97,-1,-1,100,100,-1,23,0,18,0,1,0,26317,0,10000,10000,10000,10000,10000,9000,9000,1554907924,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190410_NF_d5625fb7187b692d03a2164c7d74f164,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190410_NF_d5625fb7187b692d03a2164c7d74f164,,https://www.bhphotovideo.com/,VM02-03-192.168.10.71,https://www.bhphotovideo.com/,10,4,bhphoto-home,15,2019,200,Test Complete,18.1
24,2279.0,10500.0,2028.0,10500.0,2028.9100000009,2028.9050000065,6800,1063,13099.0,2028.0,0,1,356.0,0,1220978,368845,133745,25277,0,,2630,2279,2279,2270,1085,21.0,2028,2155,2008,2623,2623,2028,,2639,2630,1333,1084,1084,36,11044.0,118.0,1554996208.521453,2631,2630,2279,2279,1822,2271,0,0,120900,235232.0,0,2029.0,2155.0,2009,2623.0,2028.9050000065,,11162,13980,52.7149321267,0,805075,10500.0,10500.0,10500.0,10500.0,14707,418413,13400,0.36,0.86,0.44,114.6265,2573.703,6890.168,3049.799,10757.647,,7103.0,0.23,0.67,2639,2631,2631,0,-1,-1,1,2100,140,13,140,117,0,23,0,1,68,91,-1,97,-1,-1,100,100,-1,21,0,19,0,1,0,28381,0,10500,10500,10500,10500,10500,9000,9000,1554996089,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190411_29_70788db7aaeb9e9176cb0186e6eceb88,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190411_29_70788db7aaeb9e9176cb0186e6eceb88,1.0,https://www.bhphotovideo.com/,VM04-01-192.168.10.80,https://www.bhphotovideo.com/,11,04,bhphoto-home,15,2019,200,Test Complete,19.04
24,2461.0,10500.0,2226.0,10500.0,2226.6499999969,2226.6499999969,6867,1250,8551.0,2226.0,0,1,351.0,0,1224602,369156,132610,29965,0,,2939,2460,2460,2450,1265,6.0,2226,2373,2213,2861,2861,2226,,2950,2940,1522,1263,1263,36,11520.0,0.0,1555040318.598387,2940,2940,2461,2461,1826,2451,0,0,119240,218435.0,0,2227.0,2373.0,2214,2862.0,2226.6499999969,,11520,13120,49.2862509391,0,809457,10500.0,10500.0,10500.0,10500.0,14707,415914,13500,0.36,0.86,0.44,206.5835,2172.038,8239.943,2172.039,11273.374,,6965.0,0.23,0.67,2951,2940,2940,0,-1,-1,1,2200,127,13,127,112,0,15,0,1,68,91,-1,97,-1,-1,100,100,-1,22,0,19,0,1,0,28769,0,10500,10500,10500,10500,10500,9000,9000,1555040196,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190412_ZR_5399cf8716cc56a315f70515a36078bc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190412_ZR_5399cf8716cc56a315f70515a36078bc,1.0,https://www.bhphotovideo.com/,VM04-01-192.168.10.80,https://www.bhphotovideo.com/,11,04,bhphoto-home,15,2019,200,Test Complete,19.04
24,2776.0,5000.0,2287.0,5300.0,2287.8249999994,2287.8199999977,5370,1491,10954.0,2287.0,0,1,475.0,0,1162546,350926,123978,27276,0,10419.0,2841,2775,2775,2386,1506,11.0,2287,2439,2272,2865,2865,2287,,2846,2841,1856,1505,1505,36,14327.0,0.0,1555128460.91469,2841,2842,2776,2776,1738,2387,0,0,90569,259945.0,0,2288.0,2440.0,2272,2865.0,2287.8199999977,,14327,15889,48.8772685327,0,795168,5000.0,5000.0,5300.0,5300.0,14707,367400,16300,0.36,0.86,0.49,176.10075,2388.067,8067.622,2388.067,9300.457,,6512.0,0.23,0.67,2847,2842,2841,0,-1,-1,1,2300,136,13,136,115,0,21,0,1,66,91,-1,96,-1,-1,100,100,-1,20,0,16,0,1,0,29770,0,8500,5000,5000,5000,5500,9000,9000,1555128390,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190413_ER_ecec4d8184210eb0c7cac1259bf88a55,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190413_ER_ecec4d8184210eb0c7cac1259bf88a55,1.0,https://www.bhphotovideo.com/,VM03-03-192.168.10.82,https://www.bhphotovideo.com/,13,04,bhphoto-home,15,2019,200,Test Complete,19.04
24,2031.0,10000.0,1814.0,10000.0,1814.3200000013,1814.3149999996,6352,1182,9020.0,1814.0,0,1,349.0,0,1154633,351007,123447,27216,0,,2085,2030,2030,2021,1195,7.0,1814,2096,1794,2096,2096,1814,,2087,2085,1411,1195,1195,35,10743.0,0.0,1555216719.200467,2085,2085,2031,2031,1947,2022,0,0,120764,388712.0,0,1814.0,2097.0,1794,2097.0,1814.3149999996,,10743,12500,48.5625485626,0,788964,10000.0,10000.0,10000.0,10000.0,14707,365726,12800,0.38,0.86,0.49,129.9603333333,1961.605,6920.9,2408.255,11098.016,,6538.0,0.23,0.67,2088,2085,2085,0,-1,-1,1,1800,135,13,135,113,0,22,0,1,66,91,-1,96,-1,-1,100,100,-1,20,0,17,0,1,0,26647,0,10000,10000,10000,10000,10000,9000,9000,1555216644,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190414_8B_3e8d9fbe6eb7aeaaa1f9823c3289ace9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190414_8B_3e8d9fbe6eb7aeaaa1f9823c3289ace9,1.0,https://www.bhphotovideo.com/,VM03-07-192.168.10.86,https://www.bhphotovideo.com/,14,04,bhphoto-home,15,2019,200,Test Complete,19.04
24,1981.0,4400.0,1841.0,4400.0,1841.1450000003,1841.1450000003,2314,1174,8583.0,1841.0,0,1,352.0,0,1070188,345979,118211,27431,0,,2397,1980,1980,1974,1186,9.0,1841,1909,1815,2337,2337,1841,,2400,2397,1392,1185,1185,37,11306.0,0.0,1555305091.608141,2397,2397,1981,1981,1916,1974,0,0,105624,282893.0,0,1841.0,1910.0,1816,2337.0,1841.1450000003,,11306,11779,44.2524417731,0,795049,4400.0,4400.0,4400.0,4400.0,14707,275064,13200,0.33,0.86,0.63,162.7993333333,1905.536,7551.669,2322.063,10585.908,,2905.0,0.23,0.67,2401,2398,2397,0,-1,-1,1,1900,135,14,135,112,0,23,0,1,65,91,-1,95,-1,-1,100,100,-1,0,0,17,0,1,0,25686,0,7500,2000,4400,4400,4400,9000,9000,1555305011,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190415_KM_ff0aad832bbf83cdc17792927fafc1a1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190415_KM_ff0aad832bbf83cdc17792927fafc1a1,1.0,https://www.bhphotovideo.com/,VM03-08-192.168.10.87,https://www.bhphotovideo.com/,15,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2455.0,4600.0,1958.0,4600.0,1958.2149999987,1958.2099999971,2446,1218,8982.0,1958.0,0,1,350.0,0,1122524,345910,120094,27312,0,,2571,2455,2454,2113,1233,6.0,1958,2097,1927,2481,2481,1958,,2578,2572,1499,1232,1232,35,11161.0,0.0,1555349089.827939,2572,2572,2455,2455,2025,2113,0,0,112895,255472.0,0,1958.0,2097.0,1928,2482.0,1958.2099999971,,11161,13279,50.3984819734,0,802505,4600.0,4600.0,4600.0,4600.0,14707,320431,13200,0.33,0.86,0.64,170.6962,1920.732,9528.44,2366.46,9528.44,,2821.0,0.23,0.67,2578,2572,2572,0,-1,-1,1,2000,139,14,139,118,0,21,0,1,67,91,-1,96,-1,-1,100,100,-1,0,0,17,0,1,0,25364,0,10000,2100,4600,4600,4600,9000,9000,1555349013,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190415_H8_74c930983cf71a9e6800cf7fbef49480,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190415_H8_74c930983cf71a9e6800cf7fbef49480,1.0,https://www.bhphotovideo.com/,VM01-07-192.168.10.65,https://www.bhphotovideo.com/,15,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2323.0,4900.0,1816.0,10500.0,1816.39,1816.3849999983,5006,1167,8615.0,1816.0,0,1,347.0,2,2099919,473159,129284,27184,0,,2377,2323,2323,1943,1182,17.0,1816,1967,1797,2428,2428,1816,,2382,2377,1396,1181,1181,35,11169.0,0.0,1555393046.571755,2378,2377,2323,2323,2003,1943,0,0,209949,390717.0,0,1816.0,1968.0,1798,2428.0,1816.3849999983,,11169,13569,51.5969581749,0,792933,10500.0,4900.0,4900.0,10500.0,797755,1307336,13400,0.33,0.86,0.38,208.292,1986.664,13948.813,2188.599,13948.813,,6932.0,0.23,0.67,2382,2378,2378,0,-1,-1,1,1800,136,13,136,117,0,19,0,1,70,91,-1,39,-1,-1,100,100,-1,0,0,18,0,1,0,28404,0,10500,10500,10500,10500,10500,9000,9000,1555392979,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_P9_8353c43b4bbfd8388853e2a98f5a6181,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_P9_8353c43b4bbfd8388853e2a98f5a6181,1.0,https://www.bhphotovideo.com/,VM01-03-192.168.10.61,https://www.bhphotovideo.com/,16,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2143.0,4900.0,1980.0,10500.0,1980.2449999988,1980.2449999988,5105,1237,9297.0,1980.0,0,1,351.0,2,1485062,473019,129222,27220,0,,2631,2143,2143,2115,1258,11.0,1980,2188,1956,2693,2693,1980,,2634,2631,1450,1257,1257,34,11632.0,0.0,1555438385.284683,2632,2631,2143,2143,1994,2115,0,0,142863,339081.0,0,1980.0,2189.0,1957,2693.0,1980.2449999988,,11632,14149,51.9075568599,0,793557,10500.0,4900.0,4900.0,10500.0,224769,692180,13500,0.38,0.86,0.42,213.89675,2323.935,11702.113,2323.937,13117.6129999924,,5917.0,0.23,0.67,2635,2632,2632,0,-1,-1,1,2000,136,13,136,117,0,19,0,1,70,91,-1,68,-1,-1,100,100,-1,30,0,17,0,1,0,29111,0,10500,10500,10500,10500,10500,9000,9000,1555438263,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_J8_baed76cd62b6582a90b9050477068cc6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_J8_baed76cd62b6582a90b9050477068cc6,1.0,https://www.bhphotovideo.com/,VM04-02-192.168.10.90,https://www.bhphotovideo.com/,16,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2068.0,4600.0,1824.0,10000.0,1824.5349999997,1824.529999998,4663,1098,8581.0,1824.0,0,1,382.0,2,1479634,485842,132954,29802,0,,2409,2068,2068,2044,1113,9.0,1824,1947,1802,2453,2453,1824,,2414,2409,1319,1112,1112,35,10980.0,0.0,1555481997.813675,2409,2409,2068,2068,2007,2044,0,0,149730,370588.0,0,1825.0,1948.0,1802,2453.0,1824.529999998,,10980,12440,47.6445806205,0,793389,10000.0,4600.0,4600.0,10000.0,224769,686494,13100,0.33,0.86,0.46,152.8672,1844.773,9766.236,2046.908,12792.2510000076,,5882.0,0.23,0.67,2414,2409,2409,0,-1,-1,1,1800,139,12,139,116,0,23,0,1,67,91,-1,68,-1,-1,100,100,-1,30,0,15,0,1,0,26720,0,10500,10000,10000,10500,10500,9000,9000,1555481894,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_HQ_76de0d908c584403898cc4410df6a7dd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_HQ_76de0d908c584403898cc4410df6a7dd,1.0,https://www.bhphotovideo.com/,VM02-07-192.168.10.75,https://www.bhphotovideo.com/,17,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2144.0,4900.0,1984.0,10500.0,1984.7299999965,1984.7249999948,4995,1237,9498.0,1984.0,0,1,347.0,2,1481914,478423,130841,27734,0,,2602,2144,2144,2133,1258,13.0,1984,2156,1970,2532,2532,1984,,2609,2602,1455,1257,1257,36,11451.0,0.0,1555525381.840445,2602,2602,2144,2144,1938,2133,0,0,145086,350493.0,0,1985.0,2156.0,1971,2532.0,1984.7249999948,,11451,13029,48.4927428359,0,795570,10500.0,4900.0,4900.0,10500.0,224769,686323,13400,0.33,0.86,0.44,216.8336666667,1823.888,11418.655,2301.603,12885.2330000076,,6020.0,0.23,0.67,2610,2602,2602,0,-1,-1,1,2000,139,14,139,116,0,23,0,1,67,91,-1,68,-1,-1,100,100,-1,30,0,16,0,1,0,28678,0,10500,10000,10500,10500,10500,9000,9000,1555525280,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_3Y_c4bd3f4c20c311cd32eb3bfc11afd7c8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_3Y_c4bd3f4c20c311cd32eb3bfc11afd7c8,1.0,https://www.bhphotovideo.com/,VM02-08-192.168.10.76,https://www.bhphotovideo.com/,17,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2306.0,4500.0,1832.0,10000.0,1832.4199999988,1832.4150000008,4785,1116,8996.0,1832.0,0,1,356.0,2,1465314,478479,129108,27386,0,,2451,2305,2305,1930,1140,8.0,1832,1937,1820,2294,2294,1832,,2462,2451,1402,1139,1139,36,11012.0,0.0,1555569464.917406,2451,2451,2306,2306,1941,1930,0,0,148071,358411.0,0,1832.0,1937.0,1820,2295.0,1832.4150000008,,11012,13550,52.519379845,0,795706,10000.0,4500.0,4500.0,10000.0,224769,669632,13200,0.33,0.86,0.44,141.736,1916.502,12122.137,2359.334,12122.137,,6090.0,0.23,0.67,2463,2451,2451,0,-1,-1,1,1900,139,14,139,117,0,22,0,1,67,91,-1,67,-1,-1,100,100,-1,31,0,18,0,1,0,28268,0,10000,10000,10000,10000,10000,9000,9000,1555569390,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190418_R0_8425a1b0111e4ab2dd3de2b81c19c65d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190418_R0_8425a1b0111e4ab2dd3de2b81c19c65d,1.0,https://www.bhphotovideo.com/,VM03-01-192.168.10.79,https://www.bhphotovideo.com/,18,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2584.0,5000.0,2255.0,10500.0,2255.5199999915,2255.5199999915,5197,1439,9598.0,2255.0,0,1,355.0,2,1469409,478496,129467,27403,0,,2888,2583,2583,2568,1457,24.0,2255,2356,2241,2613,2613,2255,,2894,2888,1671,1456,1456,36,11538.0,0.0,1555613579.906092,2889,2889,2584,2584,1929,2569,0,0,145500,329997.0,0,2256.0,2356.0,2241,2614.0,2255.5199999915,,11538,14649,54.7458893871,0,797042,10500.0,5000.0,5000.0,10500.0,224769,672550,13600,0.38,0.86,0.41,189.2965,1994.093,12990.021,2540.109,12990.021,,6376.0,0.23,0.67,2895,2889,2889,0,-1,-1,1,2300,140,14,140,118,0,22,0,1,67,91,-1,67,-1,-1,100,100,-1,31,0,18,0,1,0,31542,0,10500,10500,10500,10500,10500,9000,9000,1555613480,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190418_PE_f89f2a6e02e53955ece1910f955cd2e8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190418_PE_f89f2a6e02e53955ece1910f955cd2e8,1.0,https://www.bhphotovideo.com/,VM02-02-192.168.10.70,https://www.bhphotovideo.com/,18,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2242.0,4100.0,1807.0,9500.0,1807.9600000019,1807.9600000019,4566,1187,8264.0,1807.0,0,1,355.0,2,1471820,478477,129143,27358,0,,2401,2241,2241,2001,1200,16.0,1807,2020,1795,1807,1807,1807,,2406,2401,1471,1200,1200,37,10618.0,0.0,1555657857.699206,2402,2402,2242,2242,1921,2001,0,0,156061,393808.0,0,1808.0,2020.0,1796,1808.0,1807.9600000019,,10618,11119,44.2675159236,0,796373,9500.0,4100.0,4100.0,9500.0,224769,675625,12600,0.38,0.86,0.45,158.0552,1945.234,11465.962,1945.235,12901.8999999962,,5815.0,0.23,0.67,2406,2402,2402,0,-1,-1,1,1800,139,14,139,115,0,24,0,1,68,91,-1,67,-1,-1,100,100,-1,31,0,16,0,1,0,26100,0,10000,9500,9500,9500,10000,9000,9000,1555657748,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_HE_0bfc26f73671b57d69446764c2a91074,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_HE_0bfc26f73671b57d69446764c2a91074,1.0,https://www.bhphotovideo.com/,VM02-04-192.168.10.72,https://www.bhphotovideo.com/,19,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2193.0,5100.0,2002.0,10500.0,2002.2150000004,2002.2049999989,5176,1243,9623.0,2002.0,0,1,354.0,2,1465964,473194,128760,27224,0,,2633,2192,2192,2183,1293,7.0,2002,2177,1981,2692,2692,2002,,2637,2633,1475,1289,1289,35,11509.0,0.0,1555701809.305475,2634,2634,2193,2193,1926,2183,0,0,142797,340182.0,0,2002.0,2178.0,1982,2692.0,2002.2049999989,,11509,14230,53.3558305212,0,790951,10500.0,5100.0,5100.0,10500.0,224769,675109,13600,0.38,0.86,0.43,156.5942,1960.493,6119.63,1960.494,12341.063,,8231.0,0.23,0.67,2637,2634,2634,0,-1,-1,1,2000,137,13,137,115,0,22,0,1,67,91,-1,67,-1,-1,100,100,-1,31,0,15,0,1,0,29095,0,11000,10500,10500,10500,11000,9000,9000,1555701681,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_50_f5ef032cbb0673d1c7438c09190eaae5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_50_f5ef032cbb0673d1c7438c09190eaae5,1.0,https://www.bhphotovideo.com/,VM04-07-192.168.10.95,https://www.bhphotovideo.com/,19,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2601.0,4800.0,1978.0,10500.0,1978.750000002,1978.7450000003,5462,1197,9463.0,1978.0,0,1,351.0,1,1260376,470765,127826,30137,0,,2648,2601,2600,2594,1219,26.0,1978,2118,1960,2616,2616,1978,,2654,2648,1474,1219,1219,34,11270.0,0.0,1555745896.452124,2649,2649,2601,2601,2016,2595,0,0,125124,324218.0,0,1979.0,2118.0,1961,2616.0,1978.7450000003,,11270,12510,47.1186440678,0,795625,10500.0,4800.0,4800.0,10500.0,108246,464863,13300,0.33,0.86,0.46,219.812,1945.966,11633.849,1945.966,11633.849,,5902.0,0.23,0.67,2655,2649,2649,0,-1,-1,1,2000,134,12,134,112,0,22,0,1,66,91,-1,77,-1,-1,100,100,-1,44,0,15,0,1,0,30178,0,10500,10500,10500,10500,10500,9000,9000,1555745792,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_3K_ad65874e1f8c5f2588df3e6c4e88c2c7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_3K_ad65874e1f8c5f2588df3e6c4e88c2c7,1.0,https://www.bhphotovideo.com/,VM02-01-192.168.10.69,https://www.bhphotovideo.com/,20,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,1983.0,4200.0,1868.0,10000.0,1868.8199999997,1868.8149999998,5623,1196,8581.0,1868.0,0,1,352.0,1,1257450,458072,124329,27539,0,,2353,1983,1983,1944,1213,14.0,1868,2044,1840,2407,2407,1868,,2364,2353,1424,1212,1212,34,11013.0,0.0,1555790009.930817,2354,2353,1983,1983,1940,1944,0,0,128089,395571.0,0,1869.0,2045.0,1840,2407.0,1868.8149999998,,11013,12150,45.814479638,0,792371,10000.0,4200.0,4200.0,10000.0,108246,465623,13000,0.38,0.86,0.46,143.4012,1992.182,8418.279,1992.182,11437.42,,6415.0,0.23,0.67,2364,2353,2354,0,-1,-1,1,1900,133,13,133,114,0,19,0,1,67,91,-1,77,-1,-1,100,100,-1,44,0,15,0,1,0,28249,0,10000,10000,10000,10000,10000,9000,9000,1555789879,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_TD_d2ef40c91e9cbf3076cec9314fa90a80,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_TD_d2ef40c91e9cbf3076cec9314fa90a80,1.0,https://www.bhphotovideo.com/,VM04-07-192.168.10.95,https://www.bhphotovideo.com/,20,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2240.0,4200.0,1773.0,10000.0,1773.8000000027,1773.8000000027,5528,1123,8971.0,1773.0,0,1,377.0,1,1257574,458095,124831,27573,0,,2320,2239,2239,1850,1138,8.0,1773,1863,1753,2224,2224,1773,,2325,2320,1403,1137,1137,35,10805.0,0.0,1555834052.183113,2320,2321,2240,2240,1946,1850,0,0,129887,382702.0,0,1774.0,1863.0,1754,2225.0,1773.8000000027,,10805,10669,41.533670689,0,792300,10000.0,4200.0,4200.0,10000.0,108246,465623,12900,0.38,0.86,0.53,143.7804,2009.562,5935.465,2009.562,10025.4050000038,,6476.0,0.23,0.67,2325,2321,2320,0,-1,-1,1,1800,132,13,132,112,0,20,0,1,66,91,-1,77,-1,-1,100,100,-1,44,0,15,0,1,0,27259,0,10000,10000,10000,10000,10000,9000,9000,1555833972,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_CB_c4e122c7fb0f2ef8fbf35526f11a017e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_CB_c4e122c7fb0f2ef8fbf35526f11a017e,1.0,https://www.bhphotovideo.com/,VM01-04-192.168.10.62,https://www.bhphotovideo.com/,21,04,bhphoto-home,16,2019,200,Test Complete,19.04
