data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3306.0,3280.0,3280.1000000035997,3280.1000000035997,3547,1741,10228.0,3280.0,0,1,700,1,2097053,2068629,51623,48319,0,10134,3306,3305,3305,1751,11,3280,3280,3247,8403,8403,3280,3280,10189,10134,2139,1750,1750,22,12295.0,23.0,1548217250.14687,10135,10135,3306,3306,1168,3305,0,0,198265,246441,1,3280,3280,3248,8404,3280.1000000035997,3280,12318,11600,40.7303370786,13915,1637253,25487,366076,6500,0.53,0.86,0.37,698.61,3451.067,17473.947,4347.701,17473.947,4483,0.38,1,10190,10135,10135,0,-1,-1,1,3300,65,59,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,19583,0,6500,3300,3300,6400,6500,9000,9000,1548217253,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190123_0F_b73be25c21b5dda7b749d08dc8417d7e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190123_0F_b73be25c21b5dda7b749d08dc8417d7e,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-05-192.168.10.63,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,22,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,3636.0,3636.0,3636.6999999955,3636.599999998,4036,1740,9418.0,3636.0,0,1,698,1,2142589,2114165,51602,48299,0,11537,3329,3328,3328,1747,12,3636,3636,3595,9557,9557,3636,3636,11584,11537,2152,1746,1746,22,13630.0,0.0,1548242791.381775,11538,11538,3330,3329,1168,3329,0,0,180200,215775,1,3637,3637,3596,9557,3636.599999998,3637,13630,12730,41.4522956692,13915,1632687,25487,366076,7500,0.53,0.86,0.34,932.746,3711.918,16750.527,4659.122,16750.527,4764,0.38,1,11585,11538,11538,0,-1,-1,1,3700,65,59,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,21163,0,7500,3800,3800,7300,7500,9000,9000,1548242783,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190123_R9_36ac7474ac415f3cff9ff85325affef7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190123_R9_36ac7474ac415f3cff9ff85325affef7,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-04-192.168.10.72,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,23,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,3901.0,3897.0,3897.7999999988,3897.7999999988,4189,2154,11493.0,3897.0,0,1,724,1,2142401,2113977,51623,48319,0,11409,3901,3900,3900,2165,14,3897,3897,3819,9618,9618,3897,3897,11466,11409,2556,2164,2164,22,13454.0,22.0,1548260531.6270359,11409,11409,3901,3901,1168,3900,0,0,189224,228414,1,3898,3898,3819,9618,3897.7999999988,3898,13476,13330,43.251135626199996,13915,1688922,25487,366076,7800,0.53,0.86,0.36,1389.629,3499.067,16962.772,4455.097,16962.772,4625,0.38,1,11466,11409,11409,0,-1,-1,1,3900,65,59,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,21501,0,7800,3900,3900,7600,7800,9000,9000,1548260525,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190123_GQ_89bd463e94d6302d26b0dcce100831b3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190123_GQ_89bd463e94d6302d26b0dcce100831b3,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-03-192.168.10.71,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,23,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3806.3000000038,3806.3000000038,4027,1940,,,0,1,698,1,2142266,2113842,51589,48286,0,11043,3812,3811,3811,1949,15,3806,3806,3768,9216,9216,3806,3806,11104,11043,2337,1948,1948,22,,,1548286347.041815,11043,11043,3812,3812,1168,3811,0,0,191907,232213,1,3806,3806,3768,9216,3806.3000000038,3806,13103,10760,35.7356360013,13915,1632391,25487,366076,6700,0.53,0.86,0.36,1197.626,3558.601,16291.964,4496.017,16291.964,4668,0.38,1,11105,11043,11043,0,-1,-1,1,3800,65,59,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,20591,0,6700,3800,3800,6500,6700,9000,9000,1548286338,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190123_RB_f8d6e03f2f881c7b7219496c10ee7f75,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190123_RB_f8d6e03f2f881c7b7219496c10ee7f75,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-06-192.168.10.74,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,23,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3413.8999999996004,3413.8999999996004,3687,1766,,,0,1,707,1,2111629,1567587,51591,42353,0,7541,3439,3439,3438,1777,6,3413,3413,3339,8664,8664,3413,3413,7553,7541,2174,1775,1775,22,,,1548304622.1243038,7541,7541,3440,3439,1012,3439,0,0,222534,271443,1,3414,3414,3339,8665,3413.8999999996004,3414,11255,11380,43.418542541,13915,1700051,25487,366076,7000,0.53,0.86,0.35,825.075,3657.921,15635.321000000002,4602.649,17178.217,4688,0.38,1,7554,7541,7541,0,-1,-1,1,3400,65,44,65,61,1,3,99999,1,47,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,18423,0,7000,3400,3400,6500,7000,9000,9000,1548304623,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_6X_e22d0d72c368297de8f82443b4945883,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_6X_e22d0d72c368297de8f82443b4945883,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-02-192.168.10.81,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,23,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,4030.1000000035997,4030.1000000035997,4247,2091,,,0,1,713,1,2144564,1563371,51718,38185,0,7769,4058,4058,4058,2104,27,4030,4030,4004,9293,9293,4030,4030,7780,7769,2498,2102,2102,22,,,1548330436.810334,7770,7770,4059,4058,1168,4058,0,0,224538,275289,1,4030,4030,4005,9293,4030.1000000035997,4030,11642,10979,40.323172971,13915,1692136,25487,366076,7100,0.53,0.86,0.37,1062.854,3538.88,15724.771,4441.963,15724.771,4600,0.38,1,7780,7770,7770,0,-1,-1,1,4000,65,41,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,18459,0,7100,4000,4000,6900,7100,9000,9000,1548330434,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_Y8_adb0310cccad0ce79472c73407c7b54b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_Y8_adb0310cccad0ce79472c73407c7b54b,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-02-192.168.10.81,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,24,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,3475.0,3432.0,3432.7000000012,3432.7000000012,3683,1789,9346.0,3432.0,0,1,711,1,2144532,1559811,51892,36233,0,7424,3474,3474,3473,1799,14,3432,3432,3408,8703,8703,3432,3432,7426,7424,2266,1798,1798,22,11047.0,0.0,1548348754.455816,7425,7425,3475,3475,1008,3474,0,0,231640,276758,1,3433,3433,3409,8703,3432.7000000012,3433,11047,11800,45.6656346749,13915,1700189,25487,366076,7000,0.53,0.86,0.35,1371.578,3560.265,17037.731,4504.896,17037.731,4688,0.38,1,7427,7425,7425,0,-1,-1,1,3400,66,40,66,62,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,17912,0,7000,3400,3400,6700,6900,9000,9000,1548348755,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_YF_00062bb5d3710ba000df87e75a215045,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_YF_00062bb5d3710ba000df87e75a215045,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-06-192.168.10.64,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,24,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3411.7000000042,3411.7000000042,3652,1745,,,0,1,706,1,2144474,1570956,51570,42334,0,7340,3445,3442,3441,1753,12,3411,3411,3378,8672,8672,3411,3411,7344,7340,2152,1752,1752,22,,,1548374007.157718,7340,7341,3446,3443,1168,3442,0,0,233475,280778,1,3412,3412,3378,8672,3411.7000000042,3412,10930,11119,43.268482490299995,13915,1634643,25487,366076,6500,0.53,0.86,0.31,1363.448,3950.378,16511.756,4963.858,16511.756,5055,0.38,1,7344,7341,7340,0,-1,-1,1,3400,65,44,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,18603,0,6500,3400,3400,6300,6500,9000,9000,1548373996,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_TF_75e734b31de75e012584a774cc4b548e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_TF_75e734b31de75e012584a774cc4b548e,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-01-192.168.10.69,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,24,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3318.7000000034004,3318.7000000034004,3616,1717,,,0,1,705,1,2143274,2026662,51860,46629,0,12386,3349,3349,3348,1726,10,3318,3318,3277,9429,9429,3318,3318,12406,12386,2128,1725,1725,22,,,1548392840.47236,12387,12387,3350,3349,1144,3349,0,0,158116,189940,1,3319,3319,3277,9429,3318.7000000034004,3319,15272,13649,40.0645729381,13915,1638121,25487,366119,7200,0.53,0.86,0.35,1165.169,3549.737,16132.937,4536.477,17473.226000000002,4628,0.38,1,12407,12387,12387,0,-1,-1,1,3300,66,54,66,62,1,3,99999,1,46,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,23691,0,7200,3300,3300,6900,7200,9000,9000,1548392834,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190125_7E_ba1d8b7b43739bc20578dbf5f9e89d8b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190125_7E_ba1d8b7b43739bc20578dbf5f9e89d8b,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-04-192.168.10.72,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,25,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3659.5000000007,3659.5000000007,4002,1863,,,0,1,725,1,2143695,1559861,51570,36233,0,7673,3684,3684,3683,1877,10,3659,3659,3632,9000,9000,3659,3659,7677,7673,2266,1875,1875,22,,,1548418138.760031,7673,7673,3685,3684,984,3684,0,0,217413,268478,1,3660,3660,3633,9001,3659.5000000007,3660,11723,12289,44.1768511862,13915,1699067,25487,366076,7500,0.53,0.86,0.35,1259.189,3586.773,17494.652,4552.632000000001,17494.651999998998,4691,0.38,1,7677,7673,7673,0,-1,-1,1,3700,65,40,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,19206,0,7500,3700,3700,7000,7400,9000,9000,1548418139,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190125_MJ_be68de569e1f9a3b0e1f7ba3259ed43e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190125_MJ_be68de569e1f9a3b0e1f7ba3259ed43e,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-04-192.168.10.62,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,25,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,3753.0,3730.0,3731.0999999971996,3731.0999999971996,4054,1792,10951.0,3730.0,0,1,700,1,2143294,1559748,51549,36217,0,7405,3752,3752,3752,1807,20,3730,3731,3691,8726,8726,3730,3730,7409,7405,2193,1802,1802,22,11148.0,20.0,1548461933.671143,7406,7406,3753,3753,1144,3752,0,0,228593,277831,1,3731,3731,3692,8726,3731.0999999971996,3731,11168,11699,44.6564885496,13915,1633445,25487,366076,7200,0.53,0.86,0.27,1215.243,4315.233,17744.536,5285.629,17744.536,5420,0.38,1,7410,7406,7406,0,-1,-1,1,3800,65,40,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,18151,0,7200,3800,3800,6700,7200,9000,9000,1548461930,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_AZ_c9cc71a04a956d6133fe9163edce1b54,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_AZ_c9cc71a04a956d6133fe9163edce1b54,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-01-192.168.10.43,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,25,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3318.4999999939,3318.4999999939,3528,1721,,,0,1,700,1,2141577,1551105,51591,35571,0,6662,3347,3347,3346,1731,7,3318,3318,3280,8290,8290,3318,3318,6665,6662,2129,1730,1730,22,,,1548481023.374868,6663,6663,3347,3347,1144,3346,0,0,256568,313861,1,3319,3319,3281,8290,3318.4999999939,3319,10068,9829,40.220949263499996,13915,1657671,25487,366076,6200,0.53,0.86,0.35,1170.532,3562.916,16102.212,4481.214,17561.4509999924,4662,0.38,1,6665,6663,6663,0,-1,-1,1,3300,65,38,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,17123,0,6200,3300,3300,6200,6200,9000,9000,1548481022,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_EN_d541acf503968fc471b3f00ba4145b3c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_EN_d541acf503968fc471b3f00ba4145b3c,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-06-192.168.10.64,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,26,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3461.8,3461.8,3726,1730,,,0,1,716,1,2142035,1571090,51612,42372,0,7187,3473,3472,3472,1741,9,3461,3461,3405,8306,8306,3461,3461,7190,7187,2310,1740,1740,22,,,1548506032.1492634,7188,7188,3473,3472,1144,3472,0,0,242641,287850,1,3462,3462,3405,8307,3461.8,3462,10558,10500,41.403785489,13915,1636517,25487,366076,6400,0.53,0.86,0.29,1118.431,4191.732,16462.408,4925.573,16462.407999999,5254,0.38,1,7190,7188,7188,0,-1,-1,1,3500,65,44,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,17467,0,6400,3500,3500,6200,6400,9000,9000,1548506032,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_DT_b7da7cf370d33df26796e7354966ef87,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_DT_b7da7cf370d33df26796e7354966ef87,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-04-192.168.10.83,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,26,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3307.6000000001,3307.6000000001,3649,1662,,,0,1,701,1,2141651,1559819,51612,36561,0,6997,3328,3327,3327,1671,19,3307,3307,3266,8251,8251,3307,3307,7008,6997,2138,1670,1670,22,,,1548525150.701328,6998,6998,3328,3328,1144,3327,0,0,233447,292319,1,3308,3308,3267,8251,3307.6000000001,3308,10836,11599,44.3086325439,13915,1636313,25487,366076,6500,0.53,0.86,,1396.247,3471.836,16019.931,4429.751,,4584,0.38,1,7009,6998,6998,0,-1,-1,1,3400,65,41,65,61,1,3,99999,1,47,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,18483,0,6500,3400,3400,6300,6500,9000,9000,1548525125,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_JX_d929206cb00d25b6a139c98646618fc8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_JX_d929206cb00d25b6a139c98646618fc8,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-04-192.168.10.92,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,26,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3798.1999999975,3798.1999999975,4077,1945,,,0,1,705,1,2140321,1559101,51591,36545,0,7628,3833,3833,3832,1956,18,3798,3798,3765,8926,8926,3798,3798,7645,7628,2353,1955,1955,22,,,1548549726.9484394,7628,7628,3834,3833,1056,3833,0,0,220039,274344,1,3798,3798,3766,8927,3798.1999999975,3798,11672,11159,41.1352746038,13915,1645635,25487,366076,7200,0.53,0.86,,1474.186,3746.886,16091.417,4825.981,,4849,0.38,1,7646,7628,7628,0,-1,-1,1,3800,65,41,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,18842,0,7200,3800,3800,6900,7200,9000,9000,1548549700,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_ET_d8c4868761553d77899c6531f04aeb27,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_ET_d8c4868761553d77899c6531f04aeb27,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-08-192.168.10.96,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,26,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3410.8999999989,3410.8999999989,3646,1729,,,0,1,712,1,2144628,1559347,51718,36249,0,6818,3429,3428,3428,1741,16,3410,3410,3374,8109,8109,3410,3410,6820,6818,2181,1740,1740,22,,,1548593792.953985,6818,6818,3430,3429,854,3429,0,0,244569,306415,1,3411,3411,3374,8110,3410.8999999989,3411,10498,10279,40.7613005551,13915,1643414,25487,366076,6400,0.53,0.86,0.28,1266.768,4241.029,16639.369,5189.016,16639.369000001898,5325,0.38,1,6821,6818,6818,0,-1,-1,1,3400,65,40,65,60,1,4,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,17191,0,6400,3400,3400,6000,6400,9000,9000,1548593788,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_JK_fa78de8ae612ccf9a66a4fe459dcfb3f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_JK_fa78de8ae612ccf9a66a4fe459dcfb3f,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-07-192.168.10.65,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,27,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3367.2999999981,3367.2999999981,3669,1726,,,0,1,701,1,2148263,1559108,51612,36561,0,7068,3382,3381,3380,1735,13,3367,3367,3310,8489,8489,3367,3367,7070,7068,2129,1734,1734,22,,,1548613327.707859,7068,7068,3382,3381,1056,3380,0,0,240540,291858,1,3367,3367,3311,8490,3367.2999999981,3367,10657,10709,42.0990566038,13915,1703951,25487,366076,6600,0.53,0.86,0.37,1195.264,3550.806,15668.343,4293.129,15668.343,4609,0.38,1,7070,7068,7068,0,-1,-1,1,3400,65,41,65,61,1,3,99999,1,47,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,17761,0,6600,3400,3400,6400,6600,9000,9000,1548613323,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_HT_c6521ef2bbc0ce6f95b83fccfd177323,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_HT_c6521ef2bbc0ce6f95b83fccfd177323,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-06-192.168.10.64,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,27,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,3601.0,3533.0,3534.1000000044,3534.1000000044,3891,1868,9942.0,3533.0,0,1,701,1,2138842,1558372,51591,36545,0,7752,3601,3600,3600,1883,15,3533,3533,3488,9060,9060,3533,3533,7764,7752,2264,1882,1882,22,11932.0,0.0,1548637553.819253,7752,7752,3601,3600,1048,3600,0,0,212524,264849,1,3534,3534,3488,9061,3534.1000000044,3534,11932,12639,45.697758496000006,13915,1694511,25487,366076,7300,0.53,0.86,0.36,1233.675,3579.716,15814.2,4527.31,15814.2,4656,0.38,1,7764,7752,7752,0,-1,-1,1,3600,65,41,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,19410,0,7300,3600,3600,7100,7300,9000,9000,1548637531,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_BT_471958a0a98769e2db5f1105581a9f32,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_BT_471958a0a98769e2db5f1105581a9f32,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-08-192.168.10.96,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,27,1,product2-noanalytics,4,2019,200,Test Complete,18.1
