data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,2611.0,2239.0,2239.0849999938,2239.0799999994,4245,1120,6827.0,,0,1,352,0,3839048,2331015,82985,40284,0,,5708,2611,2609,2608,1129,11,2239,2239,2229,2239,2239,2239,2239,5722,5708,1543,1128,1128,8,11340.0,0.0,1550875011.320905,5708,5708,2611,2609,1960,2609,0,0,375640,508067,0,2239,2239,2229,2239,2239.0799999994,2239,11340,10560,41.330724070500004,0,1733197,88344,1896453,9200,0.79,0.86,0.45,29.6544166667,2300.407,6271.948,2378.971,8072.18,14769,0.23,0.82,5723,5709,5708,0,-1,-1,1,2200,333,192,333,289,0,44,0,1,89,94,-1,96,-1,-1,100,100,-1,0,0,121,0,1,0,21064,0,9200,9100,9100,9200,9200,9000,9000,1550874966,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_4J_63afc2eae7a8cebe9b69566c15750bb4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_4J_63afc2eae7a8cebe9b69566c15750bb4,https://www.amazon.com/,VM04-05-192.168.10.93,https://www.amazon.com/,22,2,amazon-home,8,2019,200,Test Complete,18.1
24,,,2185.5299999952,2185.5299999952,4212,906,,,0,1,224,0,4027331,2517471,84006,41470,0,,5887,2692,2689,2689,915,9,2185,2185,2170,2282,2282,2185,2185,5915,5887,1221,914,914,8,,,1550919141.203785,5888,5887,2693,2690,1986,2689,0,0,372728,505313,0,2186,2186,2171,2283,2185.5299999952,2186,11711,13010,49.2057488654,0,1749350,88880,2078414,9100,0.79,0.79,0.31,42.6095238095,2348.994,7648.431,2526.629,15558.0829999924,13856,0.23,0.82,5916,5887,5888,0,-1,-1,1,2200,340,199,340,296,0,44,0,1,90,94,-1,96,-1,-1,100,100,-1,0,0,110,0,1,0,23245,0,9100,9000,9000,9100,9100,9000,9000,1550919106,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_DW_3288272071237bf53d819046820a057c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_DW_3288272071237bf53d819046820a057c,https://www.amazon.com/,VM04-02-192.168.10.90,https://www.amazon.com/,23,2,amazon-home,8,2019,200,Test Complete,18.1
24,2922.0,2211.0,2211.2249999991,2211.2149999994,4571,1019,8704.0,2211.0,0,1,186,0,4025934,2511949,83928,41470,0,,7246,2921,2920,2920,1032,13,2211,2211,2188,2291,2291,2211,2211,7261,7246,1429,1031,1031,8,13454.0,0.0,1550963172.870008,7246,7247,2922,2921,1988,2921,0,0,323758,403396,0,2211,2211,2189,2291,2211.2149999994,2211,13454,13710,51.774924471300004,0,1753941,90644,2072639,9200,0.79,0.79,0.46,38.857722222199996,2209.482,7585.378000000002,2209.483,7585.3779999962,14003,0.23,0.82,7262,7247,7246,0,-1,-1,1,2300,340,199,340,296,0,44,0,1,90,94,-1,96,-1,-1,100,100,-1,0,0,114,0,1,0,24048,0,9200,9100,9200,9200,9200,9000,9000,1550963190,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_VA_d1ce8414d5f5aa824c059715c2f734f0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_VA_d1ce8414d5f5aa824c059715c2f734f0,https://www.amazon.com/,VM01-02-192.168.10.60,https://www.amazon.com/,23,2,amazon-home,8,2019,200,Test Complete,18.1
24,,,2361.0799999879,2361.0749999934,4643,1004,,,0,1,354,0,4187603,2553727,85795,41929,0,,7535,2715,2712,2712,1014,15,2361,2361,2242,2495,2495,2361,2361,7555,7535,1426,1013,1013,8,,,1551007275.5040169,7535,7535,2715,2713,1995,2712,0,0,323591,391016,0,2361,2361,2242,2495,2361.0749999934,2361,13945,14170,50.625223293999994,0,1868073,92309,2111190,9500,0.79,0.86,0.49,55.4546,2219.377,6870.472,2272.626,6870.4720000153,13954,0.5,0.82,7555,7535,7535,0,-1,-1,1,2400,345,201,345,300,0,45,0,1,90,94,-1,96,-1,-1,100,100,-1,0,0,112,0,1,0,23683,0,9500,9300,9400,9400,9500,9000,9000,1551007266,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190224_YV_db206610aaa0d0658dcf56b0c9cb2d25,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190224_YV_db206610aaa0d0658dcf56b0c9cb2d25,https://www.amazon.com/,VM01-07-192.168.10.65,https://www.amazon.com/,24,2,amazon-home,8,2019,200,Test Complete,18.1
24,,2195.0,2195.1300000001,2195.125000002,6524,1001,4236.0,,0,1,219,0,4205963,2567556,87140,41897,0,,7230,2491,2490,2490,1008,6,2195,2195,2166,2311,2311,2195,2195,7251,7230,1341,1008,1008,9,13624.0,0.0,1551051377.1296446,7230,7230,2492,2491,1998,2491,0,0,333198,412193,0,2195,2195,2166,2312,2195.125000002,2195,13624,13489,43.9270595897,0,1879680,111816,2141089,14000,0.79,0.86,0.47,36.0894705882,2256.735,7383.283,2367.262,7383.283,11387,0.5,0.82,7251,7230,7230,0,-1,-1,1,2200,347,202,347,301,0,46,0,1,90,94,-1,95,-1,-1,100,100,-1,0,0,106,0,1,0,24524,0,14000,13400,13500,13500,13900,9000,9000,1551051362,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190224_6F_6278e441ea50b98c651a8a2b0e60a779,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190224_6F_6278e441ea50b98c651a8a2b0e60a779,https://www.amazon.com/,VM03-06-192.168.10.85,https://www.amazon.com/,24,2,amazon-home,8,2019,200,Test Complete,18.1
24,2330.0,2145.0,2145.93,2145.93,4648,914,8350.0,2145.0,0,1,246,0,4058143,2423630,85635,41134,0,,6998,2330,2327,2327,921,13,2145,2145,2116,2145,2145,2145,2145,7017,6998,1250,921,921,8,13710.0,0.0,1551095509.869316,6999,6998,2330,2328,1987,2327,0,0,317141,398295,0,2146,2146,2117,2146,2145.93,2146,13710,12890,41.486964917899996,0,1869769,51308,1989861,13900,0.79,0.79,0.52,27.592521739099997,2480.467,6217.543000000002,2480.469,6217.543000000002,13930,0.5,0.82,7017,6999,6999,0,-1,-1,1,2200,341,197,341,296,0,45,0,1,90,94,-1,98,-1,-1,100,100,-1,0,0,99,0,1,0,24107,0,13900,13900,13900,13900,13900,9000,9000,1551095466,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190225_6R_4ec4158ae18236f176b2d1b8775e04d5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190225_6R_4ec4158ae18236f176b2d1b8775e04d5,https://www.amazon.com/,VM04-05-192.168.10.93,https://www.amazon.com/,25,2,amazon-home,9,2019,200,Test Complete,18.1
24,,,2158.8499999998003,2158.8450000017,6490,976,,,0,1,220,0,4106151,2468223,87506,42612,0,,7416,2369,2367,2367,985,18,2158,2158,2140,2226,2226,2158,2158,7446,7416,1459,984,984,9,,,1551140067.111559,7416,7416,2370,2368,1983,2367,0,0,324340,383264,0,2159,2159,2140,2227,2158.8450000017,2159,13636,14240,46.566383257,0,1879525,57834,2028022,14900,0.79,0.79,0.41,48.7081176471,2439.295,8365.881,2439.297,8365.881,14592,0.23,0.82,7447,7416,7416,0,-1,-1,1,2200,347,202,347,300,0,47,0,1,90,94,-1,98,-1,-1,100,100,-1,0,0,108,0,1,0,25130,0,14800,13800,13800,13800,14800,9000,9000,1551140041,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190226_SM_34645275b89cc241f9a4f1418e27cebe,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190226_SM_34645275b89cc241f9a4f1418e27cebe,https://www.amazon.com/,VM02-07-192.168.10.75,https://www.amazon.com/,25,2,amazon-home,9,2019,200,Test Complete,18.1
24,2830.0,2445.0,2445.4750000004,2445.4750000004,5360,1174,7624.0,2445.0,0,1,200,0,4080166,2359301,85136,37948,0,10219.0,6226,2829,2827,2827,1187,15,2445,2445,2427,2543,2543,2445,2445,6266,6226,1516,1184,1184,9,15590.0,0.0,1551183746.584023,6226,6227,2830,2828,1750,2828,0,0,283030,467003,0,2445,2445,2428,2543,2445.4750000004,2445,15590,15490,45.8691145988,0,1814852,73658,2037021,14900,0.79,0.86,0.32,39.9054375,2381.4970000000008,7236.023,2500.063,15636.1599999847,14542,0.23,0.82,6267,6227,6226,0,-1,-1,1,2500,340,191,340,293,0,47,0,1,90,94,-1,97,-1,-1,100,100,-1,0,0,105,0,1,0,28101,0,14900,14800,14800,14900,14900,9000,9000,1551183726,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190226_83_b5bc96bb95ae303574282f640523b55b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190226_83_b5bc96bb95ae303574282f640523b55b,https://www.amazon.com/,VM02-03-192.168.10.71,https://www.amazon.com/,26,2,amazon-home,9,2019,200,Test Complete,18.1
24,2538.0,2224.0,2224.6599999999,2224.6549999982,6133,1065,8591.0,2224.0,0,1,185,0,4271904,2636661,84891,41241,0,,7250,2538,2536,2536,1076,19,2224,2224,2214,2224,2224,2224,2224,7268,7250,1629,1075,1075,9,13903.0,0.0,1551227837.596121,7251,7251,2538,2536,1992,2536,0,0,332754,426230,0,2225,2225,2215,2225,2224.6549999982,2225,13903,11820,38.2524271845,0,1304169,81674,2216152,14400,0.79,0.86,0.53,25.104233333299998,2153.738,6441.59,2233.346,6441.59,10811,0.5,0.82,7268,7251,7251,0,-1,-1,1,2200,345,200,345,299,0,46,0,1,90,94,-1,97,-1,-1,100,100,-1,0,0,96,0,1,0,24714,0,14400,13700,13700,13700,14300,9000,9000,1551227784,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190227_QW_f33043f1876d4b6b927d3ff520f5e3a3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190227_QW_f33043f1876d4b6b927d3ff520f5e3a3,https://www.amazon.com/,VM04-04-192.168.10.92,https://www.amazon.com/,26,2,amazon-home,9,2019,200,Test Complete,18.1
24,2845.0,2620.0,2620.6200000015,2620.6150000070998,5740,1019,10595.0,2620.0,0,1,351,0,4182549,2546283,87842,44162,0,,9428,2845,2843,2843,1029,8,2620,2620,2584,2620,2620,2620,2620,9449,9428,1582,1028,1028,9,15197.0,0.0,1551271881.3322802,9428,9428,2845,2843,1999,2843,0,0,295002,302804,0,2621,2621,2584,2621,2620.6150000070998,2621,15197,14080,41.6938110749,0,1870040,89975,2117119,14800,0.79,0.86,0.43,38.3701111111,2671.514,7596.211999999998,2746.856,7596.2119999924,13856,0.23,0.73,9449,9428,9428,0,-1,-1,1,2600,348,204,348,301,0,47,0,1,90,94,-1,96,-1,-1,100,100,-1,0,0,111,0,1,0,26642,0,14800,14700,14800,14800,14800,9000,9000,1551271868,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190227_52_a1ca0d092daffe79129f6a221df03fab,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190227_52_a1ca0d092daffe79129f6a221df03fab,https://www.amazon.com/,VM03-02-192.168.10.81,https://www.amazon.com/,27,2,amazon-home,9,2019,200,Test Complete,18.1
24,,,2614.7750000018,2614.7700000001,6839,1013,,,0,1,351,0,4027550,2387178,86255,40554,0,8118.0,7440,2890,2889,2889,1024,6,2614,2614,2572,2614,2614,2614,2614,7455,7440,1418,1023,1023,9,,,1551316083.4286811,7440,7440,2890,2890,1944,2889,0,0,257746,371429,0,2615,2615,2572,2615,2614.7700000001,2615,16639,15549,42.50956807,0,1872141,84616,1946685,15000,0.79,0.86,0.41,28.7577368421,2473.49,6971.882,2473.492,9177.197,14209,0.23,0.73,7455,7440,7440,0,-1,-1,1,2600,335,189,335,288,0,47,0,1,89,94,-1,96,-1,-1,100,100,-1,0,0,107,0,1,0,28305,0,15000,14900,14900,14900,14900,9000,9000,1551316073,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_DY_20f223a014b4ff8f6f039de6ee126846,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_DY_20f223a014b4ff8f6f039de6ee126846,https://www.amazon.com/,VM03-03-192.168.10.82,https://www.amazon.com/,27,2,amazon-home,9,2019,200,Test Complete,18.1
24,,2390.0,2390.155000001,2390.1499999993,4794,1040,4514.0,,0,1,355,0,4057743,2423695,81817,38574,0,,7070,2696,2695,2695,1058,6,2390,2390,2377,2483,2483,2390,2390,7114,7070,1477,1056,1056,8,13314.0,0.0,1551360114.748043,7071,7071,2696,2695,1915,2695,0,0,330596,401872,0,2390,2390,2377,2484,2390.1499999993,2390,13314,12379,46.1251862891,0,1856005,91092,2006021,9000,0.79,0.86,0.43,34.236588235300005,2516.548,7864.0859999999975,2516.55,7864.0859999999975,12284,0.23,0.82,7114,7071,7071,0,-1,-1,1,2400,328,185,328,284,0,44,0,1,89,93,-1,96,-1,-1,100,100,-1,0,0,99,0,1,0,22097,0,9000,8900,8900,8900,9000,9000,9000,1551360071,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_R1_daa9346a33982074b2631a37d10d37cc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_R1_daa9346a33982074b2631a37d10d37cc,https://www.amazon.com/,VM02-04-192.168.10.72,https://www.amazon.com/,28,2,amazon-home,9,2019,200,Test Complete,18.1
24,,,2403.1199999999,2403.1199999999,6372,1201,,,0,1,191,0,3996313,2355641,83486,39092,0,7367.0,6819,2726,2724,2723,1215,23,2403,2403,2378,2490,2490,2403,2403,6838,6819,1513,1214,1214,9,,,1551404224.3037179,6819,6819,2727,2724,1938,2724,0,0,270295,419302,0,2403,2403,2378,2490,2403.1199999999,2403,15986,12680,35.859728506799996,0,1355039,94604,1929377,14700,0.79,0.86,0.39,27.9136666667,3123.678,3442.925,3221.979000000001,10422.575,16020,0.23,0.82,6838,6819,6819,0,-1,-1,1,2400,331,185,331,284,0,47,0,1,89,93,-1,96,-1,-1,100,100,-1,0,0,104,0,1,0,26997,0,14700,14600,14600,14600,14700,9000,9000,1551404178,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_TY_4e5badab895dd272f6134817530a6385,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_TY_4e5badab895dd272f6134817530a6385,https://www.amazon.com/,VM04-07-192.168.10.95,https://www.amazon.com/,28,2,amazon-home,9,2019,200,Test Complete,18.1
24,2672.0,2483.0,2483.2449999958,2483.2400000014,5225,871,7140.0,,0,1,192,0,3920712,2293190,85462,39487,0,,6009,2672,2670,2670,878,13,2483,2483,2421,2483,2483,2483,2483,6025,6009,1201,877,877,9,15232.0,0.0,1551448283.208636,6010,6009,2672,2670,1940,2670,0,0,273011,446232,0,2483,2483,2422,2483,2483.2400000014,2483,15232,12800,38.2775119617,0,1861745,74182,1860645,15200,0.79,0.86,0.52,31.2922272727,2443.371,6490.393,2443.3720000000008,6490.393,10698,0.23,0.82,6025,6009,6010,0,-1,-1,1,2500,334,188,334,287,0,47,0,1,89,93,-1,97,-1,-1,100,100,-1,0,0,107,0,1,0,26398,0,15200,9000,14300,14300,14900,9000,9000,1551448264,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_VN_5f34d4561a8872fc090c4f0fb088d5f0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_VN_5f34d4561a8872fc090c4f0fb088d5f0,https://www.amazon.com/,VM03-07-192.168.10.86,https://www.amazon.com/,1,3,amazon-home,9,2019,200,Test Complete,18.1
24,,1995.0,1995.3649999989002,1995.3599999972,4974,810,4125.0,,0,1,186,0,4092233,2450933,83917,40452,0,7208.0,6719,2315,2313,2313,818,4,1995,1995,1966,2100,2100,1995,1995,6734,6719,1175,817,817,9,15706.0,0.0,1551492420.156996,6719,6719,2316,2313,1978,2313,0,0,274720,414779,0,1995,1995,1967,2101,1995.3599999972,1995,15706,12320,39.8705501618,0,1257036,112197,2023549,14500,0.79,0.86,0.48,31.6032173913,2366.772,6930.236,2366.7729999999997,6930.2360000038,15107,0.5,0.82,6734,6719,6719,0,-1,-1,1,2000,342,196,342,295,0,47,0,1,90,94,-1,95,-1,-1,100,100,-1,0,0,113,0,1,0,24518,0,14500,13700,13700,13700,14200,9000,9000,1551492375,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190302_4V_10dc10e4c99800dc6ed6d97088728398,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190302_4V_10dc10e4c99800dc6ed6d97088728398,https://www.amazon.com/,VM04-01-192.168.10.80,https://www.amazon.com/,1,3,amazon-home,9,2019,200,Test Complete,18.1
24,3203.0,2685.0,2685.7349999991,2685.7349999991,4257,1354,7129.0,,0,1,264,0,3922691,2293871,81853,40216,0,,5865,3202,3202,3201,1368,12,2685,2685,2675,2781,2781,2685,2685,5894,5865,2331,1365,1365,9,11845.0,0.0,1551580644.916042,5865,5865,3203,3202,1979,3202,0,0,373910,508506,0,2686,2686,2675,2781,2685.7349999991,2686,11845,11739,47.957516339899996,0,1342117,69044,1874776,9700,0.79,0.86,0.45,31.701047619,2775.423,7236.706,2852.262,7236.706,11393,0.5,0.82,5895,5865,5865,0,-1,-1,1,2700,340,198,340,296,0,44,0,1,90,94,-1,97,-1,-1,100,100,-1,0,0,121,0,1,0,21498,0,9700,9500,9500,9600,9700,9000,9000,1551580617,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190303_47_c8e21ccff83af3e4d7785981257a58f9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190303_47_c8e21ccff83af3e4d7785981257a58f9,https://www.amazon.com/,VM01-05-192.168.10.63,https://www.amazon.com/,2,3,amazon-home,9,2019,200,Test Complete,18.1
24,2612.0,2163.0,2163.9849999992,2163.9849999992,3711,1035,5633.0,,0,1,354,0,6120773,4492179,82296,40442,0,,8598,2612,2611,2610,1045,5,2163,2163,2154,2247,2247,2163,2163,8622,8598,1503,1044,1044,9,14218.0,0.0,1551624720.914055,8598,8598,2612,2611,1953,2611,0,0,464292,593967,0,2164,2164,2154,2248,2163.9849999992,2164,14218,16020,52.47297739930001,0,1859241,70992,1900672,14400,0.81,0.79,0.44,29.69225,2434.1679999999997,7926.852,2518.509,7926.8519999924,10901,0.23,0.82,8622,8598,8598,0,-1,-1,1,2200,333,191,333,286,0,47,0,1,89,93,-1,97,-1,-1,100,100,-1,0,0,110,0,1,0,26602,0,14400,2300,2400,2500,13200,9000,9000,1551624680,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190303_EK_cf6dbfcd8796a0d86db4a3e0244931ef,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190303_EK_cf6dbfcd8796a0d86db4a3e0244931ef,https://www.amazon.com/,VM04-07-192.168.10.95,https://www.amazon.com/,3,3,amazon-home,9,2019,200,Test Complete,18.1
24,,2201.0,2201.820000002,2201.8150000004002,3869,879,4764.0,,0,1,190,0,6237624,4596474,81687,41608,0,,6584,2532,2531,2531,886,11,2201,2201,2190,2309,2309,2201,2201,6600,6584,1285,885,885,8,12597.0,0.0,1551668896.410661,6584,6584,2532,2531,1997,2531,0,0,532311,805692,0,2202,2202,2191,2310,2201.8150000004002,2202,12597,12279,49.416498993999994,0,1313446,69922,1914785,12700,0.81,0.86,0.3,27.29464705880001,2362.313,7446.44,2477.657,37425.755,11885,0.23,0.82,6600,6584,6584,0,-1,-1,1,2200,342,200,342,296,0,46,0,1,90,94,-1,97,-1,-1,100,100,-1,0,0,118,0,1,0,22313,0,12700,2400,2400,2400,12700,9000,9000,1551668863,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190304_E9_9c28b95088515e38631c83f5d105bb8c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190304_E9_9c28b95088515e38631c83f5d105bb8c,https://www.amazon.com/,VM04-06-192.168.10.94,https://www.amazon.com/,3,3,amazon-home,9,2019,200,Test Complete,18.1
24,,,2260.5349999994,2260.5349999994,3667,1051,,,0,1,353,0,3871336,2091893,79402,37086,0,,6274,2719,2717,2717,1063,14,2260,2260,2234,2357,2357,2260,2260,6302,6274,1703,1061,1061,8,,,1551712886.925133,6274,6275,2720,2718,1886,2718,0,0,347703,400515,0,2261,2261,2234,2357,2260.5349999994,2261,12185,12179,49.251920743999996,0,1405733,69227,1664393,8500,0.79,0.86,0.31,30.1053,2624.7940000000003,6727.797,2624.796,16123.035,13988,0.23,0.82,6303,6275,6274,0,-1,-1,1,2300,318,173,318,274,0,44,0,1,89,93,-1,96,-1,-1,100,100,-1,0,0,105,0,1,0,20584,0,8500,8300,8300,8300,8400,9000,9000,1551712864,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190304_JN_2734904f5f50a43afd898b957d1c6934,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190304_JN_2734904f5f50a43afd898b957d1c6934,https://www.amazon.com/,VM03-01-192.168.10.79,https://www.amazon.com/,4,3,amazon-home,10,2019,200,Test Complete,18.1
24,,,2423.7449999928,2423.7449999928,6121,936,,,0,1,200,0,4097722,2462805,87376,43858,0,,10195,2645,2644,2643,942,19,2423,2423,2390,2526,2526,2423,2423,10225,10195,1408,941,941,10,,,1551757007.443619,10195,10195,2645,2644,1997,2644,0,0,262876,265990,0,2424,2424,2390,2526,2423.7449999928,2424,16524,15930,46.5925709272,0,1867795,58274,2044469,15600,0.79,0.86,0.44,31.197,2634.297,2897.401,2634.3,10540.51,11915,0.23,0.82,10225,10195,10195,0,-1,-1,1,2400,348,204,348,301,0,47,0,1,90,94,-1,98,-1,-1,100,100,-1,0,0,106,0,1,0,29743,0,15600,15500,15500,15600,15600,9000,9000,1551756973,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190305_WY_72c76360a2e1e39f0c62d91e44f6df17,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190305_WY_72c76360a2e1e39f0c62d91e44f6df17,https://www.amazon.com/,VM02-04-192.168.10.72,https://www.amazon.com/,4,3,amazon-home,10,2019,200,Test Complete,18.1
24,2875.0,2537.0,2537.1599999999,2537.155,5391,1044,7207.0,,0,1,243,0,3777405,2005746,81495,36814,0,6696.0,5937,2874,2873,2873,1054,7,2537,2537,2517,2627,2627,2537,2537,5954,5937,1433,1053,1053,9,15206.0,0.0,1551801113.3588881,5937,5938,2875,2874,1908,2874,0,0,266728,409921,0,2537,2537,2517,2628,2537.155,2537,15206,12879,37.6718338696,0,1327082,67380,1587492,14900,0.79,0.86,0.45,41.0933684211,2601.6020000000003,7323.84,2773.655,7323.84,12659,0.23,0.82,5955,5938,5937,0,-1,-1,1,2500,326,178,326,279,0,47,0,1,89,93,-1,96,-1,-1,100,100,-1,0,0,115,0,1,0,27997,0,14900,9500,14800,14800,14800,9000,9000,1551801073,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190305_2Q_366636a4cb1b988a83e01f504faff42a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190305_2Q_366636a4cb1b988a83e01f504faff42a,https://www.amazon.com/,VM02-08-192.168.10.76,https://www.amazon.com/,5,3,amazon-home,10,2019,200,Test Complete,18.1
