data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,4431.0,,4415.0,,4415.4100000014005,4415.4100000014005,9575,2557,11265.0,4415.0,0,1,710.0,4,2348722,2027357,48568,20601,0,15678.0,11555,4430,4387,4387,2571,10,4415,4415,4347,4415.0,4415,4415,,11710,11555,2824,2571,2571,55,21814.0,0.0,1553256487.494333,11555,11556,4431,4388,1601,4388,0,0,121967,225311,1,4415,4415,4347,4415.0,4415.4100000014005,,21814,29169,67.7426846261,30995,1429861,,,,,423262,836662,11600,0.64,0.86,0.08,2242.3720000000008,5359.138000000001,23864.69200000001,5359.139,23864.69200000001,,11263,0.38,0.9,11711,11556,11555,0,-1,-1,1,4400,213,59,213,152,0,61,0,1,50,94,-1,50,-1,-1,98,100,-1,0,0,30,0,1,0,35297,0,13106.0,13106.0,11600,11600,11600,11600,11600,9000,9000,1553256469,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190322_KT_0d29b2659c30be0d55fd2e8dc53e6ceb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190322_KT_0d29b2659c30be0d55fd2e8dc53e6ceb,,https://jet.com/search?term=headphones&experienceId=26,VM03-07-192.168.10.86,https://jet.com/search?term=headphones&experienceId=26,22,3,search26,12,2019,200,Test Complete,18.1
24,4778.0,,4752.0,,4752.6700000017,4752.6700000017,8670,827,10520.0,4752.0,0,1,,4,2353588,2031197,48660,20601,0,,10688,4777,4726,4726,2724,25,4752,4752,4677,4752.0,4752,4752,,10805,10689,2946,2724,2724,53,19252.0,0.0,1553301341.724174,10689,10689,4778,4727,1614,4727,0,0,127738,205961,0,4753,4753,4678,4753.0,4752.6700000017,,19252,22459,59.8614072495,30995,1431109,,,,,422664,839011,10700,0.64,0.86,0.09,2030.7910000000002,5167.382000000001,19084.077,5167.383,23903.967,,11759,0.38,0.9,10806,10689,10689,0,-1,-1,1,4800,205,60,205,153,0,52,0,1,50,93,-1,50,-1,-1,98,100,-1,0,0,30,0,1,0,29199,0,12002.0,12002.0,10700,10600,10700,10700,10700,9000,9000,1553301315,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190323_0H_9c865c27a3cd803ce2f1a2b2b9072da1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190323_0H_9c865c27a3cd803ce2f1a2b2b9072da1,,https://jet.com/search?term=headphones&experienceId=26,VM01-07-192.168.10.65,https://jet.com/search?term=headphones&experienceId=26,22,3,search26,12,2019,200,Test Complete,18.1
24,4282.0,,4282.0,,4282.7149999976,4282.7149999976,7722,6869,8224.0,,0,1,,4,2354481,2032110,51914,22162,0,,10316,4240,4202,4202,2455,21,4282,4282,4165,4282.0,4282,4282,,10390,10316,2675,2454,2454,53,18830.0,0.0,1553344660.5349028,10316,10316,4241,4203,1613,4202,0,0,196846,589530,0,4283,4283,4165,4283.0,4282.7149999976,,18830,23680,64.4529123571,30995,1431047,,,,,423165,839208,10200,0.64,0.86,0.1,1910.267,4856.87,22506.447999999997,4856.871,22506.447999996202,,10996,0.38,0.9,10390,10316,10316,0,-1,-1,1,4300,213,64,213,162,0,51,0,1,50,94,-1,50,-1,-1,98,100,-1,0,0,30,0,1,0,29086,0,11465.0,11465.0,10200,10200,10200,10200,10200,9000,9000,1553344589,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190323_YX_5f7dc0ac01d77509f4cbb486579cabb5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190323_YX_5f7dc0ac01d77509f4cbb486579cabb5,,https://jet.com/search?term=headphones&experienceId=26,VM04-02-192.168.10.90,https://jet.com/search?term=headphones&experienceId=26,23,3,search26,12,2019,200,Test Complete,18.1
24,4297.0,,4272.0,,4272.785000000999,4272.7799999993,8161,1660,12168.0,4272.0,0,1,,4,2352535,2030612,48688,20601,0,,10196,4297,4263,4263,2605,8,4272,4272,4217,4272.0,4272,4272,,10294,10196,2811,2603,2603,51,18737.0,0.0,1553388753.712181,10197,10197,4297,4263,1618,4263,0,0,137760,237860,0,4273,4273,4218,4273.0,4272.7799999993,,18737,22489,60.6362901051,30995,1430685,,,,,422664,838360,10200,0.64,0.86,0.1,1929.401,4893.888,16405.991,4893.889,22949.26,,11378,0.38,0.9,10295,10197,10197,0,-1,-1,1,4300,207,60,207,154,0,53,0,1,50,90,-1,50,-1,-1,98,100,-1,0,0,30,0,1,0,28826,0,11529.0,11529.0,10200,10100,10200,10200,10200,9000,9000,1553388724,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190324_D2_d52ab6785aa575405f2a8ca722c53788,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190324_D2_d52ab6785aa575405f2a8ca722c53788,,https://jet.com/search?term=headphones&experienceId=26,VM03-02-192.168.10.81,https://jet.com/search?term=headphones&experienceId=26,23,3,search26,12,2019,200,Test Complete,18.1
24,4280.0,,4280.0,,4280.9850000049,4280.9800000105,8276,2293,10212.0,4280.0,0,1,699.0,4,2360193,2034173,47543,21066,0,,10539,4272,4248,4248,2309,11,4280,4280,4199,4280.0,4280,4280,,10618,10539,2637,2308,2308,50,19075.0,0.0,1553521020.782777,10540,10539,4272,4248,1621,4248,0,0,140638,246656,1,4281,4281,4199,4281.0,4280.9800000105,,19075,22819,61.3276001075,30995,1439053,,,,,423229,834623,10300,0.64,0.86,0.09,2259.867,5066.685,18172.767,5066.686,29699.3270000153,,11209,0.38,0.9,10618,10539,10540,0,-1,-1,1,4300,202,61,202,149,0,53,0,1,50,93,-1,50,-1,-1,98,100,-1,0,0,29,0,1,0,31123,0,12025.0,12025.0,10300,10300,10300,10300,10300,9000,9000,1553520993,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190325_FQ_699ae542fff78ecd6a2d8c77c569a2b7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190325_FQ_699ae542fff78ecd6a2d8c77c569a2b7,,https://jet.com/search?term=headphones&experienceId=26,VM03-05-192.168.10.84,https://jet.com/search?term=headphones&experienceId=26,25,3,search26,13,2019,200,Test Complete,18.1
24,4197.0,,4184.0,,4184.3599999993,4184.3599999993,8131,2455,11583.0,4184.0,0,1,698.0,4,2352075,2024392,49871,20161,0,,9662,4197,4175,4175,2473,16,4184,4184,4124,4184.0,4184,4184,,9735,9662,2702,2472,2472,52,17969.0,0.0,1553565189.1985474,9663,9662,4197,4176,1636,4176,0,0,151609,280853,1,4184,4184,4124,4184.0,4184.3599999993,,17969,20709,57.6398552741,30995,1431069,,,,,422664,833334,9600,0.64,0.86,0.07,1899.027,5798.16,23768.349,5798.161,23768.349,,11585,0.38,0.9,9735,9663,9663,0,-1,-1,1,4200,206,57,206,154,0,52,0,1,50,91,-1,50,-1,-1,98,100,-1,0,0,28,0,1,0,27356,0,10853.0,10853.0,9600,9500,9500,9600,9600,9000,9000,1553565131,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190326_JA_5252db64414d6c0cd7a9182085302eab,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190326_JA_5252db64414d6c0cd7a9182085302eab,,https://jet.com/search?term=headphones&experienceId=26,VM02-06-192.168.10.74,https://jet.com/search?term=headphones&experienceId=26,25,3,search26,13,2019,200,Test Complete,18.1
24,4417.0,7900.0,4417.0,7900.0,4417.230000006401,4417.225000012,7712,2535,9012.0,,0,1,708.0,3,2233631,1867141,59743,24914,0,,9122,4407,4346,4346,2554,13,4417,4417,4307,4417.0,4417,4417,,9126,9122,2794,2552,2552,54,20080.0,0.0,1553611295.09801,9123,9122,4407,4346,1642,4346,0,0,127308,283415,1,4417,4417,4307,4417.0,4417.225000012,,20080,19170,47.722180731899996,60566,1371766,7900.0,7900.0,7900.0,7900.0,405198,778658,9800,0.64,0.86,0.11,1363.116,5056.958,22098.431,5056.959,22098.431,,10333,0.38,0.9,9126,9123,9123,0,-1,-1,1,4400,225,68,225,163,0,62,0,1,50,90,-1,48,-1,-1,96,100,-1,0,0,35,0,1,0,30069,0,10770.0,10770.0,9800,9200,9800,9800,9800,9000,9000,1553611260,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190326_NE_0009b52d69a8d20ffecf98631f5ee785,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190326_NE_0009b52d69a8d20ffecf98631f5ee785,,https://jet.com/search?term=headphones&experienceId=26,VM03-02-192.168.10.81,https://jet.com/search?term=headphones&experienceId=26,26,3,search26,13,2019,200,Test Complete,18.1
24,4717.0,,4678.0,,4678.409999993201,4678.4049999987,6843,2666,9505.0,,0,1,712.0,3,2202576,1866645,62726,24805,0,,9507,4717,4626,4626,2685,21,4678,4678,4559,4678.0,4678,4678,,9514,9507,3012,2683,2683,54,18408.0,0.0,1553697467.142753,9508,9508,4717,4627,1626,4627,0,0,139917,272821,1,4678,4678,4559,4678.0,4678.4049999987,,18408,18020,50.111234705200005,30995,1346655,,,,,404632,772932,9800,0.64,0.86,0.1,1595.286,5082.611,18288.037,5082.612,21867.88,,10619,0.38,0.9,9515,9508,9508,0,-1,-1,1,4700,225,68,225,170,0,55,0,1,51,92,-1,48,-1,-1,98,100,-1,0,0,35,0,1,0,27239,0,11182.0,11182.0,9800,9500,9800,9800,9800,9000,9000,1553697400,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190327_FA_fb3aae5768f869cf52e61d3445c21dc9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190327_FA_fb3aae5768f869cf52e61d3445c21dc9,,https://jet.com/search?term=headphones&experienceId=26,VM02-01-192.168.10.69,https://jet.com/search?term=headphones&experienceId=26,27,3,search26,13,2019,200,Test Complete,18.1
24,4284.0,,4267.0,,4267.1600000031,4267.1600000031,7158,2481,11998.0,4267.0,0,1,717.0,3,2226379,1890902,61748,27096,0,11420.0,8562,4283,4255,4255,2492,18,4267,4267,4193,4267.0,4267,4267,,8582,8562,2744,2491,2491,51,18119.0,0.0,1553785858.987134,8562,8562,4284,4255,1689,4255,0,0,142369,310952,1,4267,4267,4194,4267.0,4267.1600000031,,18119,15120,41.4928649835,30995,1343497,,,,,404632,800123,9200,0.64,0.86,0.03,1347.586,8400.811,16922.853,8400.813,20002.626,,12218,0.38,0.9,8582,8562,8562,0,-1,-1,1,4300,230,80,230,176,0,54,0,1,51,94,-1,50,-1,-1,98,100,-1,0,0,47,0,1,0,26491,0,10211.0,10211.0,8600,8400,8600,8600,8600,9000,9000,1553785811,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190328_VB_1b1870b91d2306f6e7c541afc3db1580,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190328_VB_1b1870b91d2306f6e7c541afc3db1580,,https://jet.com/search?term=headphones&experienceId=26,VM03-02-192.168.10.81,https://jet.com/search?term=headphones&experienceId=26,28,3,search26,13,2019,200,Test Complete,18.1
24,4379.0,,4379.0,,4379.6499999989,4379.6449999973,8085,2448,13698.0,4379.0,0,1,748.0,3,2232529,1890595,60731,26695,0,,9652,4293,4252,4252,2461,12,4379,4379,4201,4379.0,4379,4379,,9664,9652,2792,2460,2460,50,18388.0,0.0,1553829770.2810788,9652,9653,4294,4253,1691,4253,0,0,140058,262436,1,4380,4380,4201,4380.0,4379.6449999973,,18388,19310,53.773322194399995,30995,1345133,,,,,405444,800778,10000,0.64,0.86,0.1,1673.378,4789.871,22928.226000000002,4789.872,22928.226000000002,,12581,0.38,0.9,9665,9653,9652,0,-1,-1,1,4400,226,78,226,173,0,53,0,1,51,94,-1,50,-1,-1,98,100,-1,0,0,45,0,1,0,28479,0,11668.0,11668.0,10000,9700,10000,10000,10000,9000,9000,1553829680,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_XW_50688af8868caca87af0b5deeb15e231,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_XW_50688af8868caca87af0b5deeb15e231,,https://jet.com/search?term=headphones&experienceId=26,VM04-03-192.168.10.91,https://jet.com/search?term=headphones&experienceId=26,28,3,search26,13,2019,200,Test Complete,18.1
24,4199.0,,4174.0,,4174.139999988301,4174.139999988301,7468,2335,12112.0,4174.0,0,1,702.0,3,2227406,1890483,60710,26695,0,,8515,4199,4139,4139,2350,13,4174,4174,4096,4174.0,4174,4174,,8522,8516,2567,2349,2349,50,16993.0,0.0,1553873916.631912,8516,8516,4199,4140,1691,4139,0,0,151958,305853,1,4174,4174,4096,4174.0,4174.139999988301,,16993,16979,49.5188101487,30995,1345130,,,,,404632,799964,9300,0.64,0.86,0.1,1441.596,4865.4259999999995,21850.673,4865.427,21850.673,,12500,0.38,0.9,8523,8516,8516,0,-1,-1,1,4200,224,78,224,174,0,50,0,1,50,90,-1,50,-1,-1,98,100,-1,0,0,45,0,1,0,25844,0,10142.0,10142.0,9300,8700,9300,9300,9300,9000,9000,1553873845,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_99_a66924db733c65415e8885d891bb0b4b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_99_a66924db733c65415e8885d891bb0b4b,,https://jet.com/search?term=headphones&experienceId=26,VM02-07-192.168.10.75,https://jet.com/search?term=headphones&experienceId=26,29,3,search26,13,2019,200,Test Complete,18.1
24,4302.0,8000.0,4302.0,8000.0,4302.934999999699,4302.9300000017,7699,2385,8202.0,,0,1,699.0,3,2213307,1891135,65628,26895,0,,8649,4222,4186,4186,2405,13,4302,4302,4143,4302.0,4302,4302,,8655,8649,2626,2404,2404,50,17132.0,0.0,1553917923.565414,8650,8650,4222,4186,1773,4186,0,0,150085,301857,1,4303,4303,4143,4303.0,4302.9300000017,,17132,17699,51.7090271692,14988,1330826,8000.0,8000.0,8000.0,8000.0,405460,800896,14400,0.64,0.86,0.11,1389.35,4683.292,17504.327,4683.293,21877.699,,12111,0.38,0.9,8655,8650,8650,0,-1,-1,1,4300,238,79,238,185,0,53,0,1,50,94,-1,50,-1,-1,99,100,-1,0,0,47,0,1,0,28512,0,10260.0,10260.0,14400,9000,9000,9300,14400,9000,9000,1553917879,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190330_3J_f04365e85f22a5e548ccbc1bcf8410ad,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190330_3J_f04365e85f22a5e548ccbc1bcf8410ad,,https://jet.com/search?term=headphones&experienceId=26,VM01-07-192.168.10.65,https://jet.com/search?term=headphones&experienceId=26,29,3,search26,13,2019,200,Test Complete,18.1
24,4786.0,8600.0,4786.0,8600.0,4786.61499999,4786.61499999,8108,3003,13199.0,4786.0,0,1,768.0,3,2223662,1901463,62303,27895,0,,9175,4743,4712,4712,3041,11,4786,4786,4676,4786.0,4786,4786,,9179,9175,3242,3040,3040,51,17463.0,0.0,1553962091.600707,9175,9175,4743,4712,1746,4712,0,0,153780,308078,1,4787,4787,4677,4787.0,4786.61499999,,17463,16649,47.4629418472,14988,1330881,8600.0,8600.0,8600.0,8600.0,404632,810283,14800,0.64,0.86,0.07,1436.601,5499.647,18210.63,5499.649,22023.787,,12818,0.38,0.9,9179,9175,9175,0,-1,-1,1,4800,224,84,224,176,0,48,0,1,50,94,-1,51,-1,-1,99,100,-1,0,0,53,0,1,0,29586,0,10904.0,10904.0,14800,9200,9300,9300,14700,9000,9000,1553962047,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190330_KZ_4c49a7f6fe1a86a25af6e0b787dd4295,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190330_KZ_4c49a7f6fe1a86a25af6e0b787dd4295,,https://jet.com/search?term=headphones&experienceId=26,VM03-05-192.168.10.84,https://jet.com/search?term=headphones&experienceId=26,30,3,search26,13,2019,200,Test Complete,18.1
24,4051.0,8200.0,4051.0,8200.0,4051.1249999981,4051.1249999981,7733,2316,14566.0,4051.0,0,1,701.0,3,2219252,1895136,68246,29319,0,,8779,4041,4006,4006,2327,13,4051,4051,3963,4051.0,4051,4051,,8785,8779,2560,2327,2327,52,17761.0,160.0,1554006197.781436,8780,8780,4041,4006,1736,4006,0,0,142214,293183,1,4051,4051,3964,4051.0,4051.1249999981,,17921,17930,50.72135785010001,14988,1332923,8200.0,8200.0,8200.0,8200.0,405428,803419,14700,0.64,0.86,0.11,1478.398,4637.304,20548.09,4637.305,20548.0900000076,,12275,0.38,0.9,8786,8780,8780,0,-1,-1,1,4000,237,79,237,182,0,55,0,1,50,94,-1,50,-1,-1,99,100,-1,0,0,47,0,1,0,31235,0,10510.0,10510.0,14700,8900,9500,9500,14600,9000,9000,1554006153,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_51_1a6cf61d23b2c68102bae0a39f3f2ba3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_51_1a6cf61d23b2c68102bae0a39f3f2ba3,,https://jet.com/search?term=headphones&experienceId=26,VM03-03-192.168.10.82,https://jet.com/search?term=headphones&experienceId=26,31,3,search26,13,2019,200,Test Complete,18.1
24,4374.0,8300.0,4364.0,8300.0,4364.480000000201,4364.4749999985,7846,2551,9053.0,,0,1,698.0,3,2265406,1907555,64704,29463,0,,9056,4373,4330,4330,2562,15,4364,4364,4260,4364.0,4364,4364,,9062,9056,2903,2561,2561,49,17492.0,0.0,1554050276.446569,9056,9057,4374,4330,1736,4330,0,0,151623,293244,1,4364,4364,4261,4364.0,4364.4749999985,,17492,17930,51.5229885057,44559,1370602,8300.0,8300.0,8300.0,8300.0,404632,810392,14800,0.64,0.86,0.11,1710.1789999999999,4732.431,18062.273999999998,4732.433,21417.496,,12633,0.38,0.9,9062,9057,9056,0,-1,-1,1,4400,227,82,227,180,0,47,0,1,50,94,-1,51,-1,-1,97,100,-1,0,0,50,0,1,0,30723,0,10624.0,10624.0,14800,8900,9000,9000,14800,9000,9000,1554050185,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_X1_d75516a324f1b35cd6979a1ce1dbd1b5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_X1_d75516a324f1b35cd6979a1ce1dbd1b5,,https://jet.com/search?term=headphones&experienceId=26,VM04-07-192.168.10.95,https://jet.com/search?term=headphones&experienceId=26,31,3,search26,13,2019,200,Test Complete,18.1
24,4865.0,9200.0,4847.0,9200.0,4847.8299999988,4847.8249999971,8714,2671,13264.0,4847.0,0,1,715.0,3,2234817,1910640,65514,30055,0,,9634,4865,4780,4780,2683,8,4847,4847,4707,4847.0,4847,4847,,9638,9634,2933,2683,2683,51,18176.0,0.0,1554094378.244299,9634,9634,4865,4780,1740,4780,0,0,144135,274398,1,4848,4848,4708,4848.0,4847.8249999971,,18176,18470,52.1751412429,14988,1332688,9200.0,9200.0,9200.0,9200.0,405490,819315,15600,0.64,0.86,0.11,1490.0970000000002,4610.196,20985.553,4610.197,20985.553,,12502,0.38,0.9,9638,9634,9634,0,-1,-1,1,4800,233,85,233,183,0,50,0,1,50,94,-1,51,-1,-1,99,100,-1,0,0,54,0,1,0,30937,0,11218.0,11218.0,15600,9800,10500,10500,15500,9000,9000,1554094286,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190401_3C_6dd828e5f605d0289f7457fbba8dc5f6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190401_3C_6dd828e5f605d0289f7457fbba8dc5f6,,https://jet.com/search?term=headphones&experienceId=26,VM04-08-192.168.10.96,https://jet.com/search?term=headphones&experienceId=26,1,4,search26,14,2019,200,Test Complete,18.1
24,4539.0,8400.0,4539.0,8400.0,4539.789999995301,4539.789999995301,7934,2731,9104.0,,0,1,706.0,3,2263534,1901648,65314,29256,0,,9103,4444,4414,4412,2744,13,4539,4539,4363,4539.0,4539,4539,,9107,9103,3082,2743,2743,50,17695.0,0.0,1554138524.0996554,9103,9103,4445,4415,1723,4412,0,0,151265,298438,1,4540,4540,4363,4540.0,4539.789999995301,,17695,17139,49.2387245045,44559,1368992,8400.0,8400.0,8400.0,8400.0,404632,805469,14800,0.64,0.86,0.11,1466.66,4826.925,18049.639,4826.9259999999995,21386.729,,12368,0.38,0.9,9107,9103,9103,0,-1,-1,1,4500,232,81,232,178,0,54,0,1,50,94,-1,50,-1,-1,97,100,-1,0,0,49,0,1,0,30614,0,10634.0,10634.0,14800,9000,9100,9100,14800,9000,9000,1554138480,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190401_AP_d7bc51593533803a65a3bbb174964fea,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190401_AP_d7bc51593533803a65a3bbb174964fea,,https://jet.com/search?term=headphones&experienceId=26,VM03-06-192.168.10.85,https://jet.com/search?term=headphones&experienceId=26,1,4,search26,14,2019,200,Test Complete,18.1
24,4311.0,8700.0,4295.0,8700.0,4295.65,4295.65,8345,2439,8596.0,,0,1,704.0,3,2224447,1901723,65962,29456,0,,9121,4311,4251,4251,2453,11,4295,4295,4191,4295.0,4295,4295,,9137,9121,2675,2452,2452,49,17845.0,0.0,1554182561.5522392,9121,9121,4311,4251,1735,4251,0,0,144388,284603,1,4296,4296,4191,4296.0,4295.65,,17845,18449,52.001127395699996,14988,1331974,8700.0,8700.0,8700.0,8700.0,405463,810391,15500,0.64,0.86,0.12,1538.289,4532.544,20972.162999999997,4532.545,20972.162999999997,,12519,0.38,0.9,9138,9121,9121,0,-1,-1,1,4300,233,82,233,182,0,51,0,1,50,94,-1,50,-1,-1,99,100,-1,0,0,50,0,1,0,29866,0,10901.0,10901.0,15500,10100,10100,10100,15500,9000,9000,1554182512,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190402_MD_358eb4a602f58d6f37f81be82b975b47,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190402_MD_358eb4a602f58d6f37f81be82b975b47,,https://jet.com/search?term=headphones&experienceId=26,VM03-04-192.168.10.83,https://jet.com/search?term=headphones&experienceId=26,2,4,search26,14,2019,200,Test Complete,18.1
