data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,2100.0,2675,2800.0,2675.1799999911,2091.0399999993,2678,1290,3545,,0,1,707.0,1,1436750,1414368,28452,27867,0,4597,3094,3065,3065,1329,17.0,2675,2675,2077,3525,3525,2091,,4607,4606,1326,1327,1327,2,4790,36,1555240942.828869,4606,4597,3094,3066,582,3066,0,0,406320,426528.0,1,2675.0,2675.0,2078.0,3526.0,2091.0399999993,,4826,5660,38.6348122867,20833,399625,2800.0,2100.0,2100.0,2800.0,136237,498615,3500,0.9,0.93,0.59,16.0,2948.942,6658.505,5863.719,6658.505,,5130.0,0.58,0.86,4607,4606,4606,0,-1,-1,1,2100,57,56,57,56,0,1,0,1,14,100,-1,73,-1,-1,95,100,-1,100,0,18,0,1,0,13290,0,3500,3500,3500,3500,3500,9000,9000,1555240840,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190414_R2_6c01af912e3d5e66593d448c8795da3c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190414_R2_6c01af912e3d5e66593d448c8795da3c,1.0,https://www.apple.com/,VM01-05-192.168.10.63,https://www.apple.com/,14,04,apple-home,15,2019,200,Test Complete,19.04
24,,1900.0,2398,2700.0,2398.355,1938.52,2523,1289,3311,,0,1,702.0,1,1436750,1414368,28452,27867,0,4372,2955,2930,2929,1297,17.0,2398,2487,1930,3316,3316,1938,,4377,4377,1324,1296,1296,2,4569,28,1555285101.472596,4378,4372,2955,2930,582,2929,0,0,434325,457872.0,1,2398.0,2488.0,1931.0,3317.0,1938.52,,4597,4669,32.7949438202,20833,399629,2700.0,1900.0,1900.0,2700.0,136237,498615,3300,0.9,0.93,0.59,16.0,2856.804,6693.998,5724.124,6693.998,,5097.0,0.58,0.86,4377,4377,4378,0,-1,-1,1,1900,57,56,57,56,0,1,0,1,13,100,-1,73,-1,-1,95,100,-1,100,0,18,0,1,0,11858,0,3300,3300,3300,3300,3300,9000,9000,1555284940,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190414_HN_6ff3320a40002f2d674010359651cb88,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190414_HN_6ff3320a40002f2d674010359651cb88,1.0,https://www.apple.com/,VM04-04-192.168.10.92,https://www.apple.com/,14,04,apple-home,15,2019,200,Test Complete,19.04
24,,2300.0,2494,3400.0,2494.3400000047,2278.8700000092,3125,1336,3991,,0,1,765.0,1,1436750,1414368,28565,27867,0,5237,3972,3870,3869,1352,7.0,2494,2494,2261,4002,4002,2278,,5245,5244,1360,1350,1350,2,5434,36,1555329348.89763,5245,5238,3973,3871,582,3870,0,0,347544,361823.0,1,2494.0,2494.0,2262.0,4003.0,2278.8700000092,,5470,5989,38.0559085133,20833,399624,3400.0,2300.0,2300.0,3400.0,136237,498615,4000,0.9,0.93,0.59,16.0,2848.24,6667.231,5741.33,6667.231,,5089.0,0.58,0.86,5246,5245,5245,0,-1,-1,1,2300,57,56,57,56,0,1,0,1,13,100,-1,73,-1,-1,95,100,-1,100,0,18,0,1,0,13833,0,4000,4000,4000,4000,4000,9000,9000,1555329247,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190415_CA_66ce538f82d70c2befb621b384c2f006,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190415_CA_66ce538f82d70c2befb621b384c2f006,1.0,https://www.apple.com/,VM01-05-192.168.10.63,https://www.apple.com/,15,04,apple-home,16,2019,200,Test Complete,19.04
24,,2000.0,2438,2700.0,2438.8399999998,1966.555,2568,1262,3315,,0,1,705.0,1,1436750,1414368,28561,27863,0,4426,3018,2997,2997,1275,12.0,2438,2703,1939,3322,3322,1966,,4434,4433,1295,1274,1274,2,4624,39,1555374032.121851,4434,4427,3019,2998,582,2998,0,0,422449,445891.0,1,2439.0,2704.0,1940.0,3323.0,1966.555,,4663,5040,36.0257326662,20833,399625,2700.0,2000.0,2000.0,2700.0,136237,498615,3300,0.9,0.93,0.58,16.0,2932.439,6756.464,5828.873,6756.464,,5195.0,0.58,0.86,4434,4434,4434,0,-1,-1,1,2000,57,56,57,56,0,1,0,1,14,100,-1,73,-1,-1,95,100,-1,100,0,18,0,1,0,11717,0,3300,3300,3300,3300,3300,9000,9000,1555373924,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_S3_e52908586e4c2caa2aa730ec6565af30,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_S3_e52908586e4c2caa2aa730ec6565af30,1.0,https://www.apple.com/,VM01-03-192.168.10.61,https://www.apple.com/,15,04,apple-home,16,2019,200,Test Complete,19.04
24,,2200.0,2762,3000.0,2762.3949999979,2229.4049999982,2796,1364,3703,,0,1,709.0,1,1436750,1414368,28450,27865,0,4652,3208,3186,3186,1382,15.0,2762,2762,2223,3642,3642,2229,,4664,4663,1401,1381,1381,2,4849,28,1555417424.019836,4664,4653,3209,3186,582,3186,0,0,408980,428596.0,1,2762.0,2762.0,2224.0,3642.0,2229.4049999982,,4877,5080,35.1557093426,20833,399625,3000.0,2200.0,2200.0,3000.0,136237,498615,3600,0.9,0.93,0.6,16.0,2826.322,6634.971,5692.639,6634.971,,4883.0,0.58,0.86,4664,4664,4664,0,-1,-1,1,2200,57,56,57,56,0,1,0,1,13,100,-1,73,-1,-1,95,100,-1,100,0,18,0,1,0,12382,0,3600,3600,3600,3600,3600,9000,9000,1555417314,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_5G_3c1835dc3e49df9d3a5f0e9d37ddf0b9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_5G_3c1835dc3e49df9d3a5f0e9d37ddf0b9,1.0,https://www.apple.com/,VM03-02-192.168.10.81,https://www.apple.com/,16,04,apple-home,16,2019,200,Test Complete,19.04
24,,2100.0,2569,2800.0,2569.0749999999,2076.2199999999,2670,994,3409,,0,1,,1,1437890,1415508,28450,27865,0,4547,3040,3018,3018,1281,8.0,2569,2676,2063,3377,3377,2076,,4561,4559,1299,1281,1281,2,4778,26,1555461508.015668,4560,4547,3040,3018,582,3018,0,0,377398,396945.0,0,2569.0,2677.0,2063.0,3377.0,2076.2199999999,,4804,4730,32.6657458564,20833,399624,2800.0,2100.0,2100.0,2800.0,136237,498615,3400,0.9,0.93,0.64,16.0,2760.815,6012.283,5643.763,6012.283,,4862.0,0.58,0.86,4561,4559,4560,0,-1,-1,1,2100,58,57,58,57,0,1,0,1,14,100,-1,73,-1,-1,95,100,-1,100,0,18,0,1,0,11911,0,3400,3400,3400,3400,3400,9000,9000,1555461344,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_G5_346f0ec7099b15f72709a36f0471aaa3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_G5_346f0ec7099b15f72709a36f0471aaa3,1.0,https://www.apple.com/,VM04-06-192.168.10.94,https://www.apple.com/,16,04,apple-home,16,2019,200,Test Complete,19.04
24,,2300.0,2856,3000.0,2856.2499999971,2215.320000003,2901,1394,3614,,0,1,706.0,1,1436905,1414523,28450,27865,0,4768,3345,3313,3313,1404,31.0,2856,2856,2185,3620,3620,2215,,4779,4778,1418,1403,1403,2,4967,37,1555505580.972735,4779,4769,3346,3314,613,3313,0,0,398034,417879.0,1,2856.0,2856.0,2186.0,3621.0,2215.320000003,,5004,5190,34.8088531187,20833,399797,3000.0,2300.0,2300.0,3000.0,136237,498615,3700,0.9,0.93,0.6,16.0,2880.443,6581.356,5760.811,6581.356,,5020.0,0.58,0.86,4779,4779,4779,0,-1,-1,1,2300,57,56,57,56,0,1,0,1,15,100,-1,73,-1,-1,95,100,-1,100,0,18,0,1,0,12999,0,3700,3700,3700,3700,3700,9000,9000,1555505442,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_XX_e8f9beed5784058b960e94b525278d5c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_XX_e8f9beed5784058b960e94b525278d5c,1.0,https://www.apple.com/,VM02-01-192.168.10.69,https://www.apple.com/,17,04,apple-home,16,2019,200,Test Complete,19.04
24,,3200.0,3644,3900.0,3644.3700000004,3214.6150000003,3724,1713,4534,,0,1,707.0,1,1436905,1414523,28450,27865,0,5762,4033,4012,4012,1723,6.0,3644,3644,3209,4363,4363,3214,,5776,5775,1737,1722,1722,2,5947,39,1555549877.033794,5776,5762,4033,4012,613,4012,0,0,336275,348147.0,1,3644.0,3644.0,3209.0,4364.0,3214.6150000003,,5986,4369,25.8732978094,20833,399780,3900.0,3200.0,3200.0,3900.0,136237,498615,4400,0.9,0.93,0.57,16.0,3237.871,6704.468,6152.902,6704.468,,5070.0,0.58,0.86,5776,5776,5776,0,-1,-1,1,3200,57,56,57,56,0,1,0,1,15,100,-1,73,-1,-1,95,100,-1,100,0,18,0,1,0,13375,0,4400,4400,4400,4400,4400,9000,9000,1555549769,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190418_TH_c19a2e05461791fa24e508509f3daf1c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190418_TH_c19a2e05461791fa24e508509f3daf1c,1.0,https://www.apple.com/,VM01-06-192.168.10.64,https://www.apple.com/,17,04,apple-home,16,2019,200,Test Complete,19.04
24,,2200.0,2372,3500.0,2372.7450000006,2199.274999999,2894,1268,3577,,0,1,711.0,1,1392921,1370539,27919,27334,0,4625,3137,3116,3115,1281,13.0,2372,2372,2181,3541,3541,2199,,4637,4636,1295,1280,1280,2,4843,28,1555593808.229913,4636,4626,3137,3116,601,3116,0,0,386600,406929.0,1,2373.0,2373.0,2182.0,3541.0,2199.274999999,,4871,4559,31.732776618,20833,400839,3500.0,2200.0,2200.0,3500.0,118688,453571,3500,0.93,0.93,0.5,16.0,3256.469,7258.581,6127.631,7258.581,,5852.0,0.58,0.86,4638,4637,4636,0,-1,-1,1,2200,56,55,56,55,0,1,0,1,13,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,12759,0,3500,3500,3500,3500,3500,9000,9000,1555593669,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190418_YR_ef9b6557dc64d0576bd4db0ef1995a68,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190418_YR_ef9b6557dc64d0576bd4db0ef1995a68,1.0,https://www.apple.com/,VM02-03-192.168.10.71,https://www.apple.com/,18,04,apple-home,16,2019,200,Test Complete,19.04
24,,2300.0,2500,3700.0,2500.4350000017,2270.16,3045,1325,3671,,0,1,712.0,1,1392921,1370539,27917,27332,0,4811,3322,3292,3292,1339,10.0,2500,2500,2188,3642,3642,2270,,4817,4817,1348,1338,1338,2,4997,35,1555637924.593616,4817,4811,3322,3293,601,3293,0,0,375754,392479.0,1,2500.0,2500.0,2188.0,3642.0,2270.16,,5032,5859,39.0406395736,20833,400840,3700.0,2300.0,2300.0,3700.0,118688,453571,3700,0.93,0.93,0.6,16.0,2901.105,6106.933,5752.665,6106.933,,5471.0,0.58,0.86,4818,4818,4817,0,-1,-1,1,2300,56,55,56,55,0,1,0,1,15,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,13101,0,3700,3500,3700,3700,3700,9000,9000,1555637760,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_91_de478ee862dff0b887ae250509cee3f4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_91_de478ee862dff0b887ae250509cee3f4,1.0,https://www.apple.com/,VM04-07-192.168.10.95,https://www.apple.com/,18,04,apple-home,16,2019,200,Test Complete,19.04
24,,2100.0,2256,3600.0,2256.7249999993,2052.2899999996,2908,1342,3620,,0,1,747.0,1,1392921,1370539,27919,27334,0,4696,3203,3167,3167,1373,14.0,2256,2256,2042,3627,3627,2052,,4705,4705,1367,1371,1371,2,4877,40,1555682012.227403,4705,4697,3203,3167,601,3167,0,0,389628,407534.0,1,2257.0,2257.0,2042.0,3628.0,2052.2899999996,,4917,5429,36.6396761134,20833,400839,3600.0,2100.0,2100.0,3600.0,118688,453571,3600,0.93,0.93,0.52,16.3406282051,3205.028,7107.081,6146.714,7107.081,,5723.0,0.58,0.86,4706,4705,4705,0,-1,-1,1,2100,56,55,56,55,0,1,0,1,13,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,13390,0,3600,3600,3600,3600,3600,9000,9000,1555681848,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_R9_fc0de82d35310cf2144a2317b76d8477,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_R9_fc0de82d35310cf2144a2317b76d8477,1.0,https://www.apple.com/,VM04-02-192.168.10.90,https://www.apple.com/,19,04,apple-home,16,2019,200,Test Complete,19.04
24,,2400.0,2625,4000.0,2625.4950000002,2380.365,3326,1384,3919,,0,1,710.0,1,1392921,1370539,27915,27330,0,5129,3676,3654,3654,1397,21.0,2625,2625,2356,3926,3926,2380,,5138,5138,1408,1396,1396,2,5317,40,1555726062.904794,5138,5129,3676,3654,601,3654,0,0,350596,365087.0,1,2625.0,2626.0,2356.0,3927.0,2380.365,,5357,6329,40.447284345,20833,400839,4000.0,2400.0,2400.0,4000.0,118688,453571,4000,0.93,0.93,0.54,16.0,3061.406,7029.465,5954.608,7029.465,,5585.0,0.58,0.86,5138,5138,5138,0,-1,-1,1,2400,56,55,56,55,0,1,0,1,15,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,13445,0,4000,4000,4000,4000,4000,9000,9000,1555725953,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_TK_33edadcc9fc6d89ab37d00675d8f9d5e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_TK_33edadcc9fc6d89ab37d00675d8f9d5e,1.0,https://www.apple.com/,VM01-06-192.168.10.64,https://www.apple.com/,19,04,apple-home,16,2019,200,Test Complete,19.04
24,,2400.0,2780,3800.0,2780.2100000117,2316.0449999996,3151,1435,3725,,0,1,705.0,1,1392921,1370539,27919,27334,0,4815,3417,3386,3385,1448,18.0,2780,2780,2291,3740,3740,2316,,4823,4823,1458,1446,1446,2,5012,29,1555770173.479094,4823,4815,3417,3386,601,3385,0,0,386278,404527.0,1,2780.0,2780.0,2292.0,3740.0,2316.0449999996,,5041,5379,35.6055592323,20833,400839,3800.0,2400.0,2400.0,3800.0,118688,453571,3800,0.93,0.93,0.62,16.0,2730.675,5962.364,5632.668,5962.3639999847,,5412.0,0.58,0.86,4824,4823,4823,0,-1,-1,1,2400,56,55,56,55,0,1,0,1,14,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,13288,0,3800,3800,3800,3800,3800,9000,9000,1555770058,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_ND_1a294653031390fc1c8ca1a751cd266f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_ND_1a294653031390fc1c8ca1a751cd266f,1.0,https://www.apple.com/,VM03-05-192.168.10.84,https://www.apple.com/,20,04,apple-home,16,2019,200,Test Complete,19.04
24,,2000.0,2497,3300.0,2497.7699999999,2006.4949999996,2693,1270,3296,,0,1,710.0,1,1392921,1370539,27915,27330,0,4465,3029,3008,3008,1280,7.0,2497,2497,1996,3302,3302,2006,,4474,4473,1294,1279,1279,2,4660,27,1555814277.205526,4473,4466,3030,3009,601,3008,0,0,407644,427892.0,1,2498.0,2498.0,1997.0,3303.0,2006.4949999996,,4687,3919,27.7817150957,20833,400839,3300.0,2000.0,2000.0,3300.0,118688,453571,3300,0.93,0.93,0.71,16.0,2750.567,5651.933,5651.933,3503.79,,5450.0,0.58,0.86,4474,4474,4473,0,-1,-1,1,2000,56,55,56,55,0,1,0,1,14,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,12173,0,3300,3300,3300,3300,3300,9000,9000,1555814161,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_5D_443b14cc8c111d75788028c2e97d5fbe,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_5D_443b14cc8c111d75788028c2e97d5fbe,1.0,https://www.apple.com/,VM03-02-192.168.10.81,https://www.apple.com/,20,04,apple-home,16,2019,200,Test Complete,19.04
24,,2000.0,2318,3800.0,2318.1500000064,2011.5300000034,3054,1285,3525,,0,1,707.0,1,1392921,1370539,27919,27334,0,4705,3263,3239,3238,1294,17.0,2318,2318,2000,3532,3532,2011,,4714,4713,1311,1293,1293,2,4920,33,1555858412.789399,4714,4705,3263,3239,601,3238,0,0,379749,399690.0,1,2318.0,2318.0,2001.0,3532.0,2011.5300000034,,4953,5310,35.8783783784,20833,400853,3800.0,2000.0,2000.0,3800.0,118688,453571,3800,0.93,0.93,0.53,17.19878125,3100.709,9485.802,3100.712,9485.802,,4167.0,0.58,0.86,4714,4714,4714,0,-1,-1,1,2000,56,55,56,55,0,1,0,1,15,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,13072,0,3800,3600,3800,3800,3800,9000,9000,1555858244,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_ZT_8547b46f3de163b6a5eec683a19c9deb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_ZT_8547b46f3de163b6a5eec683a19c9deb,1.0,https://www.apple.com/,VM04-04-192.168.10.92,https://www.apple.com/,21,04,apple-home,16,2019,200,Test Complete,19.04
24,,2100.0,2830,3500.0,2830.2100000001,2121.3499999976,2969,1265,3562,,0,1,708.0,1,1392921,1370539,27913,27328,0,4886,3436,3382,3382,1277,10.0,2830,2830,2106,3571,3571,2121,,4897,4896,1287,1276,1276,2,5083,30,1555902502.211515,4897,4886,3437,3383,601,3383,0,0,361985,377351.0,1,2830.0,2830.0,2106.0,3571.0,2121.3499999976,,5113,5430,36.3697253851,20833,400840,3500.0,2100.0,2100.0,3500.0,118688,453571,3500,0.93,0.93,0.5,16.0,3631.463,6823.37,6502.558,6823.37,,6012.0,0.58,0.86,4898,4897,4897,0,-1,-1,1,2100,56,55,56,55,0,1,0,1,14,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,13066,0,3500,3500,3500,3500,3500,9000,9000,1555902387,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_1X_ae5b3b2f48750bcfb4897aa6953d0551,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_1X_ae5b3b2f48750bcfb4897aa6953d0551,1.0,https://www.apple.com/,VM03-07-192.168.10.86,https://www.apple.com/,21,04,apple-home,16,2019,200,Test Complete,19.04
24,,2100.0,2307,3500.0,2307.8749999986,2136.7449999962,2876,1278,3469,,0,1,705.0,1,1392921,1370539,27919,27334,0,4636,3273,3202,3202,1289,16.0,2307,2307,2111,3466,3466,2136,,4645,4644,1303,1288,1288,2,4832,28,1555947016.216004,4645,4636,3273,3202,601,3202,0,0,388866,407050.0,1,2308.0,2308.0,2111.0,3466.0,2136.7449999962,,4860,4930,33.9298004129,20833,400839,3500.0,2100.0,2100.0,3500.0,118688,453571,3500,0.93,0.93,0.49,16.0,3300.24,7372.136,6219.073,7372.136,,5779.0,0.58,0.86,4645,4644,4645,0,-1,-1,1,2100,56,55,56,55,0,1,0,1,15,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,12422,0,3500,3500,3500,3500,3500,9000,9000,1555946901,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_F9_a6cc575170a2667d6148d9a9672bd1cd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_F9_a6cc575170a2667d6148d9a9672bd1cd,1.0,https://www.apple.com/,VM01-04-192.168.10.62,https://www.apple.com/,22,04,apple-home,17,2019,200,Test Complete,19.04
24,,2400.0,2589,3900.0,2589.4200000002,2397.6849999999,3239,1454,3875,,0,1,709.0,1,1392921,1370539,27911,27326,0,4973,3512,3488,3487,1464,11.0,2589,2589,2385,3880,3880,2397,,4983,4983,1480,1463,1463,2,5166,33,1555990676.87991,4983,4974,3512,3489,601,3488,0,0,371941,388364.0,1,2589.0,2589.0,2385.0,3881.0,2397.6849999999,,5199,5110,33.5742444152,20833,400839,3900.0,2400.0,2400.0,3900.0,118688,453571,3900,0.93,0.93,0.54,16.0,3311.834,6584.792,6220.143,6584.792,,5738.0,0.58,0.86,4984,4983,4983,0,-1,-1,1,2400,56,55,56,55,0,1,0,1,14,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,12953,0,3900,3900,3900,3900,3900,9000,9000,1555990558,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190423_SS_e3ad06eef9b8b11a102e30dac1867ea9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190423_SS_e3ad06eef9b8b11a102e30dac1867ea9,1.0,https://www.apple.com/,VM03-03-192.168.10.82,https://www.apple.com/,22,04,apple-home,17,2019,200,Test Complete,19.04
24,,2400.0,2987,3200.0,2987.5200000024,2328.5850000029,3040,1458,3751,,0,1,719.0,1,1366438,1344056,28977,28392,0,5268,3740,3683,3683,1477,21.0,2987,2987,2305,3771,3771,2328,,5275,5274,1484,1475,1475,2,5466,27,1556035763.218884,5275,5269,3740,3684,622,3684,0,0,338646,352123.0,1,2988.0,2988.0,2306.0,3771.0,2328.5850000029,,5493,5039,32.5581395349,20833,401757,3200.0,2400.0,2400.0,3200.0,108464,426183,3800,0.79,0.93,0.54,16.0,3287.957,7191.441,6105.709,7191.441,,5061.0,0.58,0.86,5275,5275,5275,0,-1,-1,1,2400,58,57,58,57,0,1,0,1,14,100,-1,75,-1,-1,95,100,-1,100,0,19,0,1,0,13387,0,3800,3800,3800,3800,3800,9000,9000,1556035617,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190423_2B_1ca7ce54c3f4387be30803ad13291b7b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190423_2B_1ca7ce54c3f4387be30803ad13291b7b,1.0,https://www.apple.com/,VM02-06-192.168.10.74,https://www.apple.com/,23,04,apple-home,17,2019,200,Test Complete,19.04
24,,2000.0,2628,3000.0,2628.4799999994,1995.4749999997,2690,1290,3362,,0,1,703.0,1,1381392,1358776,11280,11111,0,4672,3341,3316,3316,1316,10.0,2628,2628,1985,3301,3301,1995,,4678,4678,1329,1315,1315,2,4863,27,1556078919.33411,4678,4672,3341,3316,622,3316,0,0,383720,401055.0,0,2628.0,2628.0,1986.0,3302.0,1995.4749999997,,4890,4389,29.364548495,20833,404277,3000.0,2000.0,2000.0,3000.0,108464,426183,3300,0.79,0.93,0.58,16.2654545455,2997.844,6801.553,5866.701,6801.553,,4961.0,0.31,0.86,4678,4678,4678,0,-1,-1,1,2000,55,54,55,54,0,1,0,1,13,100,-1,75,-1,-1,95,100,-1,100,0,19,0,1,0,11600,0,3300,3300,3300,3300,3300,9000,9000,1556078743,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190424_C2_3f2e83b506b152c0c04d13ae736c72b3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190424_C2_3f2e83b506b152c0c04d13ae736c72b3,1.0,https://www.apple.com/,VM04-03-192.168.10.91,https://www.apple.com/,24,04,apple-home,17,2019,200,Test Complete,19.04
