data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,6463.0,,4335.0,,4335.8700000026,4335.8599999992,5413.0,2308.0,9216.0,,0.0,1.0,882.0,0.0,1494286.0,1113418.0,87358.0,68849.0,0.0,,7267.0,6462.0,6365.0,6364.0,2316.0,20.0,4335.0,4973.0,3743.0,5436.0,5436.0,4335.0,4335.0,7270.0,7268.0,2541.0,2315.0,2315.0,33.0,12920.0,0.0,1550476749.440144,7269.0,7268.0,6463.0,6365.0,4536.0,6365.0,0.0,0.0,140810.0,224434.0,2.0,4336.0,4973.0,3743.0,5436.0,4335.8599999992,4336.0,12920.0,10259.0,40.015600624,53437.0,1205965.0,,,,,,15306.0,269624.0,6800.0,0.94,0.64,0.16,45.708777777799995,6024.7519999999995,11590.915,9005.537,11590.915,,8207.0,0.23,0.8,7271.0,7269.0,7269.0,0.0,-1.0,-1.0,1.0,4300.0,168.0,100.0,168.0,148.0,0.0,20.0,0.0,1.0,43.0,94.0,-1.0,95.0,-1.0,-1.0,96.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,19258.0,0.0,3719.0,3719.0,6800.0,5500.0,5500.0,5800.0,6200.0,9000,9000,1550476733,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_4D_e34672669441a33da000af49f1917f32,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_4D_e34672669441a33da000af49f1917f32,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-07-192.168.10.86,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,18,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,6957.0,,4985.0,,4985.9649999999,4985.9600000054,5952.0,2790.0,9468.0,,0.0,1.0,883.0,0.0,1481111.0,1108771.0,87279.0,68365.0,0.0,,7646.0,6956.0,6855.0,6855.0,2797.0,11.0,4985.0,5751.0,4265.0,6412.0,6412.0,4985.0,4985.0,7647.0,7646.0,3008.0,2796.0,2796.0,35.0,13890.0,0.0,1550520867.278471,7646.0,7646.0,6957.0,6856.0,4539.0,6856.0,0.0,0.0,133433.0,228330.0,2.0,4986.0,5751.0,4266.0,6413.0,4985.9600000054,4986.0,13890.0,11329.0,39.6431070679,24009.0,1197024.0,,,,,,15306.0,264959.0,7300.0,0.94,0.64,0.18,44.958125,5990.222,11269.11,8824.956,11269.11,,8039.0,0.23,0.8,7648.0,7646.0,7646.0,0.0,-1.0,-1.0,1.0,5000.0,189.0,100.0,189.0,159.0,0.0,30.0,0.0,1.0,44.0,94.0,-1.0,95.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,64.0,0.0,1.0,0.0,19972.0,0.0,4240.0,4240.0,7200.0,6200.0,6200.0,6200.0,6600.0,9000,9000,1550520831,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_7H_711796fa9e53da2ea35f1e3489c1a8d6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_7H_711796fa9e53da2ea35f1e3489c1a8d6,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-04-192.168.10.72,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,18,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,7202.0,,4927.0,,4927.059999998201,4927.0550000001,6080.0,2800.0,9796.0,,0.0,1.0,871.0,0.0,1466541.0,1115659.0,88994.0,70735.0,0.0,,7938.0,7201.0,7081.0,7081.0,2808.0,17.0,4927.0,5832.0,4369.0,6598.0,6598.0,4927.0,4927.0,7942.0,7939.0,3033.0,2807.0,2807.0,33.0,13398.0,0.0,1550698663.708541,7939.0,7939.0,7202.0,7082.0,4532.0,7082.0,0.0,0.0,138379.0,217096.0,2.0,4927.0,5832.0,4370.0,6599.0,4927.0550000001,4927.0,13398.0,10959.0,41.0333208536,23724.0,1177803.0,,,,,,15306.0,270923.0,7500.0,0.94,0.64,0.17,53.6458333333,6228.824000000001,11211.278,9078.701,11211.278,,8288.0,0.23,0.8,7943.0,7939.0,7939.0,0.0,-1.0,-1.0,1.0,4900.0,169.0,103.0,169.0,151.0,0.0,18.0,0.0,1.0,44.0,95.0,-1.0,95.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,68.0,0.0,1.0,0.0,20222.0,0.0,4337.0,4337.0,7500.0,6400.0,6400.0,6400.0,6700.0,9000,9000,1550698629,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_FP_9aabbf481d44b0b050cedb52604f4303,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_FP_9aabbf481d44b0b050cedb52604f4303,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-05-192.168.10.73,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,20,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,7714.0,,5686.0,,5686.3250000024,5686.320000000699,6685.0,3209.0,10190.0,7714.0,0.0,1.0,905.0,0.0,1454460.0,1115031.0,88654.0,70392.0,0.0,,8509.0,7713.0,7600.0,7600.0,3221.0,9.0,5686.0,6441.0,5112.0,7150.0,7150.0,5686.0,5686.0,8510.0,8509.0,3431.0,3220.0,3220.0,32.0,14079.0,0.0,1550698701.218431,8509.0,8509.0,7714.0,7600.0,4524.0,7600.0,0.0,0.0,133804.0,210383.0,2.0,5686.0,6441.0,5112.0,7151.0,5686.320000000699,5686.0,14079.0,12280.0,42.9821491075,23723.0,1166058.0,,,,,,15306.0,270923.0,8300.0,0.94,0.64,0.16,101.8286,6303.522,11574.017,8456.280999999999,11574.017,,8391.0,0.23,0.8,8510.0,8509.0,8509.0,0.0,-1.0,-1.0,1.0,5800.0,176.0,103.0,176.0,151.0,0.0,25.0,0.0,1.0,44.0,96.0,-1.0,95.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,68.0,0.0,1.0,0.0,20362.0,0.0,5075.0,5075.0,8300.0,6900.0,6900.0,6900.0,7500.0,9000,9000,1550698682,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_EF_fd0866fc5846aee56c565ea33e7d8b49,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_EF_fd0866fc5846aee56c565ea33e7d8b49,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-01-192.168.10.43,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,20,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,7543.0,,4701.0,,4701.0149999987,4701.0100000043,5688.0,2428.0,10129.0,4701.0,0.0,1.0,877.0,0.0,1449915.0,1108549.0,87000.0,68979.0,0.0,,8223.0,7543.0,7404.0,7403.0,2440.0,17.0,4701.0,5310.0,3861.0,6635.0,6635.0,4701.0,4701.0,8224.0,8223.0,2666.0,2439.0,2439.0,33.0,13506.0,0.0,1550742765.91413,8223.0,8223.0,7543.0,7404.0,4548.0,7403.0,0.0,0.0,130882.0,191294.0,2.0,4701.0,5310.0,3862.0,6636.0,4701.0100000043,4701.0,13506.0,12959.0,47.542186353599995,25612.0,1167093.0,,,,,,15306.0,265002.0,8000.0,0.85,0.64,0.16,61.5645,6251.145,11544.822,9102.933,11544.8219999924,,8225.0,0.23,0.8,8224.0,8223.0,8223.0,0.0,-1.0,-1.0,1.0,4700.0,166.0,101.0,166.0,146.0,0.0,20.0,0.0,1.0,44.0,96.0,-1.0,95.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,65.0,0.0,1.0,0.0,20259.0,0.0,3831.0,3831.0,8000.0,6100.0,6100.0,6100.0,7100.0,9000,9000,1550742748,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_ZS_111707b433e577afae0fdc896027ce2a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_ZS_111707b433e577afae0fdc896027ce2a,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-07-192.168.10.86,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,21,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,7867.0,,5855.0,,5855.4549999972,5855.4500000027,12184.0,3441.0,10562.0,7867.0,0.0,1.0,888.0,0.0,1460864.0,1109054.0,87407.0,68896.0,0.0,,8668.0,7867.0,7758.0,7758.0,3451.0,8.0,5855.0,6552.0,5001.0,7128.0,7128.0,5855.0,5855.0,8670.0,8668.0,3724.0,3450.0,3450.0,34.0,14208.0,0.0,1550787000.192758,8668.0,8668.0,7867.0,7758.0,4544.0,7758.0,0.0,0.0,135679.0,212177.0,2.0,5855.0,6552.0,5002.0,7129.0,5855.4500000027,5855.0,14208.0,12439.0,42.6465546795,24009.0,1178094.0,,,,,,15306.0,265002.0,13600.0,0.85,0.64,0.14,20.6198085106,6682.433000000001,11703.773000000001,9881.235999999999,11703.773000000001,,8617.0,0.23,0.8,8670.0,8668.0,8668.0,0.0,-1.0,-1.0,1.0,5900.0,167.0,100.0,167.0,149.0,0.0,18.0,0.0,1.0,44.0,94.0,-1.0,95.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,21107.0,0.0,4967.0,4967.0,13600.0,12400.0,12400.0,12400.0,12900.0,9000,9000,1550786955,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_H5_0c992b7a4bc224d3734a90682105cda2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_H5_0c992b7a4bc224d3734a90682105cda2,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-05-192.168.10.84,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,21,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,6645.0,,4858.0,,4858.8649999947,4858.860000000301,5670.0,2483.0,9294.0,,0.0,1.0,886.0,0.0,1490700.0,1109060.0,87294.0,68780.0,0.0,,7441.0,6644.0,6509.0,6508.0,2494.0,24.0,4858.0,5649.0,3991.0,5958.0,5958.0,4858.0,4858.0,7448.0,7441.0,2800.0,2492.0,2492.0,33.0,12895.0,0.0,1550830989.648258,7442.0,7442.0,6645.0,6509.0,4548.0,6509.0,0.0,0.0,143171.0,223645.0,2.0,4859.0,5650.0,3992.0,5959.0,4858.860000000301,4859.0,12895.0,12100.0,46.610169491499995,53437.0,1206930.0,,,,,,15306.0,265067.0,7200.0,0.85,0.64,0.13,70.1077,6095.889,13827.711000000001,9008.579,13827.7110000076,,8301.0,0.23,0.8,7448.0,7442.0,7442.0,0.0,-1.0,-1.0,1.0,4800.0,166.0,99.0,166.0,147.0,0.0,19.0,0.0,1.0,44.0,94.0,-1.0,95.0,-1.0,-1.0,96.0,100.0,-1.0,100.0,0.0,65.0,0.0,1.0,0.0,20741.0,0.0,3953.0,3953.0,7200.0,5900.0,5900.0,5900.0,6400.0,9000,9000,1550830955,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_Q8_3a46dacdc92d7eff60204c77bd8c62ea,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_Q8_3a46dacdc92d7eff60204c77bd8c62ea,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-06-192.168.10.74,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,22,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,8386.0,,5865.0,,5865.0299999971985,5865.0249999992,7065.0,2645.0,11048.0,8386.0,0.0,1.0,880.0,0.0,1481758.0,1107942.0,87682.0,68765.0,0.0,,9145.0,8385.0,8269.0,8268.0,2655.0,36.0,5865.0,6514.0,4995.0,7506.0,7506.0,5865.0,5865.0,9147.0,9145.0,2877.0,2654.0,2654.0,35.0,15080.0,0.0,1550875186.603807,9146.0,9146.0,8386.0,8270.0,4556.0,8269.0,0.0,0.0,119160.0,170426.0,2.0,5865.0,6514.0,4996.0,7507.0,5865.0249999992,5865.0,15080.0,13819.0,45.445577112799995,24011.0,1199321.0,,,,,,15306.0,262972.0,8700.0,0.85,0.64,0.15,43.461428571400006,6278.129,11605.846000000001,9192.052,11605.846000000001,,8360.0,0.23,0.8,9148.0,9146.0,9146.0,0.0,-1.0,-1.0,1.0,5900.0,183.0,101.0,183.0,158.0,0.0,25.0,0.0,1.0,43.0,94.0,-1.0,95.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,64.0,0.0,1.0,0.0,22396.0,0.0,4947.0,4947.0,8700.0,7500.0,7500.0,7500.0,7900.0,9000,9000,1550875153,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_FH_8817337c922dcb8a8ec89899e118503b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_FH_8817337c922dcb8a8ec89899e118503b,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-02-192.168.10.70,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,22,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,7236.0,,5324.0,,5324.6099999996995,5324.6099999996995,6239.0,3215.0,10534.0,7236.0,0.0,1.0,878.0,0.0,1498644.0,1116157.0,88336.0,69507.0,0.0,,8015.0,7236.0,7144.0,7144.0,3222.0,25.0,5324.0,6048.0,4743.0,6724.0,6724.0,5324.0,5324.0,8017.0,8015.0,3446.0,3222.0,3222.0,35.0,13599.0,60.0,1550963229.365412,8015.0,8015.0,7236.0,7145.0,4543.0,7145.0,0.0,0.0,143493.0,232532.0,2.0,5325.0,6049.0,4743.0,6724.0,5324.6099999996995,5325.0,13659.0,10269.0,37.8268876611,53437.0,1213799.0,,,,,,15306.0,265979.0,7500.0,0.85,0.64,0.16,18.2826790123,6384.217,11244.075,9676.893,11244.075,,8436.0,0.23,0.8,8017.0,8015.0,8015.0,0.0,-1.0,-1.0,1.0,5300.0,175.0,101.0,175.0,150.0,0.0,25.0,0.0,1.0,44.0,94.0,-1.0,95.0,-1.0,-1.0,96.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,19714.0,0.0,4706.0,4706.0,7500.0,6500.0,6500.0,6500.0,6900.0,9000,9000,1550963205,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_HY_5f9c575d16b7d7b13d82c19fc18f4ab6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_HY_5f9c575d16b7d7b13d82c19fc18f4ab6,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-06-192.168.10.85,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,23,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,7057.0,,5055.0,,5055.0949999997,5055.0900000017,5901.0,2643.0,9909.0,,0.0,1.0,898.0,0.0,1468538.0,1115680.0,88620.0,69651.0,0.0,,7791.0,7057.0,6913.0,6913.0,2651.0,13.0,5055.0,5719.0,4470.0,6434.0,6434.0,5055.0,5055.0,7796.0,7791.0,2873.0,2650.0,2650.0,35.0,13480.0,0.0,1551051419.850095,7792.0,7792.0,7057.0,6913.0,4534.0,6913.0,0.0,0.0,135511.0,216678.0,2.0,5055.0,5719.0,4471.0,6435.0,5055.0900000017,5055.0,13480.0,11289.0,42.2846441948,24007.0,1185102.0,,,,,,15306.0,265643.0,7300.0,0.85,0.64,0.15,80.04675,6327.53,11593.44,9294.079,11593.44,,8458.0,0.23,0.8,7796.0,7792.0,7792.0,0.0,-1.0,-1.0,1.0,5000.0,174.0,102.0,174.0,151.0,0.0,23.0,0.0,1.0,44.0,95.0,-1.0,95.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,19840.0,0.0,4441.0,4441.0,7300.0,6200.0,6200.0,6200.0,6600.0,9000,9000,1551051400,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190224_HP_91c080efa08f1bb4dbbca8c30bedcd34,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190224_HP_91c080efa08f1bb4dbbca8c30bedcd34,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-03-192.168.10.82,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,24,2,freshdirect-browse,8,2019,200,Test Complete,18.1
,24.0,6781.0,,4862.0,,4862.4649999983,4862.4649999983,5769.0,2591.0,10035.0,4862.0,0.0,1.0,881.0,0.0,1465402.0,1112627.0,88148.0,69888.0,0.0,,7730.0,6781.0,6663.0,6662.0,2606.0,26.0,4862.0,5717.0,4188.0,6094.0,6094.0,4862.0,4862.0,7733.0,7730.0,2813.0,2605.0,2605.0,33.0,13342.0,0.0,1551140184.231957,7731.0,7731.0,6781.0,6663.0,4541.0,6662.0,0.0,0.0,136303.0,216464.0,2.0,4862.0,5718.0,4189.0,6095.0,4862.4649999983,4862.0,13342.0,12609.0,45.6057866184,24006.0,1179993.0,,,,,,15306.0,267597.0,7100.0,0.85,0.64,0.16,44.74800000000001,6302.2119999999995,11513.15,9314.056999999999,11513.15,,8518.0,0.23,0.8,7733.0,7731.0,7731.0,0.0,-1.0,-1.0,1.0,4800.0,168.0,102.0,168.0,150.0,0.0,18.0,0.0,1.0,43.0,94.0,-1.0,95.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,20348.0,0.0,4144.0,4144.0,7000.0,6100.0,6100.0,6100.0,6300.0,9000,9000,1551140128,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190226_FX_f486ce3572746660615ee03fafae122b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190226_FX_f486ce3572746660615ee03fafae122b,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-03-192.168.10.91,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,25,2,freshdirect-browse,9,2019,200,Test Complete,18.1
,24.0,7786.0,,4575.0,,4575.165000002,4575.165000002,6559.0,2659.0,10499.0,4575.0,0.0,1.0,875.0,0.0,1710755.0,1327930.0,84978.0,66410.0,0.0,,8450.0,7785.0,7657.0,7657.0,2669.0,22.0,4575.0,6312.0,4005.0,6988.0,6988.0,4575.0,4575.0,8460.0,8450.0,2881.0,2667.0,2667.0,33.0,14195.0,0.0,1551183854.902952,8450.0,8450.0,7786.0,7658.0,4555.0,7657.0,0.0,0.0,148297.0,229309.0,2.0,4575.0,6312.0,4005.0,6989.0,4575.165000002,4575.0,14195.0,12909.0,45.187259363,267008.0,1422473.0,,,,,,15306.0,269321.0,8400.0,0.85,0.64,0.03,81.5005,9911.055,16554.73,13676.428999999998,16554.73,,12521.0,0.23,0.8,8461.0,8451.0,8450.0,0.0,-1.0,-1.0,1.0,4600.0,174.0,102.0,174.0,150.0,0.0,24.0,0.0,1.0,44.0,94.0,-1.0,95.0,-1.0,-1.0,82.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,22167.0,0.0,3975.0,3975.0,8400.0,7000.0,7000.0,7000.0,7400.0,9000,9000,1551183822,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190226_DD_24b01a3ca913b449cb05408261a598e5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190226_DD_24b01a3ca913b449cb05408261a598e5,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-05-192.168.10.73,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,26,2,freshdirect-browse,9,2019,200,Test Complete,18.1
,24.0,7332.0,,5098.0,,5098.7449999957,5098.7449999957,6254.0,2725.0,9948.0,7332.0,0.0,1.0,907.0,0.0,1742355.0,1344056.0,83660.0,65415.0,0.0,,8118.0,7331.0,7215.0,7215.0,2734.0,13.0,5098.0,6128.0,4449.0,6686.0,6686.0,5098.0,5098.0,8120.0,8118.0,2957.0,2733.0,2733.0,34.0,13617.0,0.0,1551227935.190274,8119.0,8119.0,7332.0,7216.0,4569.0,7216.0,0.0,0.0,159966.0,249176.0,2.0,5099.0,6129.0,4449.0,6686.0,5098.7449999957,5099.0,13617.0,12040.0,44.0541529455,282503.0,1437969.0,,,,,,34217.0,285420.0,7700.0,0.85,0.64,0.13,18.914,6171.142,12463.67,10683.778999999999,12463.67,,8744.0,0.23,0.8,8121.0,8119.0,8119.0,0.0,-1.0,-1.0,1.0,5100.0,167.0,101.0,167.0,149.0,0.0,18.0,0.0,1.0,44.0,94.0,-1.0,89.0,-1.0,-1.0,81.0,100.0,-1.0,87.0,0.0,64.0,0.0,1.0,0.0,20663.0,0.0,4414.0,4414.0,7700.0,6700.0,6700.0,6700.0,6900.0,9000,9000,1551227912,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190227_K4_0b97b3ef15891a7fc057abb634698b67,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190227_K4_0b97b3ef15891a7fc057abb634698b67,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-04-192.168.10.83,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,26,2,freshdirect-browse,9,2019,200,Test Complete,18.1
,24.0,7099.0,,4955.0,,4955.4050000006,4955.3999999989,6048.0,2765.0,10460.0,4955.0,0.0,1.0,905.0,0.0,1766196.0,1367769.0,86512.0,67659.0,0.0,,7886.0,7098.0,6954.0,6954.0,2774.0,12.0,4955.0,6001.0,4393.0,6430.0,6430.0,4955.0,4955.0,7894.0,7886.0,3140.0,2773.0,2773.0,39.0,13514.0,87.0,1551316169.182499,7887.0,7886.0,7099.0,6955.0,4591.0,6954.0,0.0,0.0,162993.0,267038.0,2.0,4955.0,6002.0,4394.0,6431.0,4955.3999999989,4955.0,13601.0,11009.0,41.3443484792,283315.0,1471842.0,,,,,,15306.0,275449.0,7600.0,0.85,0.64,0.08,76.19575,6706.695,13237.274,10476.135,16862.9790000076,,9267.0,0.23,0.8,7894.0,7887.0,7887.0,0.0,-1.0,-1.0,1.0,4900.0,182.0,107.0,182.0,157.0,0.0,25.0,0.0,1.0,42.0,91.0,-1.0,95.0,-1.0,-1.0,81.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,20194.0,0.0,4368.0,4368.0,7600.0,6400.0,6400.0,6400.0,6700.0,9000,9000,1551316147,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_G5_bfba1581a04a17e4dd2428314246f7b2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_G5_bfba1581a04a17e4dd2428314246f7b2,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-01-192.168.10.79,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,27,2,freshdirect-browse,9,2019,200,Test Complete,18.1
